대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 중구 산성동 134-16,46.31,블록구조,단독주택,기와,1968-11-25
대전광역시 중구 산성동 134-17,98.37,벽돌구조,단독주택,(철근)콘크리트,1992-03-02
대전광역시 중구 산성동 134-18,64.79,블록구조,단독주택,기와,1969-07-24
대전광역시 중구 산성동 134-19,47.97,블록구조,단독주택,기와,1974-02-27
대전광역시 중구 산성동 134-2,27.29,벽돌구조,단독주택,기와,1983-05-10
대전광역시 중구 산성동 134-20,50.35,블록구조,단독주택,기와,1975-05-17
대전광역시 중구 산성동 134-21,57.85,일반목구조,단독주택,기와,1973-06-18
대전광역시 중구 산성동 134-22,68.25,벽돌구조,단독주택,(철근)콘크리트,1971-11-20
대전광역시 중구 산성동 134-24,356.29999999999995,철근콘크리트구조,공동주택,(철근)콘크리트,1995-04-11
대전광역시 중구 산성동 134-25,104.04,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1997-05-01
대전광역시 중구 산성동 134-26,202.88,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-10-12
대전광역시 중구 산성동 134-27,150.57,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1983-10-06
대전광역시 중구 산성동 134-29,151.85,블록구조,단독주택,(철근)콘크리트,1976-06-14
대전광역시 중구 산성동 134-3,79.86,벽돌구조,단독주택,기와,1972-11-04
대전광역시 중구 산성동 134-30,86.32,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1993-06-19
대전광역시 중구 산성동 134-31,80.41,블록구조,단독주택,(철근)콘크리트,1974-12-11
대전광역시 중구 산성동 134-33,231.0,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1994-06-14
대전광역시 중구 산성동 134-34,73.055,벽돌구조,단독주택,(철근)콘크리트,1986-12-24
대전광역시 중구 산성동 134-35,62.51,일반목구조,단독주택,기와,1972-11-27
대전광역시 중구 산성동 134-36,49.75,벽돌구조,단독주택,(철근)콘크리트,1973-05-23
대전광역시 중구 산성동 134-38,49.52,벽돌구조,단독주택,(철근)콘크리트,1974-05-16
대전광역시 중구 산성동 134-39,82.6,벽돌구조,단독주택,(철근)콘크리트,1973-05-30
대전광역시 중구 산성동 134-4,66.87,벽돌구조,단독주택,기와,
대전광역시 중구 산성동 134-40,96.96,벽돌구조,단독주택,(철근)콘크리트,1978-09-15
대전광역시 중구 산성동 134-41,59.99,벽돌구조,단독주택,(철근)콘크리트,1978-01-31
대전광역시 중구 산성동 134-43,88.43,벽돌구조,단독주택,(철근)콘크리트,1979-04-18
대전광역시 중구 산성동 134-45,66.72,벽돌구조,단독주택,(철근)콘크리트,1986-07-05
대전광역시 중구 산성동 134-47,66.72,벽돌구조,단독주택,(철근)콘크리트,1986-07-05
대전광역시 중구 산성동 134-48,73.38,벽돌구조,제2종근린생활시설,(철근)콘크리트,1986-07-05
대전광역시 중구 산성동 134-49,71.38,벽돌구조,단독주택,(철근)콘크리트,1986-07-05
대전광역시 중구 산성동 134-50,68.06,벽돌구조,단독주택,(철근)콘크리트,1986-12-10
대전광역시 중구 산성동 134-51,53.62,벽돌구조,단독주택,기와,1971-11-20
대전광역시 중구 산성동 134-52,78.6,벽돌구조,단독주택,슬레이트,1977-07-01
대전광역시 중구 산성동 134-54,74.21,블록구조,단독주택,(철근)콘크리트,1978-03-16
대전광역시 중구 산성동 134-55,64.12,블록구조,단독주택,(철근)콘크리트,1978-01-09
대전광역시 중구 산성동 134-56,63.7,벽돌구조,단독주택,(철근)콘크리트,1978-02-01
대전광역시 중구 산성동 134-8,67.68,벽돌구조,단독주택,(철근)콘크리트,1990-08-24
대전광역시 중구 산성동 134-9,64.11,벽돌구조,단독주택,(철근)콘크리트,1978-09-13
대전광역시 중구 산성동 135-1,74.28,벽돌구조,단독주택,(철근)콘크리트,1980-09-29
대전광역시 중구 산성동 135-10,49.88,벽돌구조,단독주택,(철근)콘크리트,1973-06-23
대전광역시 중구 산성동 135-11,98.31,벽돌구조,단독주택,슬레이트,1977-11-24
대전광역시 중구 산성동 135-14,79.36,벽돌구조,단독주택,(철근)콘크리트,1989-06-28
대전광역시 중구 산성동 135-16,76.83,벽돌구조,단독주택,(철근)콘크리트,1975-12-26
대전광역시 중구 산성동 135-18,84.83,벽돌구조,단독주택,(철근)콘크리트,1979-10-24
대전광역시 중구 산성동 135-19,97.58,벽돌구조,단독주택,(철근)콘크리트,1984-07-26
대전광역시 중구 산성동 135-2,95.43,벽돌구조,단독주택,(철근)콘크리트,1981-12-11
대전광역시 중구 산성동 135-21,66.53,일반목구조,단독주택,기와,1971-12-16
대전광역시 중구 산성동 135-22,73.91,벽돌구조,단독주택,기와,1971-10-22
대전광역시 중구 산성동 135-23,76.08,벽돌구조,단독주택,(철근)콘크리트,1975-05-20
대전광역시 중구 산성동 135-25,79.27,벽돌구조,단독주택,(철근)콘크리트,1978-04-26
대전광역시 중구 산성동 135-26,91.98,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1992-09-16
대전광역시 중구 산성동 135-27,68.2,벽돌구조,단독주택,(철근)콘크리트,1980-09-03
대전광역시 중구 산성동 135-29,80.6,경량철골구조,제1종근린생활시설,기타지붕,2006-09-21
대전광역시 중구 산성동 135-3,78.77,벽돌구조,단독주택,기와,1976-01-30
대전광역시 중구 산성동 135-30,66.47,블록구조,단독주택,(철근)콘크리트,1977-07-27
대전광역시 중구 산성동 135-31,91.43,벽돌구조,단독주택,(철근)콘크리트,1981-12-12
대전광역시 중구 산성동 135-32,96.78,벽돌구조,단독주택,(철근)콘크리트,1981-12-12
대전광역시 중구 산성동 135-33,95.03,벽돌구조,단독주택,(철근)콘크리트,1981-10-11
대전광역시 중구 산성동 135-36,64.24,벽돌구조,단독주택,(철근)콘크리트,1974-07-05
대전광역시 중구 산성동 135-38,84.05,벽돌구조,단독주택,(철근)콘크리트,1978-05-30
대전광역시 중구 산성동 135-4,182.0,철근콘크리트구조,단독주택,(철근)콘크리트,2003-08-22
대전광역시 중구 산성동 135-40,56.0,벽돌구조,단독주택,기와,1971-10-05
대전광역시 중구 산성동 135-42,96.49,벽돌구조,단독주택,(철근)콘크리트,1989-06-28
대전광역시 중구 산성동 135-44,68.27,블록구조,단독주택,(철근)콘크리트,1975-12-09
대전광역시 중구 산성동 135-46,79.59,벽돌구조,단독주택,(철근)콘크리트,1974-06-19
대전광역시 중구 산성동 135-47,72.36,벽돌구조,단독주택,(철근)콘크리트,1975-06-24
대전광역시 중구 산성동 135-48,53.62,벽돌구조,단독주택,(철근)콘크리트,1974-04-04
대전광역시 중구 산성동 135-5,77.09,블록구조,단독주택,(철근)콘크리트,1975-12-12
대전광역시 중구 산성동 135-6,247.10000000000002,블록구조,단독주택,(철근)콘크리트,1974-12-13
대전광역시 중구 산성동 135-7,91.43,벽돌구조,단독주택,(철근)콘크리트,1990-04-30
대전광역시 중구 산성동 135-8,109.05,벽돌구조,단독주택,(철근)콘크리트,1979-05-11
대전광역시 중구 산성동 135-9,102.17,벽돌구조,단독주택,(철근)콘크리트,1972-04-26
대전광역시 중구 산성동 136-1,144.98,철근콘크리트구조,단독주택,(철근)콘크리트,1997-02-12
대전광역시 중구 산성동 136-10,73.54,벽돌구조,단독주택,(철근)콘크리트,1974-12-04
대전광역시 중구 산성동 136-100,60.3,벽돌구조,단독주택,(철근)콘크리트,1974
대전광역시 중구 산성동 136-101,60.3,벽돌구조,단독주택,(철근)콘크리트,1974
대전광역시 중구 산성동 136-102,65.9,벽돌구조,단독주택,(철근)콘크리트,1974
대전광역시 중구 산성동 136-103,60.3,벽돌구조,단독주택,(철근)콘크리트,1974
대전광역시 중구 산성동 136-104,60.29,벽돌구조,단독주택,(철근)콘크리트,
대전광역시 중구 산성동 136-107,113.93,블록구조,단독주택,(철근)콘크리트,1977-07-16
대전광역시 중구 산성동 136-109,101.74,벽돌구조,제2종근린생활시설,기와,1973-11-09
대전광역시 중구 산성동 136-110,90.51,벽돌구조,단독주택,슬레이트,1974-03-26
대전광역시 중구 산성동 136-111,81.75,벽돌구조,단독주택,(철근)콘크리트,1977-07-02
대전광역시 중구 산성동 136-112,82.8,경량철골구조,단독주택,기타지붕,2007-05-31
대전광역시 중구 산성동 136-12,76.59,벽돌구조,단독주택,(철근)콘크리트,1977-11-03
대전광역시 중구 산성동 136-13,106.75,철근콘크리트구조,단독주택,(철근)콘크리트,1991-10-12
대전광역시 중구 산성동 136-14,45.45,벽돌구조,단독주택,기와,1975
대전광역시 중구 산성동 136-15,77.02,블록구조,단독주택,기와,1975-05-20
대전광역시 중구 산성동 136-16,45.45,블록구조,단독주택,기와,1969
대전광역시 중구 산성동 136-17,99.51,벽돌구조,단독주택,기와,1978-07-06
대전광역시 중구 산성동 136-18,45.45,블록구조,단독주택,기와,1968
대전광역시 중구 산성동 136-19,73.85,벽돌구조,단독주택,기와,1978-09-28
대전광역시 중구 산성동 136-2,79.49,벽돌구조,단독주택,(철근)콘크리트,1977-11-28
대전광역시 중구 산성동 136-20,76.32,벽돌구조,단독주택,기와,1967
대전광역시 중구 산성동 136-21,45.45,블록구조,단독주택,기와,1967
대전광역시 중구 산성동 136-22,46.28,벽돌구조,단독주택,기와,1967
대전광역시 중구 산성동 136-23,46.28,기타조적구조,단독주택,기와,1967
대전광역시 중구 산성동 136-24,38.74,벽돌구조,단독주택,(철근)콘크리트,1979-07-18
대전광역시 중구 산성동 136-25,94.77,벽돌구조,단독주택,(철근)콘크리트,1982-07-16
대전광역시 중구 산성동 136-26,91.12,벽돌구조,단독주택,(철근)콘크리트,1982-12-21
대전광역시 중구 산성동 136-27,75.0,벽돌구조,단독주택,기와,1973-08-22
대전광역시 중구 산성동 136-28,48.17,블록구조,단독주택,(철근)콘크리트,1977-01-19
대전광역시 중구 산성동 136-29,93.03,벽돌구조,단독주택,(철근)콘크리트,1979-10-24
대전광역시 중구 산성동 136-3,149.7,철근콘크리트구조,단독주택,(철근)콘크리트,1990-01-24
대전광역시 중구 산성동 136-30,90.97,벽돌구조,단독주택,기와,1976-12-17
대전광역시 중구 산성동 136-31,104.8,블록구조,단독주택,(철근)콘크리트,1977-07-04
대전광역시 중구 산성동 136-32,98.74,벽돌구조,제2종근린생활시설,(철근)콘크리트,1977-03-08
대전광역시 중구 산성동 136-33,75.85,벽돌구조,제1종근린생활시설,(철근)콘크리트,1984-05-25
대전광역시 중구 산성동 136-34,571.53,철근콘크리트구조,공동주택,(철근)콘크리트,1986-11-08
대전광역시 중구 산성동 136-35,170.62,벽돌구조,단독주택,(철근)콘크리트,1973-11-14
대전광역시 중구 산성동 136-36,117.89,벽돌구조,단독주택,(철근)콘크리트,1979-08-22
대전광역시 중구 산성동 136-37,58.25,벽돌구조,단독주택,기와,1971-10-20
대전광역시 중구 산성동 136-38,88.92,벽돌구조,단독주택,(철근)콘크리트,1982-06-03
대전광역시 중구 산성동 136-39,61.64,벽돌구조,단독주택,(철근)콘크리트,1975-05-26
대전광역시 중구 산성동 136-40,101.28,블록구조,단독주택,(철근)콘크리트,1990-09-11
대전광역시 중구 산성동 136-41,116.55,철근콘크리트구조,단독주택,(철근)콘크리트,2000-06-23
대전광역시 중구 산성동 136-42,45.45,블록구조,단독주택,기와,1967
대전광역시 중구 산성동 136-43,45.45,블록구조,단독주택,기와,1973
대전광역시 중구 산성동 136-44,45.52,벽돌구조,단독주택,기와,1973
대전광역시 중구 산성동 136-45,45.52,블록구조,단독주택,기와,1973
대전광역시 중구 산성동 136-46,75.12,벽돌구조,단독주택,(철근)콘크리트,
대전광역시 중구 산성동 136-47,102.42,벽돌구조,공동주택,(철근)콘크리트,1990-03-02
대전광역시 중구 산성동 136-49,88.66,벽돌구조,단독주택,(철근)콘크리트,1977-01-08
대전광역시 중구 산성동 136-5,99.63,벽돌구조,단독주택,(철근)콘크리트,1976-10-14
대전광역시 중구 산성동 136-50,76.68,벽돌구조,단독주택,(철근)콘크리트,1976-07-05
대전광역시 중구 산성동 136-51,72.07,벽돌구조,단독주택,(철근)콘크리트,1976-11-17
대전광역시 중구 산성동 136-52,69.28,벽돌구조,단독주택,(철근)콘크리트,1976-07-05
대전광역시 중구 산성동 136-53,85.55,벽돌구조,단독주택,(철근)콘크리트,1977-01-12
대전광역시 중구 산성동 136-54,89.46,블록구조,단독주택,(철근)콘크리트,1976-08-23
대전광역시 중구 산성동 136-55,90.1,벽돌구조,단독주택,(철근)콘크리트,1993-06-18
대전광역시 중구 산성동 136-57,90.95,벽돌구조,단독주택,(철근)콘크리트,1991-11-25
대전광역시 중구 산성동 136-58,80.53,블록구조,단독주택,(철근)콘크리트,1976-08-23
대전광역시 중구 산성동 136-59,84.29,블록구조,단독주택,(철근)콘크리트,1976-08-23
대전광역시 중구 산성동 136-60,84.29,블록구조,단독주택,(철근)콘크리트,1976-08-23
대전광역시 중구 산성동 136-63,90.43,벽돌구조,단독주택,(철근)콘크리트,1975-01-31
대전광역시 중구 산성동 136-67,66.72,벽돌구조,단독주택,(철근)콘크리트,1982-06-03
대전광역시 중구 산성동 136-68,62.55,벽돌구조,단독주택,(철근)콘크리트,1982-06-03
대전광역시 중구 산성동 136-69,202.4,벽돌구조,제2종근린생활시설,(철근)콘크리트,1987-08-27
대전광역시 중구 산성동 136-7,259.15,철근콘크리트구조,단독주택,(철근)콘크리트,1977-08-26
대전광역시 중구 산성동 136-73,62.23,벽돌구조,단독주택,(철근)콘크리트,1982-06-03
대전광역시 중구 산성동 136-74,74.42,벽돌구조,단독주택,(철근)콘크리트,1982-06-03
대전광역시 중구 산성동 136-78,74.42,벽돌구조,단독주택,(철근)콘크리트,1982-06-03
대전광역시 중구 산성동 136-8,99.01,벽돌구조,단독주택,(철근)콘크리트,1978-01-12
대전광역시 중구 산성동 136-81,93.76,벽돌구조,단독주택,(철근)콘크리트,1984-08-02
대전광역시 중구 산성동 136-83,91.09,벽돌구조,단독주택,(철근)콘크리트,1982-12-21
대전광역시 중구 산성동 136-84,96.49,벽돌구조,단독주택,(철근)콘크리트,1982-12-21
대전광역시 중구 산성동 136-85,81.43,벽돌구조,단독주택,(철근)콘크리트,1983-09-14
대전광역시 중구 산성동 136-87,94.39,철근콘크리트구조,노유자시설,(철근)콘크리트,1985-11-28
대전광역시 중구 산성동 136-88,133.74,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1987-04-23
대전광역시 중구 산성동 136-9,154.86,벽돌구조,단독주택,(철근)콘크리트,1979-06-21
대전광역시 중구 산성동 136-95,75.18,벽돌구조,단독주택,(철근)콘크리트,1975-05-16
대전광역시 중구 산성동 136-98,82.94,벽돌구조,단독주택,기와,1976-11-03
대전광역시 중구 산성동 136-99,79.93,벽돌구조,단독주택,(철근)콘크리트,1976-10-29
대전광역시 중구 산성동 14-16,54.21,블록구조,단독주택,기와,
대전광역시 중구 산성동 14-19,167.63,철근콘크리트구조,단독주택,(철근)콘크리트,2019-11-07
대전광역시 중구 산성동 14-3,133.15,경량철골구조,창고시설,기타지붕,2014-12-29
대전광역시 중구 산성동 140-1,76.58,벽돌구조,단독주택,(철근)콘크리트,1976-08-09
대전광역시 중구 산성동 140-10,59.28,벽돌구조,단독주택,(철근)콘크리트,1969-10-08
대전광역시 중구 산성동 140-12,129.98,벽돌구조,단독주택,(철근)콘크리트,1979-09-14
대전광역시 중구 산성동 140-13,83.76,벽돌구조,단독주택,(철근)콘크리트,1977-09-09
대전광역시 중구 산성동 140-14,75.1,벽돌구조,단독주택,(철근)콘크리트,1968-11-06
대전광역시 중구 산성동 140-15,65.45,벽돌구조,단독주택,기와,1968-12-26
대전광역시 중구 산성동 140-16,89.95,벽돌구조,단독주택,(철근)콘크리트,1979-08-07
대전광역시 중구 산성동 140-17,64.89,벽돌구조,단독주택,(철근)콘크리트,1973-12-15
대전광역시 중구 산성동 140-18,123.1,벽돌구조,단독주택,슬레이트,1969-01-28
대전광역시 중구 산성동 140-19,88.282,벽돌구조,단독주택,(철근)콘크리트,1968-11-25
대전광역시 중구 산성동 140-2,55.34,블록구조,단독주택,기와,1977-06-13
대전광역시 중구 산성동 140-20,91.39,벽돌구조,단독주택,기와,1969-03-27
대전광역시 중구 산성동 140-21,64.96,벽돌구조,단독주택,기와,1968-08-31
대전광역시 중구 산성동 140-22,53.42,벽돌구조,단독주택,기와,1968-08-31
대전광역시 중구 산성동 140-23,101.56,벽돌구조,단독주택,기와,1969-06-26
대전광역시 중구 산성동 140-24,58.18,블록구조,단독주택,기와,1977-07-07
대전광역시 중구 산성동 140-25,78.67,벽돌구조,단독주택,기와,1969-05-12
대전광역시 중구 산성동 140-26,45.85,벽돌구조,단독주택,기와,1973
대전광역시 중구 산성동 140-27,73.12,벽돌구조,단독주택,(철근)콘크리트,1984-07-24
대전광역시 중구 산성동 140-28,48.72,벽돌구조,단독주택,기와,1977-06-25
대전광역시 중구 산성동 140-29,106.22,블록구조,단독주택,슬레이트,1975-07-03
대전광역시 중구 산성동 140-3,55.17,블록구조,단독주택,슬레이트,1975-05-04
대전광역시 중구 산성동 140-30,198.55,철근콘크리트구조,단독주택,(철근)콘크리트,2003-11-11
대전광역시 중구 산성동 140-31,102.49,철근콘크리트구조,단독주택,(철근)콘크리트,1983-03-09
대전광역시 중구 산성동 140-32,107.99,철근콘크리트구조,단독주택,(철근)콘크리트,1990-10-25
대전광역시 중구 산성동 140-33,86.11,벽돌구조,단독주택,(철근)콘크리트,1973-01-29
대전광역시 중구 산성동 140-34,126.18,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1994-08-26
대전광역시 중구 산성동 140-35,211.27,블록구조,제2종근린생활시설,슬레이트,1970-02-20
대전광역시 중구 산성동 140-36,64.3,벽돌구조,단독주택,(철근)콘크리트,1977-06-03
대전광역시 중구 산성동 140-4,79.19,경량철골구조,단독주택,기타지붕,1973-05-01
대전광역시 중구 산성동 140-41,69.28,벽돌구조,제1종근린생활시설,(철근)콘크리트,1976-06-17
대전광역시 중구 산성동 140-42,75.42,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1998-09-26
대전광역시 중구 산성동 140-43,46.68,블록구조,단독주택,기와,1983-05-31
대전광역시 중구 산성동 140-45,66.1,벽돌구조,단독주택,(철근)콘크리트,1983-12-17
대전광역시 중구 산성동 140-46,121.14,철근콘크리트구조,단독주택,(철근)콘크리트,1983-12-17
대전광역시 중구 산성동 140-48,101.67,벽돌구조,단독주택,(철근)콘크리트,1983-12-17
대전광역시 중구 산성동 140-49,84.69,벽돌구조,단독주택,(철근)콘크리트,1983-12-17
대전광역시 중구 산성동 140-5,195.94,벽돌구조,단독주택,(철근)콘크리트,1985-06-08
대전광역시 중구 산성동 140-50,152.6,벽돌구조,단독주택,(철근)콘크리트,1983-12-17
대전광역시 중구 산성동 140-51,71.22,벽돌구조,단독주택,(철근)콘크리트,1984-07-25
대전광역시 중구 산성동 140-52,60.58,벽돌구조,단독주택,(철근)콘크리트,1984-07-25
대전광역시 중구 산성동 140-53,56.24,벽돌구조,단독주택,(철근)콘크리트,1984-07-25
대전광역시 중구 산성동 140-56,80.25,벽돌구조,단독주택,(철근)콘크리트,1989-05-19
대전광역시 중구 산성동 140-58,79.1,벽돌구조,단독주택,(철근)콘크리트,1989-05-23
대전광역시 중구 산성동 140-59,75.048,벽돌구조,단독주택,(철근)콘크리트,1989-05-09
대전광역시 중구 산성동 140-61,89.4,벽돌구조,제1종근린생활시설,(철근)콘크리트,1989-05-09
대전광역시 중구 산성동 140-7,74.46,벽돌구조,단독주택,(철근)콘크리트,1989-05-09
대전광역시 중구 산성동 140-8,75.03,벽돌구조,단독주택,(철근)콘크리트,1989-06-08
대전광역시 중구 산성동 140-9,69.55,벽돌구조,단독주택,(철근)콘크리트,1974-11-26
대전광역시 중구 산성동 141-1,265.83000000000004,일반철골구조,위험물저장및처리시설,기타지붕,2017-05-15
대전광역시 중구 산성동 141-10,379.98999999999995,시멘트블럭조,제1종근린생활시설,기타지붕,1984-12-18
대전광역시 중구 산성동 141-11,167.96,철근콘크리트구조,숙박시설,(철근)콘크리트,1985-07-22
대전광역시 중구 산성동 141-14,113.75,일반철골구조,창고시설,기타지붕,2003-07-21
대전광역시 중구 산성동 141-2,264.16,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1990-03-06
대전광역시 중구 산성동 141-3,297.1,벽돌구조,제2종근린생활시설,(철근)콘크리트,1985-11-18
대전광역시 중구 산성동 141-4,201.12,철근콘크리트구조,숙박시설,(철근)콘크리트,1979-09-19
대전광역시 중구 산성동 141-7,251.79,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1989-12-07
대전광역시 중구 산성동 141-9,133.57,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1985-07-22
대전광역시 중구 산성동 142-1,200.6,일반철골구조,자동차관련시설,기타지붕,1992-06-27
대전광역시 중구 산성동 142-10,304.7,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1984-10-31
대전광역시 중구 산성동 142-13,216.0,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1984-10-31
대전광역시 중구 산성동 142-17,123.24,철근콘크리트구조,숙박시설,(철근)콘크리트,1979-09-18
대전광역시 중구 산성동 142-2,173.9,일반철골구조,제2종근린생활시설,기타지붕,2012-03-16
대전광역시 중구 산성동 142-3,78.92,벽돌구조,제1종근린생활시설,슬레이트,1984-05-10
대전광역시 중구 산성동 142-5,222.76,철근콘크리트구조,숙박시설,(철근)콘크리트,2001-04-26
대전광역시 중구 산성동 142-6,1248.48,철근콘크리트구조,자동차관련시설,(철근)콘크리트,1985-05-14
대전광역시 중구 산성동 142-8,339.56,일반철골구조,자동차관련시설,(철근)콘크리트,2004-04-30
대전광역시 중구 산성동 142-9,137.19,철근콘크리트구조,자동차관련시설,(철근)콘크리트,1979-09-18
대전광역시 중구 산성동 143-1,160.41,철근콘크리트구조,숙박시설,(철근)콘크리트,2004-03-31
대전광역시 중구 산성동 143-11,628.2,철근콘크리트구조,자동차관련시설,(철근)콘크리트,2014-10-02
대전광역시 중구 산성동 143-15,132.4,철근콘크리트구조,숙박시설,(철근)콘크리트,1994-09-12
대전광역시 중구 산성동 143-2,120.03,벽돌구조,숙박시설,(철근)콘크리트,1978-01-07
대전광역시 중구 산성동 143-3,467.12,철근콘크리트구조,숙박시설,(철근)콘크리트,2004-01-19
대전광역시 중구 산성동 143-4,885.96,일반철골구조,자동차관련시설,(철근)콘크리트,2014-10-13
대전광역시 중구 산성동 143-6,515.93,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1995-01-24
대전광역시 중구 산성동 143-9,233.55,벽돌구조,제2종근린생활시설,(철근)콘크리트,1983-06-18
대전광역시 중구 산성동 144-1,248.59,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1982-01-19
대전광역시 중구 산성동 144-11,156.07999999999998,경량철골구조,단독주택,기타지붕,1990-06-29
대전광역시 중구 산성동 144-12,203.66,벽돌구조,제1종근린생활시설,(철근)콘크리트,1993-05-14
대전광역시 중구 산성동 144-13,59.33,블록구조,제1종근린생활시설,슬레이트,1994-04-30
대전광역시 중구 산성동 144-14,71.61,벽돌구조,단독주택,(철근)콘크리트,1983-07-05
대전광역시 중구 산성동 144-15,82.8,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-11-10
대전광역시 중구 산성동 144-17,75.6,경량철골구조,제2종근린생활시설,기타지붕,2007-11-30
대전광역시 중구 산성동 144-18,69.71,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 중구 산성동 144-20,62.31,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 중구 산성동 144-21,62.31,벽돌구조,단독주택,(철근)콘크리트,1982-07-15
대전광역시 중구 산성동 144-23,62.31,벽돌구조,단독주택,(철근)콘크리트,1982-07-19
대전광역시 중구 산성동 144-24,64.51,벽돌구조,단독주택,(철근)콘크리트,1982-07-20
대전광역시 중구 산성동 144-25,64.51,벽돌구조,단독주택,(철근)콘크리트,1982-07-20
대전광역시 중구 산성동 144-26,82.4,벽돌구조,단독주택,(철근)콘크리트,1982-07-20
대전광역시 중구 산성동 144-27,62.31,벽돌구조,단독주택,(철근)콘크리트,1982-07-02
대전광역시 중구 산성동 144-28,64.51,벽돌구조,단독주택,(철근)콘크리트,1982-07-20
대전광역시 중구 산성동 144-3,70.91,벽돌구조,단독주택,(철근)콘크리트,1982-07-20
대전광역시 중구 산성동 144-5,85.68,철근콘크리트구조,단독주택,(철근)콘크리트,1999-10-20
대전광역시 중구 산성동 144-6,48.6,경량철골구조,제2종근린생활시설,기타지붕,1996-08-30
대전광역시 중구 산성동 144-7,310.07,기타조적구조,제1종근린생활시설,(철근)콘크리트,1988-12-02
대전광역시 중구 산성동 144-9,494.11,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2004-12-14
대전광역시 중구 산성동 145-1,151.31,철근콘크리트구조,단독주택,(철근)콘크리트,1970-11-04
대전광역시 중구 산성동 145-10,84.34,벽돌구조,단독주택,기와,1969-12-09
대전광역시 중구 산성동 145-12,70.24,벽돌구조,단독주택,기와,1969-12-30
대전광역시 중구 산성동 145-13,56.3,벽돌구조,단독주택,기와,1969-12-30
대전광역시 중구 산성동 145-14,67.76,벽돌구조,단독주택,(철근)콘크리트,1969-12-30
대전광역시 중구 산성동 145-15,82.34,벽돌구조,단독주택,(철근)콘크리트,1979-07-24
대전광역시 중구 산성동 145-18,95.74,벽돌구조,단독주택,기타지붕,1974-09-26
대전광역시 중구 산성동 145-19,69.35,벽돌구조,단독주택,(철근)콘크리트,1969-07-28
대전광역시 중구 산성동 145-20,71.1,벽돌구조,단독주택,(철근)콘크리트,1984-05-26
대전광역시 중구 산성동 145-21,78.44,벽돌구조,단독주택,기와,1969-10-08
대전광역시 중구 산성동 145-22,67.0,벽돌구조,단독주택,(철근)콘크리트,1972-02-23
대전광역시 중구 산성동 145-24,121.9,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1985-08-22
대전광역시 중구 산성동 145-25,154.38,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1989-07-21
대전광역시 중구 산성동 145-26,151.2,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1987-07-13
대전광역시 중구 산성동 145-27,153.7,벽돌구조,단독주택,(철근)콘크리트,1982-12-21
대전광역시 중구 산성동 145-28,82.32,벽돌구조,단독주택,(철근)콘크리트,1979-07-20
대전광역시 중구 산성동 145-29,90.41,벽돌구조,단독주택,(철근)콘크리트,1979-12-19
대전광역시 중구 산성동 145-3,36.53,블록구조,단독주택,기와,1968-12-28
대전광역시 중구 산성동 145-30,84.17,벽돌구조,단독주택,(철근)콘크리트,1979-12-12
대전광역시 중구 산성동 145-31,86.23,벽돌구조,단독주택,(철근)콘크리트,1979-07-20
대전광역시 중구 산성동 145-32,81.64,벽돌구조,단독주택,(철근)콘크리트,1979-07-20
대전광역시 중구 산성동 145-33,57.18,벽돌구조,단독주택,(철근)콘크리트,1980-07-30
대전광역시 중구 산성동 145-34,85.13,벽돌구조,단독주택,(철근)콘크리트,1979-10-24
대전광역시 중구 산성동 145-35,69.92,벽돌구조,단독주택,(철근)콘크리트,1980-05-15
대전광역시 중구 산성동 145-36,110.635,벽돌구조,단독주택,(철근)콘크리트,1990-09-27
대전광역시 중구 산성동 145-38,102.36,벽돌구조,단독주택,(철근)콘크리트,1983-06-09
대전광역시 중구 산성동 145-4,87.17,철근콘크리트구조,단독주택,(철근)콘크리트,1975-10-29
대전광역시 중구 산성동 145-40,61.66,벽돌구조,단독주택,기타지붕,1980-08-08
대전광역시 중구 산성동 145-41,58.36,벽돌구조,단독주택,(철근)콘크리트,1980-07-30
대전광역시 중구 산성동 145-42,53.92,벽돌구조,단독주택,(철근)콘크리트,1980-06-24
