대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 동구 용운동 380-4,88.8,벽돌구조,단독주택,(철근)콘크리트,1986-09-01
대전광역시 동구 용운동 380-5,64.4,벽돌구조,단독주택,(철근)콘크리트,1987-03-05
대전광역시 동구 용운동 380-6,76.91,벽돌구조,단독주택,(철근)콘크리트,1987-12-29
대전광역시 동구 용운동 380-7,71.34,벽돌구조,단독주택,(철근)콘크리트,1987-04-30
대전광역시 동구 용운동 380-8,68.04,벽돌구조,단독주택,(철근)콘크리트,1986-12-19
대전광역시 동구 용운동 380-9,70.62,벽돌구조,단독주택,(철근)콘크리트,1988-06-20
대전광역시 동구 용운동 381-1,88.05,벽돌구조,단독주택,(철근)콘크리트,1988-08-20
대전광역시 동구 용운동 381-10,90.39,벽돌구조,단독주택,(철근)콘크리트,1986-10-14
대전광역시 동구 용운동 381-11,104.36,벽돌구조,단독주택,(철근)콘크리트,1986-06-03
대전광역시 동구 용운동 381-12,70.56,벽돌구조,단독주택,(철근)콘크리트,1987-06-12
대전광역시 동구 용운동 381-13,69.75,벽돌구조,단독주택,(철근)콘크리트,1987-10-05
대전광역시 동구 용운동 381-14,69.51,벽돌구조,단독주택,(철근)콘크리트,1986-11-25
대전광역시 동구 용운동 381-15,86.7,벽돌구조,단독주택,(철근)콘크리트,1989-04-15
대전광역시 동구 용운동 381-16,84.69,벽돌구조,단독주택,(철근)콘크리트,1987-09-21
대전광역시 동구 용운동 381-17,79.95,벽돌구조,단독주택,(철근)콘크리트,1988-09-22
대전광역시 동구 용운동 381-18,67.77,벽돌구조,단독주택,(철근)콘크리트,1987-06-29
대전광역시 동구 용운동 381-19,93.32,벽돌구조,단독주택,(철근)콘크리트,1987-07-03
대전광역시 동구 용운동 381-2,82.28,벽돌구조,단독주택,(철근)콘크리트,1986-05-29
대전광역시 동구 용운동 381-3,70.23,벽돌구조,단독주택,(철근)콘크리트,1986-12-09
대전광역시 동구 용운동 381-4,87.03,벽돌구조,단독주택,(철근)콘크리트,1985-07-05
대전광역시 동구 용운동 381-5,70.98,벽돌구조,단독주택,(철근)콘크리트,1988-09-29
대전광역시 동구 용운동 381-6,69.49,벽돌구조,단독주택,(철근)콘크리트,1988-06-13
대전광역시 동구 용운동 381-7,89.98,벽돌구조,단독주택,(철근)콘크리트,1987-09-14
대전광역시 동구 용운동 381-8,90.7,벽돌구조,단독주택,(철근)콘크리트,1987-02-04
대전광역시 동구 용운동 381-9,71.98,벽돌구조,단독주택,(철근)콘크리트,1988-11-24
대전광역시 동구 용운동 382-1,139.7,벽돌구조,단독주택,(철근)콘크리트,1986-10-11
대전광역시 동구 용운동 382-10,71.53,벽돌구조,단독주택,(철근)콘크리트,1987-06-16
대전광역시 동구 용운동 382-11,82.94,벽돌구조,단독주택,(철근)콘크리트,1987-05-13
대전광역시 동구 용운동 382-12,92.49,벽돌구조,단독주택,(철근)콘크리트,1987-10-05
대전광역시 동구 용운동 382-13,90.1,벽돌구조,단독주택,(철근)콘크리트,1987-10-20
대전광역시 동구 용운동 382-14,70.95,벽돌구조,단독주택,(철근)콘크리트,1986-11-21
대전광역시 동구 용운동 382-2,113.5,벽돌구조,단독주택,(철근)콘크리트,1987-07-31
대전광역시 동구 용운동 382-3,83.7,벽돌구조,단독주택,(철근)콘크리트,1988-10-18
대전광역시 동구 용운동 382-4,68.96,벽돌구조,단독주택,(철근)콘크리트,1987-05-19
대전광역시 동구 용운동 382-5,89.05,벽돌구조,단독주택,(철근)콘크리트,1987-02-06
대전광역시 동구 용운동 382-6,102.7,벽돌구조,단독주택,(철근)콘크리트,1986-07-24
대전광역시 동구 용운동 382-7,101.04,벽돌구조,단독주택,(철근)콘크리트,1986-12-08
대전광역시 동구 용운동 382-8,95.25,벽돌구조,단독주택,(철근)콘크리트,1987-11-26
대전광역시 동구 용운동 382-9,124.18,철근콘크리트구조,단독주택,(철근)콘크리트,2003-06-16
대전광역시 동구 용운동 383-1,80.02,벽돌구조,단독주택,(철근)콘크리트,1990-10-11
대전광역시 동구 용운동 383-10,71.81,벽돌구조,단독주택,(철근)콘크리트,1986-11-25
대전광역시 동구 용운동 383-11,66.37,벽돌구조,단독주택,(철근)콘크리트,1990-10-11
대전광역시 동구 용운동 383-2,98.73,벽돌구조,단독주택,(철근)콘크리트,1987-09-07
대전광역시 동구 용운동 383-3,339.1,철근콘크리트구조,교육연구시설,(철근)콘크리트,1985-12-24
대전광역시 동구 용운동 383-4,90.225,벽돌구조,단독주택,(철근)콘크리트,1987-12-01
대전광역시 동구 용운동 383-5,101.01,벽돌구조,단독주택,(철근)콘크리트,1989-02-09
대전광역시 동구 용운동 383-6,104.88,벽돌구조,단독주택,(철근)콘크리트,1987-01-19
대전광역시 동구 용운동 383-7,87.57,벽돌구조,단독주택,(철근)콘크리트,1986-09-29
대전광역시 동구 용운동 383-8,100.27,벽돌구조,단독주택,(철근)콘크리트,1987-06-23
대전광역시 동구 용운동 383-9,93.72,벽돌구조,단독주택,(철근)콘크리트,1988-01-22
대전광역시 동구 용운동 384-1,113.99,벽돌구조,단독주택,(철근)콘크리트,1987-05-14
대전광역시 동구 용운동 384-10,133.73,벽돌구조,단독주택,(철근)콘크리트,1988-06-13
대전광역시 동구 용운동 384-11,98.94,벽돌구조,단독주택,(철근)콘크리트,1987-07-11
대전광역시 동구 용운동 384-12,95.1,벽돌구조,단독주택,(철근)콘크리트,1987-06-23
대전광역시 동구 용운동 384-13,88.68,벽돌구조,단독주택,(철근)콘크리트,1987-06-25
대전광역시 동구 용운동 384-14,90.52,벽돌구조,단독주택,(철근)콘크리트,1987-06-18
대전광역시 동구 용운동 384-15,68.47,벽돌구조,단독주택,(철근)콘크리트,1987-08-04
대전광역시 동구 용운동 384-16,80.89,벽돌구조,단독주택,(철근)콘크리트,1987-11-05
대전광역시 동구 용운동 384-17,94.05,벽돌구조,단독주택,(철근)콘크리트,1986-10-29
대전광역시 동구 용운동 384-18,89.07,벽돌구조,단독주택,(철근)콘크리트,1988-12-05
대전광역시 동구 용운동 384-2,135.4,철근콘크리트구조,단독주택,(철근)콘크리트,2003-01-20
대전광역시 동구 용운동 384-3,135.7,철근콘크리트구조,단독주택,(철근)콘크리트,2002-09-10
대전광역시 동구 용운동 384-4,95.54,벽돌구조,노유자시설,(철근)콘크리트,1988-08-09
대전광역시 동구 용운동 384-5,151.74,철근콘크리트구조,단독주택,(철근)콘크리트,1998-09-10
대전광역시 동구 용운동 384-6,85.71,벽돌구조,단독주택,(철근)콘크리트,1986-01-31
대전광역시 동구 용운동 384-7,92.78,벽돌구조,단독주택,(철근)콘크리트,1987-09-23
대전광역시 동구 용운동 384-8,95.64,벽돌구조,단독주택,(철근)콘크리트,1986-09-30
대전광역시 동구 용운동 384-9,132.36,벽돌구조,단독주택,(철근)콘크리트,1987-07-14
대전광역시 동구 용운동 385,137.97,철근콘크리트구조,단독주택,(철근)콘크리트,1989-10-13
대전광역시 동구 용운동 385-1,122.0,벽돌구조,단독주택,(철근)콘크리트,1990-01-22
대전광역시 동구 용운동 385-10,72.48,벽돌구조,단독주택,(철근)콘크리트,1988-04-19
대전광역시 동구 용운동 385-11,71.57,벽돌구조,단독주택,(철근)콘크리트,1987-11-05
대전광역시 동구 용운동 385-12,71.04,벽돌구조,단독주택,(철근)콘크리트,1987-11-06
대전광역시 동구 용운동 385-13,74.16,벽돌구조,단독주택,(철근)콘크리트,1987-10-19
대전광역시 동구 용운동 385-14,68.5,벽돌구조,단독주택,(철근)콘크리트,1988-08-18
대전광역시 동구 용운동 385-15,71.22,벽돌구조,단독주택,(철근)콘크리트,1987-06-12
대전광역시 동구 용운동 385-16,71.04,벽돌구조,단독주택,(철근)콘크리트,1988-04-19
대전광역시 동구 용운동 385-17,70.09,벽돌구조,단독주택,(철근)콘크리트,1987-05-22
대전광역시 동구 용운동 385-18,101.22,벽돌구조,단독주택,(철근)콘크리트,1988-07-22
대전광역시 동구 용운동 385-2,112.36,벽돌구조,단독주택,(철근)콘크리트,1988-07-16
대전광역시 동구 용운동 385-3,107.28,벽돌구조,단독주택,(철근)콘크리트,1987-09-22
대전광역시 동구 용운동 385-4,89.56,벽돌구조,단독주택,(철근)콘크리트,1987-05-11
대전광역시 동구 용운동 385-5,68.96,벽돌구조,단독주택,(철근)콘크리트,1987-07-07
대전광역시 동구 용운동 385-6,115.8,벽돌구조,단독주택,(철근)콘크리트,1988-08-09
대전광역시 동구 용운동 385-7,103.13,벽돌구조,단독주택,(철근)콘크리트,1987-05-02
대전광역시 동구 용운동 385-8,170.25,벽돌구조,단독주택,(철근)콘크리트,1989-06-24
대전광역시 동구 용운동 385-9,69.93,벽돌구조,단독주택,(철근)콘크리트,1987-07-06
대전광역시 동구 용운동 386,86.61,벽돌구조,단독주택,(철근)콘크리트,1989-05-15
대전광역시 동구 용운동 386-1,92.35,벽돌구조,단독주택,(철근)콘크리트,1987-05-29
대전광역시 동구 용운동 386-10,72.21,벽돌구조,단독주택,(철근)콘크리트,1987-10-06
대전광역시 동구 용운동 386-11,87.55,벽돌구조,단독주택,(철근)콘크리트,1989-07-20
대전광역시 동구 용운동 386-12,72.2,벽돌구조,단독주택,(철근)콘크리트,1987-11-30
대전광역시 동구 용운동 386-13,70.95,벽돌구조,단독주택,(철근)콘크리트,1986-11-21
대전광역시 동구 용운동 386-14,99.79,벽돌구조,단독주택,(철근)콘크리트,1989-07-31
대전광역시 동구 용운동 386-15,90.03,벽돌구조,단독주택,(철근)콘크리트,1989-06-29
대전광역시 동구 용운동 386-16,69.88,벽돌구조,단독주택,(철근)콘크리트,1988-06-02
대전광역시 동구 용운동 386-17,66.34,벽돌구조,단독주택,(철근)콘크리트,1987-05-11
대전광역시 동구 용운동 386-18,86.55,벽돌구조,단독주택,(철근)콘크리트,1986-11-17
대전광역시 동구 용운동 386-19,233.8,벽돌구조,단독주택,(철근)콘크리트,1990-01-16
대전광역시 동구 용운동 386-2,90.34,벽돌구조,단독주택,(철근)콘크리트,1987-05-19
대전광역시 동구 용운동 386-3,70.95,벽돌구조,단독주택,(철근)콘크리트,1986-11-21
대전광역시 동구 용운동 386-4,88.44,벽돌구조,단독주택,(철근)콘크리트,1987-12-03
대전광역시 동구 용운동 386-5,70.81,벽돌구조,단독주택,(철근)콘크리트,1987-07-14
대전광역시 동구 용운동 386-6,81.45,벽돌구조,단독주택,(철근)콘크리트,1987-06-18
대전광역시 동구 용운동 386-7,92.85,벽돌구조,단독주택,(철근)콘크리트,1987-10-10
대전광역시 동구 용운동 386-8,84.51,벽돌구조,단독주택,(철근)콘크리트,1990-09-03
대전광역시 동구 용운동 386-9,72.63,벽돌구조,단독주택,(철근)콘크리트,1988-12-19
대전광역시 동구 용운동 387,103.45,벽돌구조,단독주택,(철근)콘크리트,1987-01-17
대전광역시 동구 용운동 387-1,82.74,벽돌구조,단독주택,(철근)콘크리트,1986-11-17
대전광역시 동구 용운동 387-10,71.35,벽돌구조,단독주택,(철근)콘크리트,1987-04-19
대전광역시 동구 용운동 387-11,71.19,벽돌구조,단독주택,(철근)콘크리트,1987-09-18
대전광역시 동구 용운동 387-12,70.23,벽돌구조,단독주택,(철근)콘크리트,1986-11-28
대전광역시 동구 용운동 387-13,99.8,벽돌구조,단독주택,(철근)콘크리트,1987-04-06
대전광역시 동구 용운동 387-14,70.78,벽돌구조,단독주택,(철근)콘크리트,1989-02-08
대전광역시 동구 용운동 387-15,67.47,벽돌구조,단독주택,(철근)콘크리트,1988-11-16
대전광역시 동구 용운동 387-2,99.99,벽돌구조,단독주택,(철근)콘크리트,1988-10-27
대전광역시 동구 용운동 387-3,81.27,벽돌구조,단독주택,(철근)콘크리트,1987-06-04
대전광역시 동구 용운동 387-4,69.0,벽돌구조,단독주택,(철근)콘크리트,1989-09-29
대전광역시 동구 용운동 387-5,70.85,벽돌구조,단독주택,(철근)콘크리트,1988-10-19
대전광역시 동구 용운동 387-6,127.22,벽돌구조,단독주택,(철근)콘크리트,1988-04-29
대전광역시 동구 용운동 387-7,90.48,벽돌구조,단독주택,(철근)콘크리트,1987-12-01
대전광역시 동구 용운동 387-8,97.32,벽돌구조,단독주택,(철근)콘크리트,1989-03-14
대전광역시 동구 용운동 387-9,70.52,벽돌구조,단독주택,(철근)콘크리트,1987-06-29
대전광역시 동구 용운동 389-1,72.12,벽돌구조,단독주택,(철근)콘크리트,1987-08-27
대전광역시 동구 용운동 389-10,74.29,벽돌구조,단독주택,(철근)콘크리트,1988-06-02
대전광역시 동구 용운동 389-11,97.56,벽돌구조,단독주택,(철근)콘크리트,1989-06-17
대전광역시 동구 용운동 389-12,98.64,경량철골구조,단독주택,기타지붕,1989-06-02
대전광역시 동구 용운동 389-13,68.9,벽돌구조,단독주택,(철근)콘크리트,1988-09-08
대전광역시 동구 용운동 389-14,80.89,벽돌구조,단독주택,(철근)콘크리트,1987-06-29
대전광역시 동구 용운동 389-15,77.61,벽돌구조,단독주택,(철근)콘크리트,1988-09-30
대전광역시 동구 용운동 389-16,78.63,벽돌구조,단독주택,(철근)콘크리트,1988-12-02
대전광역시 동구 용운동 389-2,634.5,철근콘크리트구조,교육연구시설,(철근)콘크리트,1994-09-29
대전광역시 동구 용운동 389-3,99.33,벽돌구조,단독주택,(철근)콘크리트,1988-06-27
대전광역시 동구 용운동 389-4,72.21,벽돌구조,단독주택,(철근)콘크리트,1988-10-06
대전광역시 동구 용운동 389-5,70.76,벽돌구조,단독주택,(철근)콘크리트,1988-08-24
대전광역시 동구 용운동 389-8,67.2,벽돌구조,단독주택,(철근)콘크리트,1988-09-13
대전광역시 동구 용운동 389-9,86.79,벽돌구조,단독주택,(철근)콘크리트,1988-07-20
대전광역시 동구 용운동 390-1,113.69,벽돌구조,단독주택,(철근)콘크리트,1988-06-27
대전광역시 동구 용운동 390-10,99.51,벽돌구조,단독주택,(철근)콘크리트,1988-06-14
대전광역시 동구 용운동 390-11,86.43,벽돌구조,단독주택,(철근)콘크리트,1989-09-11
대전광역시 동구 용운동 390-12,87.75,벽돌구조,단독주택,(철근)콘크리트,1987-05-25
대전광역시 동구 용운동 390-13,73.02,벽돌구조,단독주택,(철근)콘크리트,1988-01-08
대전광역시 동구 용운동 390-14,79.405,벽돌구조,단독주택,(철근)콘크리트,1988-07-06
대전광역시 동구 용운동 390-15,121.3,벽돌구조,단독주택,(철근)콘크리트,1987-08-11
대전광역시 동구 용운동 390-16,74.3,벽돌구조,단독주택,(철근)콘크리트,1988-07-06
대전광역시 동구 용운동 390-2,70.22,벽돌구조,단독주택,(철근)콘크리트,1988-06-27
대전광역시 동구 용운동 390-3,72.86,벽돌구조,단독주택,(철근)콘크리트,1988-07-06
대전광역시 동구 용운동 390-4,116.575,벽돌구조,단독주택,(철근)콘크리트,1988-07-09
대전광역시 동구 용운동 390-5,69.72,벽돌구조,단독주택,(철근)콘크리트,1987-12-19
대전광역시 동구 용운동 390-6,72.53,벽돌구조,단독주택,(철근)콘크리트,1988-06-23
대전광역시 동구 용운동 390-7,82.53,벽돌구조,단독주택,(철근)콘크리트,1986-12-24
대전광역시 동구 용운동 390-8,117.93,벽돌구조,단독주택,(철근)콘크리트,1988-11-30
대전광역시 동구 용운동 390-9,95.64,벽돌구조,단독주택,(철근)콘크리트,1991-02-05
대전광역시 동구 용운동 391-1,84.96,벽돌구조,단독주택,(철근)콘크리트,1987-11-02
대전광역시 동구 용운동 391-10,88.18,벽돌구조,단독주택,(철근)콘크리트,1988-06-10
대전광역시 동구 용운동 391-11,74.38,벽돌구조,단독주택,(철근)콘크리트,1987-08-12
대전광역시 동구 용운동 391-12,94.39,벽돌구조,단독주택,(철근)콘크리트,1988-02-15
대전광역시 동구 용운동 391-13,74.92,벽돌구조,단독주택,(철근)콘크리트,1988-07-27
대전광역시 동구 용운동 391-14,71.07,벽돌구조,단독주택,(철근)콘크리트,1987-06-16
대전광역시 동구 용운동 391-2,85.31,벽돌구조,단독주택,(철근)콘크리트,1988-05-25
대전광역시 동구 용운동 391-3,94.93,벽돌구조,단독주택,(철근)콘크리트,1987-11-13
대전광역시 동구 용운동 391-4,67.78,벽돌구조,단독주택,(철근)콘크리트,1986-12-22
대전광역시 동구 용운동 391-5,66.04,벽돌구조,단독주택,(철근)콘크리트,1987-08-12
대전광역시 동구 용운동 391-6,68.69,벽돌구조,단독주택,(철근)콘크리트,1987-03-11
대전광역시 동구 용운동 391-7,69.92,벽돌구조,단독주택,(철근)콘크리트,1986-11-25
대전광역시 동구 용운동 391-8,74.76,벽돌구조,단독주택,(철근)콘크리트,1987-08-19
대전광역시 동구 용운동 391-9,100.39,벽돌구조,단독주택,(철근)콘크리트,1989-07-05
대전광역시 동구 용운동 392-1,101.4,벽돌구조,단독주택,(철근)콘크리트,1989-05-22
대전광역시 동구 용운동 392-2,76.96,벽돌구조,단독주택,(철근)콘크리트,1988-10-22
대전광역시 동구 용운동 392-3,76.24,벽돌구조,단독주택,(철근)콘크리트,1987-12-15
대전광역시 동구 용운동 392-4,96.39,벽돌구조,단독주택,(철근)콘크리트,1988-07-27
대전광역시 동구 용운동 392-5,103.02,벽돌구조,제2종근린생활시설,(철근)콘크리트,1989-04-20
대전광역시 동구 용운동 393,110.08,벽돌구조,단독주택,슬레이트,1971-12-03
대전광역시 동구 용운동 393-1,77.07,벽돌구조,단독주택,(철근)콘크리트,1988-08-01
대전광역시 동구 용운동 393-2,81.78,벽돌구조,단독주택,(철근)콘크리트,1988-07-28
대전광역시 동구 용운동 393-3,114.9,벽돌구조,단독주택,(철근)콘크리트,1999-06-14
대전광역시 동구 용운동 393-4,69.5,벽돌구조,단독주택,(철근)콘크리트,1987-08-08
대전광역시 동구 용운동 393-5,65.28,벽돌구조,단독주택,(철근)콘크리트,1988-07-28
대전광역시 동구 용운동 393-6,81.63,벽돌구조,단독주택,(철근)콘크리트,1988-07-28
대전광역시 동구 용운동 393-7,81.78,벽돌구조,단독주택,(철근)콘크리트,1988-07-29
대전광역시 동구 용운동 394-1,121.2,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1986-12-30
대전광역시 동구 용운동 394-2,80.6,벽돌구조,단독주택,(철근)콘크리트,1988-08-09
대전광역시 동구 용운동 394-3,84.36,벽돌구조,단독주택,(철근)콘크리트,1986-10-23
대전광역시 동구 용운동 394-4,66.42,벽돌구조,단독주택,(철근)콘크리트,1986-09-09
대전광역시 동구 용운동 394-5,113.24,벽돌구조,단독주택,(철근)콘크리트,1986-10-30
대전광역시 동구 용운동 394-6,69.03,벽돌구조,단독주택,(철근)콘크리트,1987-11-19
대전광역시 동구 용운동 394-7,70.4,벽돌구조,단독주택,(철근)콘크리트,1987-06-07
대전광역시 동구 용운동 394-8,78.53,벽돌구조,제1종근린생활시설,(철근)콘크리트,1987-07-25
대전광역시 동구 용운동 395-1,103.9,벽돌구조,단독주택,(철근)콘크리트,1987-12-29
대전광역시 동구 용운동 395-10,113.84,벽돌구조,단독주택,(철근)콘크리트,1987-07-11
대전광역시 동구 용운동 395-2,106.76,벽돌구조,단독주택,(철근)콘크리트,1987-03-14
대전광역시 동구 용운동 395-3,94.78,벽돌구조,단독주택,(철근)콘크리트,1987-11-12
대전광역시 동구 용운동 395-4,86.63,벽돌구조,단독주택,(철근)콘크리트,1986-11-22
대전광역시 동구 용운동 395-5,131.54000000000002,벽돌구조,단독주택,(철근)콘크리트,1987-06-12
대전광역시 동구 용운동 395-6,147.8,철근콘크리트구조,단독주택,(철근)콘크리트,1987-07-31
대전광역시 동구 용운동 395-7,85.95,벽돌구조,단독주택,(철근)콘크리트,1986-07-28
대전광역시 동구 용운동 395-8,82.94,벽돌구조,단독주택,(철근)콘크리트,1987-04-27
대전광역시 동구 용운동 395-9,68.55,벽돌구조,단독주택,(철근)콘크리트,1987-02-04
대전광역시 동구 용운동 396-1,98.48,벽돌구조,단독주택,(철근)콘크리트,1988-07-02
대전광역시 동구 용운동 396-10,88.96,벽돌구조,단독주택,(철근)콘크리트,1988-03-15
대전광역시 동구 용운동 396-11,65.72,벽돌구조,단독주택,(철근)콘크리트,1986-10-08
대전광역시 동구 용운동 396-12,69.77,벽돌구조,단독주택,(철근)콘크리트,1986-06-03
대전광역시 동구 용운동 396-13,70.34,벽돌구조,단독주택,(철근)콘크리트,1987-12-07
대전광역시 동구 용운동 396-14,70.23,벽돌구조,단독주택,(철근)콘크리트,1986-12-16
대전광역시 동구 용운동 396-15,72.53,벽돌구조,단독주택,(철근)콘크리트,1989-12-19
대전광역시 동구 용운동 396-2,106.44,벽돌구조,단독주택,(철근)콘크리트,1987-09-07
대전광역시 동구 용운동 396-3,67.87,벽돌구조,단독주택,(철근)콘크리트,1986-11-25
대전광역시 동구 용운동 396-4,85.67,벽돌구조,단독주택,(철근)콘크리트,1986-09-04
대전광역시 동구 용운동 396-5,70.35,벽돌구조,단독주택,(철근)콘크리트,1987-07-08
대전광역시 동구 용운동 396-6,102.57,벽돌구조,단독주택,(철근)콘크리트,1987-07-27
대전광역시 동구 용운동 396-7,80.1,벽돌구조,단독주택,(철근)콘크리트,1986-09-16
대전광역시 동구 용운동 396-8,100.98,벽돌구조,단독주택,(철근)콘크리트,1986-02-11
대전광역시 동구 용운동 396-9,83.62,벽돌구조,단독주택,(철근)콘크리트,1986-10-23
대전광역시 동구 용운동 397-1,72.07,벽돌구조,단독주택,(철근)콘크리트,1988-10-22
대전광역시 동구 용운동 397-10,81.52,벽돌구조,단독주택,(철근)콘크리트,1986-06-10
대전광역시 동구 용운동 397-11,81.85,벽돌구조,단독주택,(철근)콘크리트,1986-07-07
대전광역시 동구 용운동 397-12,71.97,벽돌구조,단독주택,(철근)콘크리트,1986-11-29
대전광역시 동구 용운동 397-13,65.62,벽돌구조,단독주택,(철근)콘크리트,1987-07-07
대전광역시 동구 용운동 397-14,70.68,벽돌구조,단독주택,(철근)콘크리트,1989-04-20
대전광역시 동구 용운동 397-15,71.29,벽돌구조,단독주택,(철근)콘크리트,1986-12-19
대전광역시 동구 용운동 397-16,84.38,벽돌구조,단독주택,(철근)콘크리트,1987-09-17
대전광역시 동구 용운동 397-2,87.48,벽돌구조,단독주택,(철근)콘크리트,1987-06-01
대전광역시 동구 용운동 397-3,69.27,벽돌구조,단독주택,(철근)콘크리트,1987-06-22
대전광역시 동구 용운동 397-4,66.12,벽돌구조,단독주택,(철근)콘크리트,1987-08-03
대전광역시 동구 용운동 397-5,69.52,벽돌구조,단독주택,(철근)콘크리트,1987-09-18
대전광역시 동구 용운동 397-6,92.09,벽돌구조,단독주택,(철근)콘크리트,1988-01-08
대전광역시 동구 용운동 397-7,70.56,벽돌구조,단독주택,(철근)콘크리트,1988-07-09
대전광역시 동구 용운동 397-8,71.8,벽돌구조,단독주택,(철근)콘크리트,1987-10-24
대전광역시 동구 용운동 397-9,82.71,벽돌구조,단독주택,(철근)콘크리트,1985-09-06
대전광역시 동구 용운동 398-1,83.26,벽돌구조,단독주택,(철근)콘크리트,1987-01-09
대전광역시 동구 용운동 398-10,83.3,벽돌구조,단독주택,(철근)콘크리트,1987-05-14
대전광역시 동구 용운동 398-11,71.41,벽돌구조,단독주택,(철근)콘크리트,1986-08-19
대전광역시 동구 용운동 398-12,80.1,벽돌구조,단독주택,(철근)콘크리트,1986-03-20
대전광역시 동구 용운동 398-13,86.43,벽돌구조,단독주택,(철근)콘크리트,1986-11-25
대전광역시 동구 용운동 398-14,78.24,벽돌구조,단독주택,(철근)콘크리트,1986-12-05
대전광역시 동구 용운동 398-15,78.39,벽돌구조,단독주택,(철근)콘크리트,1986-06-30
대전광역시 동구 용운동 398-16,75.55,벽돌구조,단독주택,(철근)콘크리트,1987-09-05
대전광역시 동구 용운동 398-2,66.02,벽돌구조,단독주택,(철근)콘크리트,1987-11-06
대전광역시 동구 용운동 398-3,94.47,벽돌구조,단독주택,(철근)콘크리트,1986-09-12
대전광역시 동구 용운동 398-4,82.95,벽돌구조,단독주택,(철근)콘크리트,1986-09-16
대전광역시 동구 용운동 398-5,77.41,벽돌구조,단독주택,(철근)콘크리트,1986-07-28
대전광역시 동구 용운동 398-6,84.0,벽돌구조,단독주택,(철근)콘크리트,1987-01-09
대전광역시 동구 용운동 398-7,74.3,벽돌구조,단독주택,(철근)콘크리트,1987-06-29
대전광역시 동구 용운동 398-8,76.88,벽돌구조,단독주택,(철근)콘크리트,1985-12-30
대전광역시 동구 용운동 398-9,96.48,벽돌구조,단독주택,(철근)콘크리트,1987-06-05
대전광역시 동구 용운동 399-1,90.78,벽돌구조,단독주택,(철근)콘크리트,1986-07-24
대전광역시 동구 용운동 399-10,70.26,벽돌구조,단독주택,(철근)콘크리트,1987-06-05
대전광역시 동구 용운동 399-11,85.18,벽돌구조,단독주택,(철근)콘크리트,1986-08-29
대전광역시 동구 용운동 399-12,86.0,벽돌구조,단독주택,(철근)콘크리트,1985-05-30
대전광역시 동구 용운동 399-13,116.68,벽돌구조,단독주택,(철근)콘크리트,1986-11-06
대전광역시 동구 용운동 399-2,64.77,벽돌구조,단독주택,(철근)콘크리트,1986-11-25
대전광역시 동구 용운동 399-3,92.87,벽돌구조,단독주택,(철근)콘크리트,1985-11-22
대전광역시 동구 용운동 399-4,76.9,벽돌구조,단독주택,(철근)콘크리트,1987-06-01
대전광역시 동구 용운동 399-5,71.0,벽돌구조,단독주택,(철근)콘크리트,1987-07-11
대전광역시 동구 용운동 399-6,87.98,벽돌구조,단독주택,(철근)콘크리트,1987-06-12
대전광역시 동구 용운동 399-7,72.14,벽돌구조,단독주택,(철근)콘크리트,1986-07-31
대전광역시 동구 용운동 399-8,70.53,벽돌구조,단독주택,(철근)콘크리트,1986-12-18
대전광역시 동구 용운동 399-9,69.88,벽돌구조,단독주택,(철근)콘크리트,1986-08-23
대전광역시 동구 용운동 400-1,111.69,벽돌구조,단독주택,(철근)콘크리트,1986-11-28
대전광역시 동구 용운동 400-10,129.0,벽돌구조,단독주택,(철근)콘크리트,1986-10-27
대전광역시 동구 용운동 400-2,65.88,벽돌구조,단독주택,(철근)콘크리트,1986-11-22
대전광역시 동구 용운동 400-3,94.65,벽돌구조,단독주택,(철근)콘크리트,1987-06-12
대전광역시 동구 용운동 400-4,83.78,벽돌구조,단독주택,(철근)콘크리트,1985-05-30
대전광역시 동구 용운동 400-5,96.75,벽돌구조,단독주택,(철근)콘크리트,1987-07-02
대전광역시 동구 용운동 400-6,113.68,벽돌구조,단독주택,(철근)콘크리트,1986-06-21
대전광역시 동구 용운동 400-7,72.1,벽돌구조,단독주택,(철근)콘크리트,1987-06-23
대전광역시 동구 용운동 400-8,81.23,벽돌구조,단독주택,(철근)콘크리트,1986-07-09
대전광역시 동구 용운동 400-9,87.42,벽돌구조,단독주택,(철근)콘크리트,1987-04-21
대전광역시 동구 용운동 401-1,113.02,벽돌구조,단독주택,(철근)콘크리트,1987-06-01
대전광역시 동구 용운동 401-10,164.26,철근콘크리트구조,단독주택,(철근)콘크리트,1994-12-29
대전광역시 동구 용운동 401-2,74.12,벽돌구조,단독주택,(철근)콘크리트,1986-06-20
대전광역시 동구 용운동 401-3,121.05,철근콘크리트구조,단독주택,(철근)콘크리트,2004-02-03
대전광역시 동구 용운동 401-4,68.49,벽돌구조,단독주택,(철근)콘크리트,1987-07-31
대전광역시 동구 용운동 401-5,118.26,벽돌구조,단독주택,(철근)콘크리트,1987-04-15
대전광역시 동구 용운동 401-6,81.57,벽돌구조,단독주택,(철근)콘크리트,1986-11-21
대전광역시 동구 용운동 401-7,72.19,벽돌구조,단독주택,(철근)콘크리트,1987-06-30
대전광역시 동구 용운동 401-8,84.95,벽돌구조,단독주택,(철근)콘크리트,1987-06-18
대전광역시 동구 용운동 401-9,70.76,벽돌구조,단독주택,(철근)콘크리트,1987-05-27
