ADDR,ADDR_CD,YEAR,MONTH,ELE,GAS,ELE_DSA,GAS_DSA
대전광역시 대덕구 석봉동,3023011100,2018,12,2431289.0,964775.0,1133.58946873,172.97353403
대전광역시 대덕구 석봉동,3023011100,2019,1,2801681.0,1337721.0,1306.28488702,239.83864514
대전광역시 대덕구 석봉동,3023011100,2019,2,2809066.0,1255426.0,1309.72814615,225.08405787
대전광역시 대덕구 석봉동,3023011100,2019,3,2430323.0,1020918.0,1133.1390709500001,183.03935570000002
대전광역시 대덕구 석봉동,3023011100,2019,4,2510293.0,960259.0,1170.4251154,172.16386497
대전광역시 대덕구 석봉동,3023011100,2019,5,2309885.0,662295.0,1076.98480517,118.74220071
대전광역시 대덕구 석봉동,3023011100,2019,6,2405488.0,489760.0,1121.55974214,87.80857509
대전광역시 대덕구 석봉동,3023011100,2019,7,2534972.0,452125.0,1181.93170899,81.06103398
대전광역시 대덕구 석봉동,3023011100,2019,8,3136482.0,494385.0,1462.3859871299999,88.63778666
대전광역시 대덕구 석봉동,3023011100,2019,9,3337342.0,376116.0,1556.03704243,67.43345728
대전광역시 대덕구 석봉동,3023011100,2019,10,2497543.0,503380.0,1164.48042284,90.2504911
대전광역시 대덕구 석봉동,3023011100,2019,11,2378025.0,594884.0,1108.75510752,106.65615073000001
대전광역시 대덕구 석봉동,3023011100,2019,12,2508578.0,422123.0,1169.6254959,75.68200579
대전광역시 대덕구 석봉동,3023011100,2020,1,2776469.0,1124871.0,1294.5297817300002,201.67698391
대전광역시 대덕구 석봉동,3023011100,2020,2,2813222.0,1356062.0,1311.66588284,243.1269845
대전광역시 대덕구 석봉동,3023011100,2020,3,2595193.0,1120696.0,1210.00977427,200.92845243
대전광역시 대덕구 석봉동,3023011100,2020,4,2579957.0,896547.0,1202.90598318,160.74100485
대전광역시 대덕구 석봉동,3023011100,2020,5,2407738.0,690085.0,1122.60880552,123.72464176
대전광역시 대덕구 석봉동,3023011100,2020,6,2548129.0,499894.0,1188.06616557,89.62548974
대전광역시 대덕구 석봉동,3023011100,2020,7,2775347.0,517837.0,1294.0066488700002,92.84247198999999
대전광역시 대덕구 석봉동,3023011100,2020,8,2901473.0,529606.0,1352.81294686,94.95252406
대전광역시 대덕구 석봉동,3023011100,2020,9,3003519.0,205950.0,1400.39193522,36.92456714
대전광역시 대덕구 석봉동,3023011100,2020,10,2079887.0,214941.0,969.7481456999999,38.5365545
대전광역시 대덕구 석봉동,3023011100,2020,11,2464835.0,779400.0,1149.23030475,139.73783774
대전광역시 대덕구 석봉동,3023011100,2020,12,2585608.0,1076283.0,1205.54076429,192.96569057
대전광역시 대덕구 석봉동,3023011100,2021,1,2984196.0,1598107.0,1391.3825787800001,286.52298772
대전광역시 대덕구 석봉동,3023011100,2021,2,3006265.0,1520343.0,1401.67225876,272.58075885
대전광역시 대덕구 석봉동,3023011100,2021,3,2524147.0,1148811.0,1176.88454841,205.96916231
대전광역시 대덕구 석봉동,3023011100,2021,4,2604509.0,936056.0,1214.35336308,167.82453359
대전광역시 대덕구 석봉동,3023011100,2021,5,2403662.0,675498.0,1120.70836899,121.10935321000001
대전광역시 대덕구 석봉동,3023011100,2021,6,2578689.0,862717.0,1202.31477768,154.67565839
대전광역시 대덕구 석봉동,3023011100,2021,7,2816944.0,738726.0,1313.4012668100002,132.44543741
대전광역시 대덕구 석봉동,3023011100,2021,8,3797480.0,708165.0,1770.57656904,126.96618667999999
대전광역시 대덕구 석봉동,3023011100,2021,9,3339558.0,563634.0,1557.07025326,101.05336985
대전광역시 대덕구 석봉동,3023011100,2021,10,2652756.0,680203.0,1236.84854609,121.95290798
대전광역시 대덕구 석봉동,3023011100,2021,11,2589898.0,1049658.0,1207.54097842,188.19212124
대전광역시 대덕구 석봉동,3023011100,2021,12,2644034.0,1553232.0,1232.78191014,278.47739441
대전광역시 대덕구 석봉동,3023011100,2022,1,2988877.0,2478754.0,1393.56509689,444.41329772999995
대전광역시 대덕구 석봉동,3023011100,2022,2,3047957.0,2612320.0,1421.11117034,468.36021079999995
대전광역시 대덕구 석봉동,3023011100,2022,3,2661923.0,2206708.0,1241.12266348,395.63844559
대전광역시 대덕구 석봉동,3023011100,2022,4,2663192.0,1661429.0,1241.71433524,297.87592515
대전광역시 대덕구 석봉동,3023011100,2022,5,2425452.0,995051.0,1130.86796506,178.40168745
대전광역시 대덕구 석봉동,3023011100,2022,6,2588422.0,798753.0,1206.8527928,143.20761754
대전광역시 대덕구 석봉동,3023011100,2022,7,2993506.0,704178.0,1395.72336989,126.25136147
대전광역시 대덕구 석봉동,3023011100,2022,8,3696355.0,694322.0,1723.42699727,124.4842891
대전광역시 대덕구 석봉동,3023011100,2022,9,3517581.0,607065.0,1640.0735482,108.84006989000001
대전광역시 대덕구 석봉동,3023011100,2022,10,2738743.0,730885.0,1276.94001927,131.03963248
대전광역시 대덕구 석봉동,3023011100,2022,11,2549976.0,1034807.0,1188.92732996,185.52950048
대전광역시 대덕구 석봉동,3023011100,2022,12,2634668.0,1585305.0,1228.41500889,284.22773012
대전광역시 대덕구 송촌동,3023010700,2015,1,5661058.0,13109493.0,2639.47055694,2350.38774152
대전광역시 대덕구 송촌동,3023010700,2015,2,5479176.0,12737995.0,2554.66800169,2283.78224093
대전광역시 대덕구 송촌동,3023010700,2015,3,4602714.0,10765809.0,2146.01724361,1930.19100753
대전광역시 대덕구 송촌동,3023010700,2015,4,4561640.0,8651583.0,2126.86647459,1551.13356624
대전광역시 대덕구 송촌동,3023010700,2015,5,4129311.0,5720323.0,1925.29290548,1025.59092536
대전광역시 대덕구 송촌동,3023010700,2015,6,4381698.0,3615927.0,2042.96844524,648.2958948
대전광역시 대덕구 송촌동,3023010700,2015,7,4565976.0,2762715.0,2128.88813638,495.32437831
대전광역시 대덕구 송촌동,3023010700,2015,8,5391321.0,2288624.0,2513.70557264,410.32508233
대전광역시 대덕구 송촌동,3023010700,2015,9,4610537.0,2096511.0,2149.6647205,375.88133687
대전광역시 대덕구 송촌동,3023010700,2015,10,4008800.0,2727971.0,1869.10460355,489.09516168
대전광역시 대덕구 송촌동,3023010700,2015,11,4290489.0,4590758.0,2000.4422123900001,823.0723589199999
대전광역시 대덕구 송촌동,3023010700,2015,12,4758186.0,7695980.0,2218.50612575,1379.80447087
대전광역시 대덕구 송촌동,3023010700,2016,1,5323918.0,10609511.0,2482.27889708,1902.16849713
대전광역시 대덕구 송촌동,3023010700,2016,2,5455770.0,12557791.0,2543.75494479,2251.47364797
대전광역시 대덕구 송촌동,3023010700,2016,3,4672966.0,10924229.0,2178.77226673,1958.59396907
대전광역시 대덕구 송촌동,3023010700,2016,4,4376664.0,7909219.0,2040.62134071,1418.03587542
대전광역시 대덕구 송촌동,3023010700,2016,5,4023898.0,4972805.0,1876.1440520200001,891.56917914
대전광역시 대덕구 송촌동,3023010700,2016,6,4414341.0,3224292.0,2058.1882570000002,578.08005171
대전광역시 대덕구 송촌동,3023010700,2016,7,5095102.0,2651401.0,2375.59334555,475.3670038
대전광역시 대덕구 송촌동,3023010700,2016,8,6290925.0,2397728.0,2933.14629753,429.88622816
대전광역시 대덕구 송촌동,3023010700,2016,9,5166813.0,2200224.0,2409.02862799,394.4759358
대전광역시 대덕구 송촌동,3023010700,2016,10,4374720.0,2711583.0,2039.71494986,486.15697367
대전광역시 대덕구 송촌동,3023010700,2016,11,4751052.0,5070035.0,2215.17989546,909.00144751
대전광역시 대덕구 송촌동,3023010700,2016,12,5248310.0,8477154.0,2447.0266368000002,1519.86036722
대전광역시 대덕구 송촌동,3023010700,2017,1,5776310.0,10853476.0,2693.20684808,1945.9087353900002
대전광역시 대덕구 송촌동,3023010700,2017,2,5851357.0,12654427.0,2728.19754182,2268.79941866
대전광역시 대덕구 송촌동,3023010700,2017,3,3512659.0,9874642.0,1637.7786638300001,1770.41457739
대전광역시 대덕구 송촌동,3023010700,2017,4,3501163.0,7785691.0,1632.41864926,1395.88866528
대전광역시 대덕구 송촌동,3023010700,2017,5,3162960.0,4428136.0,1474.73136514,793.91602501
대전광역시 대덕구 송촌동,3023010700,2017,6,3251142.0,3079697.0,1515.84625796,552.15576044
대전광역시 대덕구 송촌동,3023010700,2017,7,3752216.0,2295493.0,1749.47221086,411.55661841
대전광역시 대덕구 송촌동,3023010700,2017,8,4061337.0,2293344.0,1893.60000074,411.17132637000003
대전광역시 대덕구 송촌동,3023010700,2017,9,3415528.0,2497045.0,1592.49129623,447.69267265
대전광역시 대덕구 송촌동,3023010700,2017,10,3207150.0,2545135.0,1495.33497035,456.31468007
대전광역시 대덕구 송촌동,3023010700,2017,11,3422418.0,4607068.0,1595.70376144,825.99656238
대전광역시 대덕구 송촌동,3023010700,2017,12,3857878.0,9163529.0,1798.7371607100001,1642.91984679
대전광역시 대덕구 송촌동,3023010700,2018,1,4275203.0,12130878.0,1993.31510878,2174.93284795
대전광역시 대덕구 송촌동,3023010700,2018,2,4698478.0,13189128.0,2190.66724687,2364.66542011
대전광역시 대덕구 송촌동,3023010700,2018,3,3841582.0,10840743.0,1791.13914421,1943.62584858
대전광역시 대덕구 송촌동,3023010700,2018,4,3753939.0,7452128.0,1750.27556032,1336.08449232
대전광역시 대덕구 송촌동,3023010700,2018,5,3468013.0,4810057.0,1616.96244839,862.3902548000001
대전광역시 대덕구 송촌동,3023010700,2018,6,3636607.0,3245341.0,1695.56946833,581.85390572
대전광역시 대덕구 송촌동,3023010700,2018,7,4131658.0,2533301.0,1926.3871951600001,454.1929742
대전광역시 대덕구 송촌동,3023010700,2018,8,5514889.0,2019038.0,2571.31920219,361.99128101
대전광역시 대덕구 송촌동,3023010700,2018,9,4115537.0,2042647.0,1918.87077249,366.22411476
대전광역시 대덕구 송촌동,3023010700,2018,10,3447746.0,2755312.0,1607.51295157,493.99710184
대전광역시 대덕구 송촌동,3023010700,2018,11,3360586.0,5312039.0,1566.87456674,952.39009994
대전광역시 대덕구 송촌동,3023010700,2018,12,4017648.0,8202048.0,1873.22998702,1470.5368907
대전광역시 대덕구 송촌동,3023010700,2019,1,4543352.0,11943541.0,2118.33968736,2141.34538671
대전광역시 대덕구 송촌동,3023010700,2019,2,4456152.0,11721921.0,2077.6826524900002,2101.6113609999998
대전광역시 대덕구 송촌동,3023010700,2019,3,3786926.0,9198460.0,1765.65576224,1649.18259042
대전광역시 대덕구 송촌동,3023010700,2019,4,3836385.0,8076005.0,1788.71604084,1447.93876875
대전광역시 대덕구 송촌동,3023010700,2019,5,4285225.0,5439220.0,1997.98787034,975.19225283
대전광역시 대덕구 송촌동,3023010700,2019,6,4535769.0,3511891.0,2114.80411051,629.64338556
대전광역시 대덕구 송촌동,3023010700,2019,7,4818412.0,2785163.0,2246.58652237,499.34905743
대전광역시 대덕구 송촌동,3023010700,2019,8,6114954.0,2369185.0,2851.09974853,424.76878259
대전광역시 대덕구 송촌동,3023010700,2019,9,5350068.0,1969470.0,2494.47134498,353.1042844
대전광역시 대덕구 송촌동,3023010700,2019,10,4421584.0,2557316.0,2061.56530859,458.49859924000003
대전광역시 대덕구 송촌동,3023010700,2019,11,4550346.0,4440398.0,2121.60064264,796.1144666
대전광역시 대덕구 송촌동,3023010700,2019,12,5052892.0,2369771.0,2355.9129161,424.8738459
대전광역시 대덕구 송촌동,3023010700,2020,1,5640916.0,11046899.0,2630.07934132,1980.58734934
대전광역시 대덕구 송촌동,3023010700,2020,2,5475877.0,11442083.0,2553.12984155,2051.43948898
대전광역시 대덕구 송촌동,3023010700,2020,3,4802051.0,9588725.0,2238.9581996,1719.15280762
대전광역시 대덕구 송촌동,3023010700,2020,4,4582191.0,7533087.0,2136.4483866299997,1350.59954958
대전광역시 대덕구 송촌동,3023010700,2020,5,4294852.0,5523227.0,2002.47646292,990.25378288
대전광역시 대덕구 송촌동,3023010700,2020,6,4714546.0,3423758.0,2198.15895836,613.84210922
대전광역시 대덕구 송촌동,3023010700,2020,7,4779424.0,2642419.0,2228.40835174,473.75663005
대전광역시 대덕구 송촌동,3023010700,2020,8,5498553.0,2511256.0,2563.70253575,450.24054844
대전광역시 대덕구 송촌동,3023010700,2020,9,2874717.0,883065.0,1340.33795118,158.32383077
대전광역시 대덕구 송촌동,3023010700,2020,10,2171345.0,738815.0,1012.39047469,132.4613941
대전광역시 대덕구 송촌동,3023010700,2020,11,4477689.0,5428480.0,2087.7242874,973.26668905
대전광역시 대덕구 송촌동,3023010700,2020,12,5082128.0,8397636.0,2369.54421289,1505.6036654299999
대전광역시 대덕구 송촌동,3023010700,2021,1,5744299.0,12777660.0,2678.28170651,2290.8937386400003
대전광역시 대덕구 송촌동,3023010700,2021,2,5439490.0,11897244.0,2536.16438828,2133.04484434
대전광역시 대덕구 송촌동,3023010700,2021,3,4465136.0,9521395.0,2081.87144603,1707.08128003
대전광역시 대덕구 송촌동,3023010700,2021,4,4442400.0,6880946.0,2071.27077694,1233.67784923
대전광역시 대덕구 송촌동,3023010700,2021,5,4105555.0,4601489.0,1914.21666104,824.99630913
대전광역시 대덕구 송촌동,3023010700,2021,6,4644683.0,3222861.0,2165.5853066,577.82348924
대전광역시 대덕구 송촌동,3023010700,2021,7,5308346.0,2360426.0,2475.01844584,423.19839031
대전광역시 대덕구 송촌동,3023010700,2021,8,6270777.0,1941850.0,2923.75228453,348.15232258
대전광역시 대덕구 송촌동,3023010700,2021,9,5089020.0,1953818.0,2372.75761059,350.29805318
대전광역시 대덕구 송촌동,3023010700,2021,10,4483586.0,2189151.0,2090.47376593,392.49066879
대전광역시 대덕구 송촌동,3023010700,2021,11,4616405.0,4822956.0,2152.4006778,864.70290347
대전광역시 대덕구 송촌동,3023010700,2021,12,5045160.0,8073936.0,2352.30786813,1447.56781979
대전광역시 대덕구 송촌동,3023010700,2022,1,5755621.0,11650343.0,2683.56059357,2088.77821374
대전광역시 대덕구 송촌동,3023010700,2022,2,5687728.0,12540597.0,2651.90545505,2248.39095309
대전광역시 대덕구 송촌동,3023010700,2022,3,4776992.0,10200546.0,2227.27443086,1828.84557601
대전광역시 대덕구 송촌동,3023010700,2022,4,4599927.0,7617965.0,2144.71780374,1365.81724037
대전광역시 대덕구 송촌동,3023010700,2022,5,4166086.0,4141021.0,1942.43926388,742.4394670700001
대전광역시 대덕구 송촌동,3023010700,2022,6,4532360.0,2891799.0,2113.21466297,518.4677180900001
대전광역시 대덕구 송촌동,3023010700,2022,7,5486718.0,2184675.0,2558.18446223,391.68817127
대전광역시 대덕구 송촌동,3023010700,2022,8,6145157.0,1922077.0,2865.18190933,344.60724145
대전광역시 대덕구 송촌동,3023010700,2022,9,5203915.0,1896653.0,2426.3274503000002,340.04899819
대전광역시 대덕구 송촌동,3023010700,2022,10,4373180.0,2313822.0,2038.99692431,414.84280627
대전광역시 대덕구 송촌동,3023010700,2022,11,4435738.0,4707408.0,2068.16461678,843.98641942
대전광역시 대덕구 송촌동,3023010700,2022,12,5137938.0,7263238.0,2395.56564768,1302.2185953
대전광역시 대덕구 신대동,3023010500,2015,1,736089.0,655255.0,343.20179069,117.48000626
대전광역시 대덕구 신대동,3023010500,2015,2,718886.0,580418.0,335.18088508,104.06255621
대전광역시 대덕구 신대동,3023010500,2015,3,585935.0,467765.0,273.19242813,83.86511378
대전광역시 대덕구 신대동,3023010500,2015,4,579849.0,365420.0,270.35482819,65.51578224
대전광역시 대덕구 신대동,3023010500,2015,5,496954.0,226851.0,231.70500128,40.67188636
대전광역시 대덕구 신대동,3023010500,2015,6,494785.0,149359.0,230.69370415,26.77842406
대전광역시 대덕구 신대동,3023010500,2015,7,513253.0,113514.0,239.30441658,20.35181027
대전광역시 대덕구 신대동,3023010500,2015,8,624199.0,92285.0,291.03303346,16.545684310000002
대전광역시 대덕구 신대동,3023010500,2015,9,570324.0,83020.0,265.91379309,14.88457184
대전광역시 대덕구 신대동,3023010500,2015,10,489334.0,163002.0,228.15217323000002,29.22446374
대전광역시 대덕구 신대동,3023010500,2015,11,540830.0,241307.0,252.1622039,43.26368796999999
대전광역시 대덕구 신대동,3023010500,2015,12,610120.0,406848.0,284.46869405,72.94336645
대전광역시 대덕구 신대동,3023010500,2016,1,675414.0,563654.0,314.91204768,101.05695560000001
대전광역시 대덕구 신대동,3023010500,2016,2,704846.0,634882.0,328.63472946,113.82735171
대전광역시 대덕구 신대동,3023010500,2016,3,620341.0,479140.0,289.23423936,85.90452599
대전광역시 대덕구 신대동,3023010500,2016,4,563622.0,311207.0,262.78898292,55.79598826
대전광역시 대덕구 신대동,3023010500,2016,5,495714.0,209124.0,231.12685077,37.493630450000005
대전광역시 대덕구 신대동,3023010500,2016,6,528069.0,136932.0,246.21238244,24.55039982
대전광역시 대덕구 신대동,3023010500,2016,7,573047.0,135001.0,267.18339297,24.20419275
대전광역시 대덕구 신대동,3023010500,2016,8,661587.0,113663.0,308.46520336000003,20.378524340000002
대전광역시 대덕구 신대동,3023010500,2016,9,629332.0,114511.0,293.42629678000003,20.53056136
대전광역시 대덕구 신대동,3023010500,2016,10,508026.0,152749.0,236.86732574,27.38621373
대전광역시 대덕구 신대동,3023010500,2016,11,553256.0,315848.0,257.95583133,56.62806847
대전광역시 대덕구 신대동,3023010500,2016,12,635777.0,523517.0,296.43128059000003,93.86083347000002
대전광역시 대덕구 신대동,3023010500,2017,1,695713.0,614852.0,324.37646455,110.23619325
대전광역시 대덕구 신대동,3023010500,2017,2,729809.0,672924.0,340.27373828,120.64786337
대전광역시 대덕구 신대동,3023010500,2017,3,404652.0,474333.0,188.66915688,85.04268384999999
대전광역시 대덕구 신대동,3023010500,2017,4,380297.0,383770.0,177.31362837,68.80573517
대전광역시 대덕구 신대동,3023010500,2017,5,301453.0,222008.0,140.55258187,39.803589779999996
대전광역시 대덕구 신대동,3023010500,2017,6,312727.0,162495.0,145.80908886,29.133564189999998
대전광역시 대덕구 신대동,3023010500,2017,7,353148.0,129439.0,164.65539628,23.2069874
대전광역시 대덕구 신대동,3023010500,2017,8,405082.0,116904.0,188.86964453,20.95959993
대전광역시 대덕구 신대동,3023010500,2017,9,351481.0,112626.0,163.87815686,20.19260163
대전광역시 대덕구 신대동,3023010500,2017,10,308035.0,157512.0,143.62144203,28.24016718
대전광역시 대덕구 신대동,3023010500,2017,11,365723.0,299944.0,170.51849506,53.77665641
대전광역시 대덕구 신대동,3023010500,2017,12,458858.0,531135.0,213.94272608,95.22665698
대전광역시 대덕구 신대동,3023010500,2018,1,509527.0,739132.0,237.56716749,132.51822874
대전광역시 대덕구 신대동,3023010500,2018,2,547592.0,693286.0,255.31498908,124.29854578
대전광역시 대덕구 신대동,3023010500,2018,3,412423.0,512529.0,192.29238870999998,91.89080605000001
대전광역시 대덕구 신대동,3023010500,2018,4,393330.0,351601.0,183.39026985,63.038187689999994
대전광역시 대덕구 신대동,3023010500,2018,5,333611.0,232711.0,155.54626222,41.72251982
대전광역시 대덕구 신대동,3023010500,2018,6,346268.0,157636.0,161.44759348,28.262399029999997
대전광역시 대덕구 신대동,3023010500,2018,7,363105.0,131327.0,169.29785145,23.545485
대전광역시 대덕구 신대동,3023010500,2018,8,515167.0,100330.0,240.19681983,17.988064220000002
대전광역시 대덕구 신대동,3023010500,2018,9,419810.0,94056.0,195.7365804,16.8632051
대전광역시 대덕구 신대동,3023010500,2018,10,312566.0,164689.0,145.73402249,29.52692425
대전광역시 대덕구 신대동,3023010500,2018,11,369980.0,322976.0,172.50332304,57.906040409999996
대전광역시 대덕구 신대동,3023010500,2018,12,436038.0,520432.0,203.30289189,93.30772694
대전광역시 대덕구 신대동,3023010500,2019,1,517851.0,641704.0,241.4482359,115.05046116
대전광역시 대덕구 신대동,3023010500,2019,2,492891.0,595865.0,229.81062592,106.83203323999999
대전광역시 대덕구 신대동,3023010500,2019,3,411033.0,435287.0,191.64430069,78.04216600000001
대전광역시 대덕구 신대동,3023010500,2019,4,400337.0,369855.0,186.65728638,66.3109289
대전광역시 대덕구 신대동,3023010500,2019,5,333179.0,216390.0,155.34484203,38.79634428
대전광역시 대덕구 신대동,3023010500,2019,6,336799.0,150213.0,157.03266843,26.93153684
대전광역시 대덕구 신대동,3023010500,2019,7,349194.0,121773.0,162.81184213999998,21.83255799
대전광역시 대덕구 신대동,3023010500,2019,8,453703.0,121325.0,211.53920523,21.75223654
대전광역시 대덕구 신대동,3023010500,2019,9,399890.0,105075.0,186.44887244,18.83879049
대전광역시 대덕구 신대동,3023010500,2019,10,334222.0,154387.0,155.83114116,27.67988908
대전광역시 대덕구 신대동,3023010500,2019,11,353355.0,291893.0,164.75191012,52.33320076
대전광역시 대덕구 신대동,3023010500,2019,12,438888.0,24877.0,204.63170555,4.46017217
대전광역시 대덕구 신대동,3023010500,2020,1,459373.0,618519.0,214.18284497,110.89364597
대전광역시 대덕구 신대동,3023010500,2020,2,443606.0,560301.0,206.83147495,100.45579962999999
대전광역시 대덕구 신대동,3023010500,2020,3,392779.0,453272.0,183.13336586,81.26667846000001
대전광역시 대덕구 신대동,3023010500,2020,4,355559.0,342438.0,165.77952593,61.39536270999999
대전광역시 대덕구 신대동,3023010500,2020,5,316224.0,239007.0,147.43956649,42.851323310000005
대전광역시 대덕구 신대동,3023010500,2020,6,324961.0,149750.0,151.51319619,26.84852607
대전광역시 대덕구 신대동,3023010500,2020,7,347239.0,123150.0,161.90032267,22.07943893
대전광역시 대덕구 신대동,3023010500,2020,8,376202.0,122556.0,175.40433298,21.9729413
대전광역시 대덕구 신대동,3023010500,2020,9,294100.0,40613.0,137.1242426,7.281463710000001
대전광역시 대덕구 신대동,3023010500,2020,10,206316.0,45781.0,96.19491751,8.20802918
대전광역시 대덕구 신대동,3023010500,2020,11,338654.0,310134.0,157.89756297,55.603611210000004
대전광역시 대덕구 신대동,3023010500,2020,12,387231.0,480265.0,180.54660861,86.10622613000001
대전광역시 대덕구 신대동,3023010500,2021,1,477996.0,696650.0,222.86582618,124.90167394
대전광역시 대덕구 신대동,3023010500,2021,2,459632.0,571487.0,214.30360387,102.46132623
대전광역시 대덕구 신대동,3023010500,2021,3,366839.0,417413.0,171.03883049,74.83755462
대전광역시 대덕구 신대동,3023010500,2021,4,344138.0,311703.0,160.45448015,55.88491563
대전광역시 대덕구 신대동,3023010500,2021,5,299617.0,211041.0,139.69654608,37.837327439999996
대전광역시 대덕구 신대동,3023010500,2021,6,414912.0,145322.0,193.45288591,26.054634429999997
대전광역시 대덕구 신대동,3023010500,2021,7,463096.0,114378.0,215.91869528,20.506715930000002
대전광역시 대덕구 신대동,3023010500,2021,8,555566.0,94792.0,259.03286971,16.99516179
대전광역시 대덕구 신대동,3023010500,2021,9,457633.0,99364.0,213.37156928,17.81487107
대전광역시 대덕구 신대동,3023010500,2021,10,422620.0,126342.0,197.04674408,22.65172941
대전광역시 대덕구 신대동,3023010500,2021,11,466266.0,324672.0,217.396709,58.21011452
대전광역시 대덕구 신대동,3023010500,2021,12,581500.0,464694.0,271.12460759,83.3145173
대전광역시 대덕구 신대동,3023010500,2022,1,678843.0,644918.0,316.51082029,115.626696
대전광역시 대덕구 신대동,3023010500,2022,2,653067.0,606037.0,304.49275001,108.6557608
대전광역시 대덕구 신대동,3023010500,2022,3,569218.0,436421.0,265.39812016,78.24547971
대전광역시 대덕구 신대동,3023010500,2022,4,512077.0,357821.0,238.75610608,64.1533652
대전광역시 대덕구 신대동,3023010500,2022,5,452273.0,206303.0,210.87246718,36.98785624
대전광역시 대덕구 신대동,3023010500,2022,6,493109.0,144171.0,229.91226853,25.84827279
대전광역시 대덕구 신대동,3023010500,2022,7,608112.0,100246.0,283.53246325000003,17.97300396
대전광역시 대덕구 신대동,3023010500,2022,8,615599.0,100886.0,287.02327999,18.087748910000002
대전광역시 대덕구 신대동,3023010500,2022,9,531490.0,104031.0,247.80742506,18.65161278
대전광역시 대덕구 신대동,3023010500,2022,10,484656.0,154398.0,225.97105385,27.68186128
대전광역시 대덕구 신대동,3023010500,2022,11,498089.0,289736.0,232.23419552,51.94647440999999
대전광역시 대덕구 신대동,3023010500,2022,12,586491.0,485012.0,273.45166339,86.95731097
대전광역시 대덕구 신일동,3023011400,2015,1,7582683.0,1260044.0,3535.4289818400002,225.9120144
대전광역시 대덕구 신일동,3023011400,2015,2,6784707.0,1094219.0,3163.37235262,196.18141787
대전광역시 대덕구 신일동,3023011400,2015,3,7259844.0,1204468.0,3384.90516895,215.94784956
대전광역시 대덕구 신일동,3023011400,2015,4,7671393.0,955815.0,3576.7900548199996,171.36710467
대전광역시 대덕구 신일동,3023011400,2015,5,9966049.0,691527.0,4646.6743326900005,123.98317644
대전광역시 대덕구 신일동,3023011400,2015,6,9718765.0,876493.0,4531.37806876,157.14554352000002
대전광역시 대덕구 신일동,3023011400,2015,7,9154753.0,1013789.0,4268.40724817,181.7612045
대전광역시 대덕구 신일동,3023011400,2015,8,9678420.0,1009633.0,4512.56719635,181.01607948
대전광역시 대덕구 신일동,3023011400,2015,9,9504939.0,970569.0,4431.68161072,174.01233442
대전광역시 대덕구 신일동,3023011400,2015,10,9909950.0,785888.0,4620.51815149,140.9010647
대전광역시 대덕구 신일동,3023011400,2015,11,10309076.0,679998.0,4806.6108086799995,121.9161537
대전광역시 대덕구 신일동,3023011400,2015,12,8860593.0,1542084.0,4131.25503043,276.47868077
대전광역시 대덕구 신일동,3023011400,2016,1,8903402.0,997887.0,4151.2147439,178.91015101
대전광역시 대덕구 신일동,3023011400,2016,2,8196257.0,1353866.0,3821.5081048099996,242.73326588999998
대전광역시 대덕구 신일동,3023011400,2016,3,8941555.0,1327417.0,4169.00359535,237.99125145
대전광역시 대덕구 신일동,3023011400,2016,4,9881075.0,796267.0,4607.05517117,142.7619051
대전광역시 대덕구 신일동,3023011400,2016,5,10342078.0,1011831.0,4821.99800431,181.41015668
대전광역시 대덕구 신일동,3023011400,2016,6,10080130.0,1089850.0,4699.86464452,195.39810427999998
대전광역시 대덕구 신일동,3023011400,2016,7,10284552.0,902826.0,4795.17648379,161.86676044
대전광역시 대덕구 신일동,3023011400,2016,8,8185336.0,1235485.0,3816.41618413,221.50885613
대전광역시 대덕구 신일동,3023011400,2016,9,9873778.0,900462.0,4603.65294199,161.44292131999998
대전광역시 대덕구 신일동,3023011400,2016,10,10373060.0,5078951.0,4836.44337422,910.59998814
대전광역시 대덕구 신일동,3023011400,2016,11,10898926.0,766478.0,5081.628607029999,137.42106544
대전광역시 대덕구 신일동,3023011400,2016,12,9273869.0,1104326.0,4323.94513081,197.99349167999998
대전광역시 대덕구 신일동,3023011400,2017,1,9059245.0,1221396.0,4223.87660495,218.98285357000003
대전광역시 대덕구 신일동,3023011400,2017,2,8623288.0,335369.0,4020.6114793100005,60.12796884
대전광역시 대덕구 신일동,3023011400,2017,3,9008907.0,1176417.0,4200.4064923,210.91861414
대전광역시 대덕구 신일동,3023011400,2017,4,9940007.0,691345.0,4634.532239779999,123.95054585
대전광역시 대덕구 신일동,3023011400,2017,5,10368423.0,933447.0,4834.28137113,167.35676858
대전광역시 대덕구 신일동,3023011400,2017,6,10249831.0,1095519.0,4778.98780371,196.41449355
대전광역시 대덕구 신일동,3023011400,2017,7,9470561.0,974660.0,4415.65285448,174.74580567
대전광역시 대덕구 신일동,3023011400,2017,8,10425207.0,1275244.0,4860.75693384,228.63720701
대전광역시 대덕구 신일동,3023011400,2017,9,10126967.0,1395726.0,4721.70241457,250.23830297
대전광역시 대덕구 신일동,3023011400,2017,10,9940392.0,966494.0,4634.71174619,173.28173178
대전광역시 대덕구 신일동,3023011400,2017,11,10909209.0,747943.0,5086.42305996,134.09794402999998
대전광역시 대덕구 신일동,3023011400,2017,12,9373707.0,1243055.0,4370.4946382200005,222.86607378
대전광역시 대덕구 신일동,3023011400,2018,1,9538248.0,1215947.0,4447.21194532,218.00590788
