ADDR_CD,YEAR,MONTH,예측 전기 사용량,예측 가스 사용량
3020011600,2023,10,428230.12,82085.71
3020011600,2023,11,465785.0,91645.93
3020011600,2023,12,533017.44,102016.19
3020011700,2023,1,2588102.5,2987347.5
3020011700,2023,2,2547288.0,1814941.6
3020011700,2023,3,2256889.2,1334590.1
3020011700,2023,4,2455875.5,791184.6
3020011700,2023,5,2326685.0,669886.2
3020011700,2023,6,2081969.2,736644.0
3020011700,2023,7,2189224.0,759253.1
3020011700,2023,8,2237622.5,992312.3
3020011700,2023,9,2231911.8,1307798.2
3020011700,2023,10,2261288.5,2632486.5
3020011700,2023,11,2241572.5,2890084.8
3020011700,2023,12,2258139.0,2939436.2
3020011800,2023,1,425079.9,77404.805
3020011800,2023,2,242981.44,52131.094
3020011800,2023,3,199391.33,43395.36
3020011800,2023,4,185924.0,47552.65
3020011800,2023,5,205549.66,45852.727
3020011800,2023,6,180246.08,47750.676
3020011800,2023,7,171303.58,49288.703
3020011800,2023,8,166464.0,53517.895
3020011800,2023,9,183849.9,56692.812
3020011800,2023,10,171345.39,63461.414
3020011800,2023,11,209713.19,63252.375
3020011800,2023,12,196006.14,73552.11
3020011900,2023,1,3777700.5,4830370.5
3020011900,2023,2,3360106.8,2751600.8
3020011900,2023,3,3305256.5,1493630.1
3020011900,2023,4,3588288.8,1117270.6
3020011900,2023,5,4057417.8,980478.06
3020011900,2023,6,4233133.0,1109527.5
3020011900,2023,7,3638941.8,1360773.2
3020011900,2023,8,3438140.8,1361235.9
3020011900,2023,9,3246257.2,2222026.0
3020011900,2023,10,3193071.8,4740392.0
3020011900,2023,11,3454333.0,4738291.0
3020011900,2023,12,3600868.8,5051124.5
3020012000,2023,1,10694781.0,10354579.0
3020012000,2023,2,9962442.0,6222316.5
3020012000,2023,3,9454939.0,5662845.5
3020012000,2023,4,10328494.0,5254662.5
3020012000,2023,5,11861083.0,5139968.0
3020012000,2023,6,11826016.0,4042456.5
3020012000,2023,7,10349368.0,3024616.0
3020012000,2023,8,10692773.0,3580548.8
3020012000,2023,9,10815582.0,2646164.5
3020012000,2023,10,10600333.0,2846365.8
3020012000,2023,11,11126061.0,2543996.2
3020012000,2023,12,10766228.0,2563444.5
3020012100,2023,1,4265979.0,4488167.0
3020012100,2023,2,3654446.0,4215395.0
3020012100,2023,3,3655181.8,1593472.4
3020012100,2023,4,4120100.8,1536107.9
3020012100,2023,5,4635521.5,1381109.5
3020012100,2023,6,4422181.5,1660069.5
3020012100,2023,7,3717390.8,1743950.1
3020012100,2023,8,3401935.0,2354764.8
3020012100,2023,9,3639097.0,2893335.5
3020012100,2023,10,3816588.8,3215979.2
3020012100,2023,11,4015753.5,4784628.0
3020012100,2023,12,3979277.5,5477326.0
3020012200,2023,1,1692591.6,3810879.2
3020012200,2023,2,1748142.1,2434651.2
3020012200,2023,3,1786005.2,2362159.2
3020012200,2023,4,1778738.0,2977043.2
3020012200,2023,5,2063278.0,3144294.5
3020012200,2023,6,1959163.9,1311447.5
3020012200,2023,7,1818749.4,2065924.4
3020012200,2023,8,1805641.6,2253066.5
3020012200,2023,9,1821740.1,4687059.5
3020012200,2023,10,1877585.2,5012290.5
3020012200,2023,11,1782466.0,4638715.5
3020012200,2023,12,1830889.8,2898839.5
3020012300,2023,1,7918230.5,1277147.1
3020012300,2023,2,7152171.0,970495.94
3020012300,2023,3,7465682.5,949262.44
3020012300,2023,4,7454428.0,1114488.6
3020012300,2023,5,11540201.0,1553053.8
3020012300,2023,6,15644757.0,1572633.4
3020012300,2023,7,12235488.0,1110693.0
3020012300,2023,8,13200605.0,1156151.2
3020012300,2023,9,12365200.0,1167554.2
3020012300,2023,10,11173371.0,1146205.5
3020012300,2023,11,10267034.0,1159018.2
3020012300,2023,12,10616753.0,1151212.6
3020012400,2023,1,1400002.4,426157.53
3020012400,2023,2,1222117.2,198382.86
3020012400,2023,3,1254677.6,248852.81
3020012400,2023,4,1225406.8,380556.38
3020012400,2023,5,1399750.6,416304.44
3020012400,2023,6,1425415.9,466351.84
3020012400,2023,7,1250081.4,279471.16
3020012400,2023,8,1246445.0,330498.47
3020012400,2023,9,1316766.0,540060.44
3020012400,2023,10,1316652.1,724143.8
3020012400,2023,11,1248678.4,692438.56
3020012400,2023,12,1271423.2,541187.0
3020012500,2023,1,1961895.5,3953837.5
3020012500,2023,2,1831183.6,2977905.2
3020012500,2023,3,1862124.5,1042808.8
3020012500,2023,4,1933084.0,1427248.8
3020012500,2023,5,2179070.0,1217964.0
3020012500,2023,6,1963682.1,1364698.1
3020012500,2023,7,1545494.4,1636288.4
3020012500,2023,8,1612749.9,2986662.2
3020012500,2023,9,1480109.9,3011349.5
3020012500,2023,10,1374808.6,4491415.5
3020012500,2023,11,1446528.5,4285988.5
3020012500,2023,12,1435368.4,4560202.0
3020012600,2023,1,3671056.2,1135062.0
3020012600,2023,2,3317329.5,737797.2
3020012600,2023,3,3338559.5,1269004.0
3020012600,2023,4,3762678.8,1475106.9
3020012600,2023,5,4071481.8,1641651.9
3020012600,2023,6,4279861.5,1507105.5
3020012600,2023,7,3897692.8,1379651.5
3020012600,2023,8,3637055.8,1226607.4
3020012600,2023,9,3492365.5,1280387.9
3020012600,2023,10,3447465.5,1356713.2
3020012600,2023,11,3624886.0,1471367.2
3020012600,2023,12,3680055.0,1463546.9
3020012700,2023,1,12136240.0,8322670.0
3020012700,2023,2,10679379.0,8539309.0
3020012700,2023,3,11760677.0,8795575.0
3020012700,2023,4,12493416.0,9042655.0
3020012700,2023,5,14703762.0,10305772.0
3020012700,2023,6,14313694.0,10726588.0
3020012700,2023,7,12562884.0,10606162.0
3020012700,2023,8,10876125.0,10445487.0
3020012700,2023,9,11736975.0,10017783.0
3020012700,2023,10,11807388.0,10627986.0
3020012700,2023,11,12889544.0,10342040.0
3020012700,2023,12,13186274.0,10472759.0
3020012800,2023,1,8993533.0,2192875.2
3020012800,2023,2,8097580.0,1830891.4
3020012800,2023,3,8720057.0,1513671.8
3020012800,2023,4,8741659.0,2002861.4
3020012800,2023,5,9020013.0,2620582.0
3020012800,2023,6,9001549.0,2465882.2
3020012800,2023,7,8106779.5,2576634.5
3020012800,2023,8,8097305.0,2442748.8
3020012800,2023,9,8104958.5,2168209.8
3020012800,2023,10,8756822.0,1929162.4
3020012800,2023,11,8750729.0,1896868.6
3020012800,2023,12,8823855.0,1951560.9
3020012900,2023,1,19432.662,76713.55
3020012900,2023,2,13813.582,74313.13
3020012900,2023,3,12851.723,89114.72
3020012900,2023,4,12936.428,121050.48
3020012900,2023,5,14103.194,104039.12
3020012900,2023,6,15576.709,86252.92
3020012900,2023,7,17596.678,99626.055
3020012900,2023,8,18614.89,94975.055
3020012900,2023,9,20772.207,148356.94
3020012900,2023,10,24566.184,151820.44
3020012900,2023,11,29843.64,157213.98
3020012900,2023,12,26778.443,185245.02
3020013000,2023,1,1012181.75,1068392.0
3020013000,2023,2,864527.9,582671.6
3020013000,2023,3,914354.94,517216.16
3020013000,2023,4,1027275.44,903756.0
3020013000,2023,5,1081734.6,946386.8
3020013000,2023,6,1095400.1,681672.2
3020013000,2023,7,1045111.1,522790.38
3020013000,2023,8,1004102.44,613596.6
3020013000,2023,9,899849.0,823264.06
3020013000,2023,10,910026.0,1224434.8
3020013000,2023,11,990614.7,1286762.9
3020013000,2023,12,935522.0,1383084.6
3020013100,2023,1,3269543.8,1085856.9
3020013100,2023,2,2906717.0,887195.75
3020013100,2023,3,2286770.8,1048479.94
3020013100,2023,4,2555265.0,1247503.4
3020013100,2023,5,3344835.2,1622504.6
3020013100,2023,6,3993455.2,1464040.0
3020013100,2023,7,2792750.8,1687399.8
3020013100,2023,8,2777319.5,2181910.2
3020013100,2023,9,3035862.2,2222494.2
3020013100,2023,10,2926622.8,2261633.5
3020013100,2023,11,3084386.8,2792516.2
3020013100,2023,12,3214371.5,2927303.0
3020013200,2023,1,1839673.9,3873874.8
3020013200,2023,2,1551230.4,2208942.2
3020013200,2023,3,1598550.9,3399065.8
3020013200,2023,4,1797037.9,4171044.8
3020013200,2023,5,1887181.4,3195515.0
3020013200,2023,6,1977960.6,1325244.4
3020013200,2023,7,1798557.6,1636727.6
3020013200,2023,8,1826464.0,2005492.8
3020013200,2023,9,1662100.9,3854228.5
3020013200,2023,10,1668878.8,3944526.2
3020013200,2023,11,1831759.9,3997031.0
3020013200,2023,12,1909837.8,4327010.0
3020013300,2023,1,570910.1,1466403.2
3020013300,2023,2,527365.7,881149.06
3020013300,2023,3,517828.56,433153.12
3020013300,2023,4,588709.56,407129.25
3020013300,2023,5,540914.7,480005.84
3020013300,2023,6,440454.8,493468.06
3020013300,2023,7,253608.17,771072.25
3020013300,2023,8,250220.58,1188941.6
3020013300,2023,9,276431.1,1103303.1
3020013300,2023,10,285604.0,1231022.2
3020013300,2023,11,299464.53,1469854.5
3020013300,2023,12,319511.38,1523870.8
3020013400,2023,1,687428.6,1301986.8
3020013400,2023,2,645386.3,1200840.5
3020013400,2023,3,686513.56,1194755.8
3020013400,2023,4,728434.9,1154766.8
3020013400,2023,5,757300.0,1176072.5
3020013400,2023,6,710432.6,771582.3
3020013400,2023,7,726525.75,887515.0
3020013400,2023,8,697119.8,1153792.2
3020013400,2023,9,700574.25,1289336.0
3020013400,2023,10,719604.6,1273973.6
3020013400,2023,11,712747.25,862293.1
3020013400,2023,12,712836.4,737586.1
3020013500,2023,1,277398.9,734646.56
3020013500,2023,2,232723.4,646824.25
3020013500,2023,3,234860.7,204326.36
3020013500,2023,4,227454.45,184541.5
3020013500,2023,5,352791.47,193454.11
3020013500,2023,6,337970.12,236721.97
3020013500,2023,7,244456.58,343442.2
3020013500,2023,8,227523.39,591638.2
3020013500,2023,9,233989.7,653263.5
3020013500,2023,10,227026.0,701269.94
3020013500,2023,11,241500.33,680757.6
3020013500,2023,12,238584.06,713150.25
3020013600,2023,1,0.0,657729.1
3020013600,2023,2,0.0,464759.3
3020013600,2023,3,0.0,425347.47
3020013600,2023,4,0.0,690611.8
3020013600,2023,5,0.0,662347.75
3020013600,2023,6,0.0,513075.66
3020013600,2023,7,0.0,398370.2
3020013600,2023,8,0.0,112235.23
3020013600,2023,9,0.0,863831.56
3020013600,2023,10,0.0,845789.9
3020013600,2023,11,0.0,446944.2
3020013600,2023,12,0.0,190828.38
3020013700,2023,1,99079.62,0.0
3020013700,2023,2,89685.05,0.0
3020013700,2023,3,65901.62,0.0
3020013700,2023,4,59098.02,0.0
3020013700,2023,5,64342.72,0.0
3020013700,2023,6,62172.37,0.0
3020013700,2023,7,59916.742,0.0
3020013700,2023,8,60500.234,0.0
3020013700,2023,9,75335.76,0.0
3020013700,2023,10,86337.55,0.0
3020013700,2023,11,88904.12,0.0
3020013700,2023,12,91493.25,0.0
3020013800,2023,1,503077.5,9088.282
3020013800,2023,2,408520.38,8372.012
3020013800,2023,3,380321.12,6783.5347
3020013800,2023,4,361002.34,8051.607
3020013800,2023,5,341023.6,7941.6836
3020013800,2023,6,342850.62,8163.6187
3020013800,2023,7,341173.1,8104.408
3020013800,2023,8,352175.12,7772.1333
3020013800,2023,9,358086.5,7728.461
3020013800,2023,10,366973.75,7945.7686
3020013800,2023,11,392845.03,7895.092
3020013800,2023,12,408058.56,7811.8716
3020013900,2023,1,3152355.0,4702062.5
3020013900,2023,2,2920639.0,2813282.2
3020013900,2023,3,3039349.5,1745693.2
3020013900,2023,4,3096946.8,1497442.2
3020013900,2023,5,3458988.5,1439895.9
3020013900,2023,6,3293127.8,1549826.2
3020013900,2023,7,3078075.8,1783646.0
3020013900,2023,8,3228061.8,1913897.1
3020013900,2023,9,3237675.5,4001038.0
3020013900,2023,10,3267689.2,4596239.5
3020013900,2023,11,3245484.5,4877961.0
3020013900,2023,12,3283696.2,4853840.5
3020014000,2023,1,2809917.8,1907430.6
3020014000,2023,2,2223871.2,1844754.4
3020014000,2023,3,2233147.5,1790050.5
3020014000,2023,4,2376137.2,2010467.9
3020014000,2023,5,2610619.8,2366018.8
3020014000,2023,6,2908846.2,2351116.5
3020014000,2023,7,2444871.2,2187732.2
3020014000,2023,8,2489171.8,2037320.9
3020014000,2023,9,2465976.8,2416830.5
3020014000,2023,10,2470271.5,2834141.0
3020014000,2023,11,2545492.5,2799513.8
3020014000,2023,12,2826694.0,2165388.5
3020014100,2023,1,5703065.0,8438726.0
3020014100,2023,2,5303888.5,6481659.0
3020014100,2023,3,4353439.5,6974508.0
3020014100,2023,4,5360514.5,6925733.5
3020014100,2023,5,6502519.5,7231876.0
3020014100,2023,6,5809710.5,6634746.5
3020014100,2023,7,4239434.0,6802776.0
3020014100,2023,8,3841553.5,6559690.0
3020014100,2023,9,4234033.5,8218717.0
3020014100,2023,10,4105253.8,7371491.5
3020014100,2023,11,4264899.5,6674454.5
3020014100,2023,12,4137226.0,6435399.0
3020014200,2023,1,10412449.0,3885822.0
3020014200,2023,2,10324668.0,3519765.8
3020014200,2023,3,10274457.0,3905564.8
3020014200,2023,4,10298492.0,4551933.5
3020014200,2023,5,10838381.0,4576236.0
3020014200,2023,6,10108076.0,2885808.8
3020014200,2023,7,10504140.0,2150707.5
3020014200,2023,8,10075474.0,2421509.0
3020014200,2023,9,9752761.0,1808748.9
3020014200,2023,10,7249668.0,779299.3
3020014200,2023,11,6413303.5,1296319.9
3020014200,2023,12,6171853.5,1853990.1
3020014300,2023,1,1298913.5,222075.22
3020014300,2023,2,980451.94,219575.1
3020014300,2023,3,918006.6,232765.53
3020014300,2023,4,1016338.4,261589.22
3020014300,2023,5,1153685.1,334950.78
3020014300,2023,6,1279187.1,266047.8
3020014300,2023,7,1275287.2,267998.06
3020014300,2023,8,1294831.9,264721.4
3020014300,2023,9,1310164.6,266068.2
3020014300,2023,10,1159983.5,342897.6
3020014300,2023,11,1449332.9,356243.2
3020014300,2023,12,1563988.9,354325.2
3020014400,2023,1,2211308.2,1440903.9
3020014400,2023,2,1992447.6,803556.5
3020014400,2023,3,1791368.8,712381.5
3020014400,2023,4,1818633.6,661359.4
3020014400,2023,5,2038301.4,589605.6
3020014400,2023,6,1596637.1,543135.94
3020014400,2023,7,1644047.6,552650.56
3020014400,2023,8,1646535.1,633637.75
3020014400,2023,9,1686448.1,598118.3
3020014400,2023,10,1659994.8,627092.3
3020014400,2023,11,1750023.0,629700.7
3020014400,2023,12,1960378.4,584738.56
3020014500,2023,1,1063410.0,829365.4
3020014500,2023,2,1017634.7,513608.4
3020014500,2023,3,966844.0,314070.22
3020014500,2023,4,1063006.4,270566.88
3020014500,2023,5,1166681.2,252154.52
3020014500,2023,6,1040964.3,205498.38
3020014500,2023,7,995707.0,135796.9
3020014500,2023,8,927351.25,204195.94
3020014500,2023,9,879919.75,195951.6
3020014500,2023,10,968647.0,245456.47
3020014500,2023,11,1089143.6,237050.39
3020014500,2023,12,982328.25,238951.14
3020014600,2023,1,7765107.5,1545998.2
3020014600,2023,2,7033419.5,1287536.4
3020014600,2023,3,7096424.0,1261486.0
3020014600,2023,4,7692752.0,1392385.9
3020014600,2023,5,8673536.0,1560659.1
3020014600,2023,6,8732073.0,1538139.9
3020014600,2023,7,8622521.0,1356464.5
3020014600,2023,8,8133901.0,1421166.5
3020014600,2023,9,8032516.5,1519443.5
3020014600,2023,10,8116994.0,1499465.9
3020014600,2023,11,8510650.0,1347865.4
3020014600,2023,12,8515283.0,1370841.6
3020014700,2023,1,3011143.0,3046667.2
3020014700,2023,2,2855506.5,2156667.2
3020014700,2023,3,2870295.2,2699033.0
3020014700,2023,4,3087710.8,2832946.0
3020014700,2023,5,3351770.5,3044609.0
3020014700,2023,6,3008254.0,2265288.0
3020014700,2023,7,2778601.2,1996179.6
3020014700,2023,8,2715741.8,1655117.1
3020014700,2023,9,2737557.2,1899755.0
3020014700,2023,10,2727534.5,2000167.8
3020014700,2023,11,2755485.5,2091953.4
3020014700,2023,12,2752314.0,2937762.2
3020014800,2023,1,109995.59,7.61234
3020014800,2023,2,110578.305,7.61234
3020014800,2023,3,117844.08,141.8588
3020014800,2023,4,104873.02,141.8588
3020014800,2023,5,110263.69,150.26588
3020014800,2023,6,112913.67,109.89266
3020014800,2023,7,102270.81,109.89266
3020014800,2023,8,100999.36,91.50442
3020014800,2023,9,102491.734,109.89266
3020014800,2023,10,102548.016,91.50442
3020014800,2023,11,106816.984,95.60036
3020014800,2023,12,106816.984,91.50442
3020014900,2023,1,15633.518,0.0
3020014900,2023,2,9140.96,0.0
3020014900,2023,3,9308.277,0.0
3020014900,2023,4,5650.8267,0.0
3020014900,2023,5,6247.3003,0.0
3020014900,2023,6,6139.61,0.0
3020014900,2023,7,6787.2085,0.0
3020014900,2023,8,6367.8203,0.0
3020014900,2023,9,6790.126,0.0
3020014900,2023,10,8857.385,0.0
3020014900,2023,11,12958.546,0.0
3020014900,2023,12,9900.655,0.0
3020015000,2023,1,659.6226,0.0
3020015000,2023,2,398.46277,0.0
3020015000,2023,3,360.607,0.0
3020015000,2023,4,266.27438,0.0
3020015000,2023,5,241.07198,0.0
3020015000,2023,6,176.43575,0.0
3020015000,2023,7,176.62431,0.0
3020015000,2023,8,251.55559,0.0
3020015000,2023,9,392.73376,0.0
3020015000,2023,10,244.58034,0.0
3020015000,2023,11,147.6907,0.0
3020015000,2023,12,226.99019,0.0
3020015100,2023,1,73601.29,222.7017
3020015100,2023,2,32223.863,58.963432
3020015100,2023,3,27222.057,106.67354
3020015100,2023,4,20740.814,70.85885
3020015100,2023,5,21878.623,106.40308
3020015100,2023,6,21735.035,0.00033087036
3020015100,2023,7,530.8869,0.00033087036
3020015100,2023,8,2288.4895,0.00033087036
3020015100,2023,9,7380.3193,0.00033087036
3020015100,2023,10,8151.301,0.00033087036
3020015100,2023,11,19159.809,0.00033087036
3020015100,2023,12,5612.8887,36.00627
3020015200,2023,1,27138.35,199176.2
3020015200,2023,2,21631.953,78012.016
3020015200,2023,3,23192.703,44134.727
3020015200,2023,4,24570.234,138711.86
3020015200,2023,5,25084.47,414338.16
3020015200,2023,6,25222.598,60083.3
3020015200,2023,7,19909.133,0.3919901
3020015200,2023,8,18301.314,0.3919901
3020015200,2023,9,15369.3125,0.3919901
3020015200,2023,10,19772.047,0.3919901
3020015200,2023,11,21921.62,0.3919901
3020015200,2023,12,21418.62,0.3919901
3020015300,2023,1,60628.094,0.0
3020015300,2023,2,41304.32,0.0
3020015300,2023,3,27197.762,0.0
3020015300,2023,4,17594.97,0.0
3020015300,2023,5,20241.545,0.0
3020015300,2023,6,10898.542,0.0
3020015300,2023,7,8117.094,0.0
3020015300,2023,8,8454.575,0.0
3020015300,2023,9,8301.562,0.0
3020015300,2023,10,7807.7188,0.0
3020015300,2023,11,9337.974,0.0
3020015300,2023,12,11588.937,0.0
3023010100,2023,1,4396411.5,2850125.8
3023010100,2023,2,4192760.2,1992044.8
3023010100,2023,3,4517045.0,1234329.5
3023010100,2023,4,5637247.0,1310843.5
3023010100,2023,5,5614617.0,1417141.2
3023010100,2023,6,4859970.5,1381221.4
3023010100,2023,7,4608321.0,1517600.4
3023010100,2023,8,4206843.0,1915569.5
3023010100,2023,9,4200550.0,2286968.5
3023010100,2023,10,4483078.5,2208228.8
3023010100,2023,11,4498322.5,2087780.0
3023010100,2023,12,4986589.5,2026824.8
3023010200,2023,1,3223247.0,1577917.5
3023010200,2023,2,2749744.2,938770.6
3023010200,2023,3,2717209.8,986259.94
3023010200,2023,4,2691295.2,1065082.5
3023010200,2023,5,3025202.2,1008455.9
3023010200,2023,6,3047326.8,1061808.2
3023010200,2023,7,2936355.8,1064544.5
3023010200,2023,8,2902162.2,1178419.8
3023010200,2023,9,2812607.5,1252274.5
3023010200,2023,10,3311176.5,1359971.6
3023010200,2023,11,3386177.5,1338428.4
3023010200,2023,12,3436300.5,1536812.6
3023010300,2023,1,767461.25,395717.6
3023010300,2023,2,603989.8,245304.2
3023010300,2023,3,572635.4,193239.8
3023010300,2023,4,678384.6,253940.53
3023010300,2023,5,797921.75,270810.28
3023010300,2023,6,860855.3,279187.78
3023010300,2023,7,789631.2,272494.94
3023010300,2023,8,711053.0,316284.4
3023010300,2023,9,789627.7,525180.6
3023010300,2023,10,815246.75,687069.25
3023010300,2023,11,928874.75,745083.9
3023010300,2023,12,1051075.5,700914.25
3023010400,2023,1,1058030.4,688823.6
3023010400,2023,2,1065964.9,523802.4
3023010400,2023,3,1062110.0,502004.8
3023010400,2023,4,1067171.4,562324.06
3023010400,2023,5,1187350.5,567983.25
3023010400,2023,6,1143557.4,551893.75
3023010400,2023,7,1067935.5,579626.1
3023010400,2023,8,1069363.8,593942.75
3023010400,2023,9,1091887.9,651186.3
3023010400,2023,10,1091141.9,591477.7
3023010400,2023,11,1101508.2,617528.94
3023010400,2023,12,1110267.9,567345.3
3023010500,2023,1,587477.56,484515.5
3023010500,2023,2,511093.9,423171.47
3023010500,2023,3,523640.4,417259.4
3023010500,2023,4,532506.75,399447.72
3023010500,2023,5,604439.6,165567.81
3023010500,2023,6,594530.5,133016.47
3023010500,2023,7,467318.16,127732.62
3023010500,2023,8,478355.03,231597.42
3023010500,2023,9,520229.22,267344.56
3023010500,2023,10,551036.5,260326.39
3023010500,2023,11,495722.8,243682.25
3023010500,2023,12,587800.7,370336.0
3023010600,2023,1,745177.06,684705.75
3023010600,2023,2,695264.4,651016.9
3023010600,2023,3,683405.9,502723.9
3023010600,2023,4,661108.06,181052.14
3023010600,2023,5,721049.7,176279.55
3023010600,2023,6,695357.7,198203.8
3023010600,2023,7,728287.56,238851.17
3023010600,2023,8,649141.2,326056.7
3023010600,2023,9,617882.44,492289.56
3023010600,2023,10,645405.4,413568.97
3023010600,2023,11,666096.06,381060.12
3023010600,2023,12,666359.25,350871.38
3023010700,2023,1,5137386.0,7264699.0
3023010700,2023,2,4381580.0,4710062.5
3023010700,2023,3,4373817.0,3461406.2
3023010700,2023,4,4988900.5,2999614.0
3023010700,2023,5,5128104.5,2363525.5
3023010700,2023,6,5453428.5,2224620.2
3023010700,2023,7,4497425.5,2248490.0
3023010700,2023,8,4543632.0,2474636.8
3023010700,2023,9,4624916.0,4301118.5
3023010700,2023,10,4420378.0,8074919.5
3023010700,2023,11,4514415.0,7734623.5
3023010700,2023,12,4484761.5,7268718.0
3023010800,2023,1,4059865.0,9483334.0
3023010800,2023,2,3847939.2,5459130.0
3023010800,2023,3,3703338.8,5352167.5
3023010800,2023,4,3936332.0,5295650.5
3023010800,2023,5,4263256.0,5130973.5
3023010800,2023,6,4444254.5,5187557.5
3023010800,2023,7,4035453.2,5604038.0
3023010800,2023,8,3833771.5,5513678.0
3023010800,2023,9,3704434.0,6089548.5
3023010800,2023,10,3640787.2,6187465.5
3023010800,2023,11,3734156.5,5861308.5
3023010800,2023,12,3929002.5,5801325.0
3023010900,2023,1,5433287.0,2177507.5
3023010900,2023,2,5015647.0,2344052.2
3023010900,2023,3,5094524.0,1984443.9
3023010900,2023,4,5443180.5,1313462.8
3023010900,2023,5,5629446.5,1230005.4
3023010900,2023,6,5716580.5,969426.2
3023010900,2023,7,5523164.0,996704.1
3023010900,2023,8,5550921.0,1143454.6
3023010900,2023,9,5532450.0,1301435.9
3023010900,2023,10,5577616.0,1291482.4
3023010900,2023,11,5666916.5,1331561.4
3023010900,2023,12,5625540.5,1351184.9
3023011000,2023,1,2102722.8,2359384.0
3023011000,2023,2,2181762.5,1975235.1
3023011000,2023,3,2214785.5,1701707.1
3023011000,2023,4,2186391.2,1555160.4
3023011000,2023,5,2489999.0,1586723.5
3023011000,2023,6,2220112.0,1580518.4
3023011000,2023,7,2249611.2,1532177.1
3023011000,2023,8,2234894.8,1512728.1
3023011000,2023,9,2314536.0,1967866.8
3023011000,2023,10,2406524.8,2571928.8
3023011000,2023,11,2385205.0,2720971.5
3023011000,2023,12,2320924.5,2515389.2
3023011100,2023,1,2640013.2,1584972.9
3023011100,2023,2,2549773.8,1186840.8
3023011100,2023,3,2739017.2,1001741.5
3023011100,2023,4,3517641.5,1002389.75
3023011100,2023,5,3697628.5,1068699.5
3023011100,2023,6,2994243.5,1433423.5
3023011100,2023,7,2916908.2,1476489.0
3023011100,2023,8,2696242.5,2075188.9
3023011100,2023,9,2691764.2,2337772.2
3023011100,2023,10,2640300.0,2344131.0
3023011100,2023,11,2800459.8,2319128.5
3023011100,2023,12,3189481.8,2465590.8
3023011200,2023,1,755852.1,181543.48
3023011200,2023,2,704028.2,175772.47
3023011200,2023,3,702576.0,162990.89
3023011200,2023,4,714992.2,145841.89
3023011200,2023,5,690147.3,129635.09
3023011200,2023,6,737837.56,125939.8
3023011200,2023,7,669359.0,137431.12
3023011200,2023,8,671689.1,138025.73
3023011200,2023,9,708399.5,157703.53
3023011200,2023,10,709453.9,165131.95
3023011200,2023,11,729040.94,158996.9
3023011200,2023,12,715167.06,175537.53
3023011300,2023,1,3539474.8,132364.44
3023011300,2023,2,2817668.8,92811.82
3023011300,2023,3,2562538.2,66100.66
3023011300,2023,4,2746592.5,70767.07
3023011300,2023,5,3375478.0,63366.375
3023011300,2023,6,3844346.5,43583.105
3023011300,2023,7,3484401.2,51235.266
3023011300,2023,8,3189371.0,45109.28
3023011300,2023,9,3511714.5,55692.395
3023011300,2023,10,3631451.2,74359.49
3023011300,2023,11,3621256.5,73249.1
3023011300,2023,12,3701902.2,58171.88
3023011400,2023,1,4342557.5,466669.4
3023011400,2023,2,5465481.0,296409.03
3023011400,2023,3,4849812.0,462893.25
3023011400,2023,4,4449904.5,230252.6
3023011400,2023,5,7492722.0,476693.56
3023011400,2023,6,12561889.0,601791.8
3023011400,2023,7,12512583.0,562084.94
3023011400,2023,8,11674503.0,437520.8
3023011400,2023,9,11408769.0,630731.75
3023011400,2023,10,10110507.0,660624.0
3023011400,2023,11,11405162.0,636954.0
3023011400,2023,12,11162835.0,616535.0
3023011500,2023,1,1125302.0,1020309.0
3023011500,2023,2,1022187.1,631559.25
3023011500,2023,3,1078607.5,644678.5
3023011500,2023,4,1128031.5,598189.0
3023011500,2023,5,1208012.9,612890.9
3023011500,2023,6,1261532.8,526639.3
3023011500,2023,7,1258331.5,643493.94
3023011500,2023,8,1388849.2,1054266.0
3023011500,2023,9,1379629.0,1012277.3
3023011500,2023,10,1389647.5,966073.94
3023011500,2023,11,1410017.5,1150990.2
3023011500,2023,12,1410410.8,1164021.6
3023011600,2023,1,1305996.6,303713.12
3023011600,2023,2,1256214.4,248419.03
3023011600,2023,3,1176172.4,253050.47
3023011600,2023,4,1179750.9,270834.53
3023011600,2023,5,1453937.0,266235.4
3023011600,2023,6,1220143.8,227216.38
3023011600,2023,7,1125417.9,187291.58
3023011600,2023,8,1113520.9,215437.02
3023011600,2023,9,1150524.4,437891.0
3023011600,2023,10,1273571.1,496438.5
3023011600,2023,11,1276641.1,470115.06
3023011600,2023,12,1236144.0,326708.44
3023011700,2023,1,1400715.8,638076.3
3023011700,2023,2,1039072.94,249135.3
3023011700,2023,3,1014215.9,218768.42
3023011700,2023,4,975979.6,73883.31
3023011700,2023,5,1243664.8,72944.68
3023011700,2023,6,1194123.5,203224.08
3023011700,2023,7,1050044.9,217688.61
3023011700,2023,8,973862.3,286705.72
3023011700,2023,9,1002703.06,574974.2
3023011700,2023,10,1052683.8,565986.4
3023011700,2023,11,1067275.4,740164.2
3023011700,2023,12,1138533.5,744666.0
3023011800,2023,1,44028.617,0.004452447
3023011800,2023,2,33650.45,0.004452447
3023011800,2023,3,28469.35,0.004452447
3023011800,2023,4,29004.809,0.01307139
3023011800,2023,5,34124.477,0.004452447
3023011800,2023,6,31511.88,0.004452447
3023011800,2023,7,24511.486,0.004452447
3023011800,2023,8,22927.646,0.004452447
3023011800,2023,9,29158.367,0.004452447
3023011800,2023,10,38969.39,0.004452447
3023011800,2023,11,42037.69,0.004452447
