ADDR_CD,YEAR,MONTH,pre_ele_usa,pre_gas_usa,pre_ele_emi,pre_gas_emi
3017011200,2023,1,31387876.0,21263652.0,13026.0,4295.3
3017011200,2023,2,27395148.0,15354607.0,11369.0,3101.6
3017011200,2023,3,28766832.0,10871479.0,11938.2,2196.0
3017011200,2023,4,32860004.0,13684377.0,13636.9,2764.2
3017011200,2023,5,37313868.0,13776838.0,15485.3,2782.9
3017011200,2023,6,34476390.0,12611496.0,14307.7,2547.5
3017011200,2023,7,31583496.0,12829142.0,13107.2,2591.5
3017011200,2023,8,27102364.0,13280834.0,11247.5,2682.7
3017011200,2023,9,29414264.0,16865858.0,12206.9,3406.9
3017011200,2023,10,30296980.0,26205094.0,12573.2,5293.4
3017011200,2023,11,30101668.0,20044648.0,12492.2,4049.0
3017011200,2023,12,30909652.0,16194951.0,12827.5,3271.4
3017011300,2023,1,9121277.0,6458101.5,3785.3,1304.5
3017011300,2023,2,8279862.5,4456987.5,3436.1,900.3
3017011300,2023,3,8450001.0,4206932.5,3506.8,849.8
3017011300,2023,4,9895174.0,3520269.2,4106.5,711.1
3017011300,2023,5,9938752.0,3188292.2,4124.6,644.0
3017011300,2023,6,9800519.0,2795093.2,4067.2,564.6
3017011300,2023,7,8613192.0,3028852.5,3574.5,611.8
3017011300,2023,8,8014207.0,3110678.8,3325.9,628.4
3017011300,2023,9,8512775.0,3017001.5,3532.8,609.4
3017011300,2023,10,8325414.0,5874420.0,3455.0,1186.6
3017011300,2023,11,8595666.0,5964281.5,3567.2,1204.8
3017011300,2023,12,9158686.0,7643080.0,3800.9,1543.9
3017011400,2023,1,3475283.0,3378205.5,1442.2,682.4
3017011400,2023,2,2913591.5,1885620.4,1209.1,380.9
3017011400,2023,3,2986534.5,1201173.8,1239.4,242.6
3017011400,2023,4,3011587.5,630982.0,1249.8,127.5
3017011400,2023,5,3078653.5,613159.3,1277.6,123.9
3017011400,2023,6,2724249.5,749680.44,1130.6,151.4
3017011400,2023,7,2933434.5,972852.56,1217.4,196.5
3017011400,2023,8,2707262.5,1223311.2,1123.5,247.1
3017011400,2023,9,2695559.2,1708257.8,1118.7,345.1
3017011400,2023,10,2801475.5,3319246.0,1162.6,670.5
3017011400,2023,11,2965797.8,3522424.0,1230.8,711.5
3017011400,2023,12,3227934.0,3688508.2,1339.6,745.1
3017011500,2023,1,5791580.5,1524030.8,2403.5,307.9
3017011500,2023,2,5315413.0,1345594.2,2205.9,271.8
3017011500,2023,3,5375847.5,1232613.9,2231.0,249.0
3017011500,2023,4,6774896.5,1389821.6,2811.6,280.7
3017011500,2023,5,7089924.0,1540955.1,2942.3,311.3
3017011500,2023,6,6301613.0,1511273.4,2615.2,305.3
3017011500,2023,7,6320491.5,1487301.6,2623.0,300.4
3017011500,2023,8,5243326.0,1443083.0,2176.0,291.5
3017011500,2023,9,5544682.0,1424837.2,2301.0,287.8
3017011500,2023,10,5285942.0,1470390.6,2193.7,297.0
3017011500,2023,11,5905663.0,1455095.4,2450.9,293.9
3017011500,2023,12,6462822.5,1579734.9,2682.1,319.1
3017011600,2023,1,10288039.0,19499796.0,4269.5,3939.0
3017011600,2023,2,10079215.0,11921709.0,4182.9,2408.2
3017011600,2023,3,10047427.0,8266858.5,4169.7,1669.9
3017011600,2023,4,11483784.0,7110148.5,4765.8,1436.2
3017011600,2023,5,12847136.0,6882902.0,5331.6,1390.3
3017011600,2023,6,11265521.0,7412562.0,4675.2,1497.3
3017011600,2023,7,10696037.0,9097576.0,4438.9,1837.7
3017011600,2023,8,10644377.0,12169389.0,4417.4,2458.2
3017011600,2023,9,10957017.0,13880870.0,4547.2,2803.9
3017011600,2023,10,10788538.0,15270601.0,4477.2,3084.7
3017011600,2023,11,11132656.0,18795118.0,4620.1,3796.6
3017011600,2023,12,11086899.0,21343860.0,4601.1,4311.5
3017011700,2023,1,397766.12,0.0,165.1,0.0
3017011700,2023,2,367197.53,0.0,152.4,0.0
3017011700,2023,3,355147.28,0.0,147.4,0.0
3017011700,2023,4,372455.03,0.0,154.6,0.0
3017011700,2023,5,369698.84,0.0,153.4,0.0
3017011700,2023,6,355094.6,0.0,147.4,0.0
3017011700,2023,7,356765.75,0.0,148.1,0.0
3017011700,2023,8,367309.12,0.0,152.4,0.0
3017011700,2023,9,368469.6,0.0,152.9,0.0
3017011700,2023,10,374354.78,0.0,155.4,0.0
3017011700,2023,11,371635.0,0.0,154.2,0.0
3017011700,2023,12,373278.62,0.0,154.9,0.0
3017011800,2023,1,32930.676,0.0,13.7,0.0
3017011800,2023,2,24310.057,0.0,10.1,0.0
3017011800,2023,3,22166.553,0.0,9.2,0.0
3017011800,2023,4,46961.195,0.0,19.5,0.0
3017011800,2023,5,58203.207,0.0,24.2,0.0
3017011800,2023,6,52050.285,0.0,21.6,0.0
3017011800,2023,7,58769.312,0.0,24.4,0.0
3017011800,2023,8,53803.438,0.0,22.3,0.0
3017011800,2023,9,57078.676,0.0,23.7,0.0
3017011800,2023,10,36120.62,0.0,15.0,0.0
3017011800,2023,11,56123.37,0.0,23.3,0.0
3017011800,2023,12,62424.0,0.0,25.9,0.0
3017011900,2023,1,94369.1,0.0,39.2,0.0
3017011900,2023,2,91790.81,0.0,38.1,0.0
3017011900,2023,3,64842.676,0.0,26.9,0.0
3017011900,2023,4,40975.863,0.0,17.0,0.0
3017011900,2023,5,39342.14,0.0,16.3,0.0
3017011900,2023,6,39671.332,0.0,16.5,0.0
3017011900,2023,7,36778.85,0.0,15.3,0.0
3017011900,2023,8,47563.098,0.0,19.7,0.0
3017011900,2023,9,60277.05,0.0,25.0,0.0
3017011900,2023,10,62684.316,0.0,26.0,0.0
3017011900,2023,11,63782.86,0.0,26.5,0.0
3017011900,2023,12,63762.395,0.0,26.5,0.0
3017012000,2023,1,498296.4,0.0,206.8,0.0
3017012000,2023,2,443923.38,0.0,184.2,0.0
3017012000,2023,3,401247.3,0.0,166.5,0.0
3017012000,2023,4,275375.97,0.0,114.3,0.0
3017012000,2023,5,275757.2,0.0,114.4,0.0
3017012000,2023,6,254815.92,0.0,105.7,0.0
3017012000,2023,7,237340.92,0.0,98.5,0.0
3017012000,2023,8,254479.81,0.0,105.6,0.0
3017012000,2023,9,301918.12,0.0,125.3,0.0
3017012000,2023,10,327498.25,0.0,135.9,0.0
3017012000,2023,11,420898.78,0.0,174.7,0.0
3017012000,2023,12,402595.66,0.0,167.1,0.0
3017012100,2023,1,70169.54,0.0,29.1,0.0
3017012100,2023,2,54884.87,0.0,22.8,0.0
3017012100,2023,3,39067.395,0.0,16.2,0.0
3017012100,2023,4,35618.938,0.0,14.8,0.0
3017012100,2023,5,41831.09,0.0,17.4,0.0
3017012100,2023,6,36258.152,0.0,15.0,0.0
3017012100,2023,7,32806.973,0.0,13.6,0.0
3017012100,2023,8,34217.824,0.0,14.2,0.0
3017012100,2023,9,39862.07,0.0,16.5,0.0
3017012100,2023,10,47398.293,0.0,19.7,0.0
3017012100,2023,11,51829.63,0.0,21.5,0.0
3017012100,2023,12,53158.48,0.0,22.1,0.0
3017012200,2023,1,148592.7,0.0,61.7,0.0
3017012200,2023,2,141481.3,0.0,58.7,0.0
3017012200,2023,3,88814.59,0.0,36.9,0.0
3017012200,2023,4,65316.535,0.0,27.1,0.0
3017012200,2023,5,55782.516,0.0,23.1,0.0
3017012200,2023,6,53905.355,0.0,22.4,0.0
3017012200,2023,7,54433.51,0.0,22.6,0.0
3017012200,2023,8,67774.12,0.0,28.1,0.0
3017012200,2023,9,77153.81,0.0,32.0,0.0
3017012200,2023,10,108930.64,0.0,45.2,0.0
3017012200,2023,11,110819.89,0.0,46.0,0.0
3017012200,2023,12,127711.984,0.0,53.0,0.0
3017012300,2023,1,191802.06,0.007248316,79.6,0.0
3017012300,2023,2,150745.58,0.007248316,62.6,0.0
3017012300,2023,3,144862.53,0.007248316,60.1,0.0
3017012300,2023,4,140468.08,0.007248316,58.3,0.0
3017012300,2023,5,151713.47,0.007248316,63.0,0.0
3017012300,2023,6,130092.49,0.007248316,54.0,0.0
3017012300,2023,7,120252.56,0.007248316,49.9,0.0
3017012300,2023,8,129014.48,0.007248316,53.5,0.0
3017012300,2023,9,139891.27,0.007248316,58.1,0.0
3017012300,2023,10,161879.27,0.007248316,67.2,0.0
3017012300,2023,11,175264.67,0.007248316,72.7,0.0
3017012300,2023,12,168544.0,0.007248316,69.9,0.0
3017012400,2023,1,11707.344,0.0030311055,4.9,0.0
3017012400,2023,2,10661.696,0.0070976205,4.4,0.0
3017012400,2023,3,8930.9,0.0070976205,3.7,0.0
3017012400,2023,4,6418.18,0.0070976205,2.7,0.0
3017012400,2023,5,6302.308,0.0070976205,2.6,0.0
3017012400,2023,6,6253.9653,0.0030311055,2.6,0.0
3017012400,2023,7,6168.836,0.0030311055,2.6,0.0
3017012400,2023,8,6031.0063,0.0030311055,2.5,0.0
3017012400,2023,9,6151.052,0.0030311055,2.6,0.0
3017012400,2023,10,8467.502,0.0030311055,3.5,0.0
3017012400,2023,11,9201.693,0.0030311055,3.8,0.0
3017012400,2023,12,12047.802,0.0030311055,5.0,0.0
3017012500,2023,1,14329.874,0.0,5.9,0.0
3017012500,2023,2,19001.889,0.0,7.9,0.0
3017012500,2023,3,8874.773,0.0,3.7,0.0
3017012500,2023,4,5978.1436,0.0,2.5,0.0
3017012500,2023,5,5079.838,0.0,2.1,0.0
3017012500,2023,6,4686.7764,0.0,1.9,0.0
3017012500,2023,7,4907.869,0.0,2.0,0.0
3017012500,2023,8,6697.446,0.0,2.8,0.0
3017012500,2023,9,6909.8003,0.0,2.9,0.0
3017012500,2023,10,4984.779,0.0,2.1,0.0
3017012500,2023,11,5844.716,0.0,2.4,0.0
3017012500,2023,12,4976.0513,0.0,2.1,0.0
3017012600,2023,1,7659.914,0.0,3.2,0.0
3017012600,2023,2,5897.843,0.0,2.4,0.0
3017012600,2023,3,5157.103,0.0,2.1,0.0
3017012600,2023,4,4731.996,0.0,2.0,0.0
3017012600,2023,5,4703.556,0.0,2.0,0.0
3017012600,2023,6,4020.503,0.0,1.7,0.0
3017012600,2023,7,3569.625,0.0,1.5,0.0
3017012600,2023,8,3814.4702,0.0,1.6,0.0
3017012600,2023,9,4497.593,0.0,1.9,0.0
3017012600,2023,10,5660.579,0.0,2.3,0.0
3017012600,2023,11,5903.0874,0.0,2.4,0.0
3017012600,2023,12,6175.7056,0.0,2.6,0.0
3017012700,2023,1,61558.062,29562.617,25.5,6.0
3017012700,2023,2,45872.734,24694.598,19.0,5.0
3017012700,2023,3,35487.06,17211.363,14.7,3.5
3017012700,2023,4,41605.316,11133.792,17.3,2.2
3017012700,2023,5,50650.527,18465.17,21.0,3.7
3017012700,2023,6,44795.67,27588.445,18.6,5.6
3017012700,2023,7,40321.29,23242.34,16.7,4.7
3017012700,2023,8,48553.18,23780.438,20.1,4.8
3017012700,2023,9,44897.766,15132.434,18.6,3.1
3017012700,2023,10,58616.33,15038.097,24.3,3.0
3017012700,2023,11,68384.84,13033.955,28.4,2.6
3017012700,2023,12,69181.164,18102.578,28.7,3.7
3017012800,2023,1,4232369.5,5030981.0,1756.4,1016.3
3017012800,2023,2,4198186.0,4946390.0,1742.2,999.2
3017012800,2023,3,4412311.0,3872697.0,1831.1,782.3
3017012800,2023,4,4418987.5,3530929.0,1833.9,713.2
3017012800,2023,5,4856789.5,3455520.2,2015.6,698.0
3017012800,2023,6,4383288.0,3159662.8,1819.1,638.3
3017012800,2023,7,3990335.0,3139207.2,1656.0,634.1
3017012800,2023,8,3795435.2,2882811.2,1575.1,582.3
3017012800,2023,9,3377253.0,3223620.5,1401.6,651.2
3017012800,2023,10,3769008.2,3749947.8,1564.1,757.5
3017012800,2023,11,3817446.8,3649135.8,1584.2,737.1
3017012800,2023,12,3600332.5,3533771.8,1494.1,713.8
3020010100,2023,1,3059391.2,3508760.2,1269.6,708.8
3020010100,2023,2,3001005.5,2160516.0,1245.4,436.4
3020010100,2023,3,2890958.8,1401170.2,1199.7,283.0
3020010100,2023,4,2819503.2,1304909.8,1170.1,263.6
3020010100,2023,5,2737550.0,1069317.6,1136.1,216.0
3020010100,2023,6,2630301.0,1109730.9,1091.6,224.2
3020010100,2023,7,2575607.8,1303644.8,1068.9,263.3
3020010100,2023,8,2646505.0,1483279.5,1098.3,299.6
3020010100,2023,9,2559890.0,1995168.1,1062.4,403.0
3020010100,2023,10,2665089.5,3589742.0,1106.0,725.1
3020010100,2023,11,2715317.0,3996440.0,1126.9,807.3
3020010100,2023,12,2777716.2,4250006.5,1152.8,858.5
3020010200,2023,1,595543.1,1578755.9,247.2,318.9
3020010200,2023,2,491716.9,1635460.5,204.1,330.4
3020010200,2023,3,432776.4,1830952.1,179.6,369.9
3020010200,2023,4,568896.8,1946480.2,236.1,393.2
3020010200,2023,5,461017.06,1916208.2,191.3,387.1
3020010200,2023,6,546284.4,1691099.6,226.7,341.6
3020010200,2023,7,537826.8,1773077.9,223.2,358.2
3020010200,2023,8,503044.75,2093213.2,208.8,422.8
3020010200,2023,9,511864.38,1495068.4,212.4,302.0
3020010200,2023,10,517859.62,2034340.5,214.9,410.9
3020010200,2023,11,533333.3,1877393.9,221.3,379.2
3020010200,2023,12,554786.0,1822987.2,230.2,368.2
3020010300,2023,1,2732862.8,1909223.8,1134.1,385.7
3020010300,2023,2,2230818.8,1468703.1,925.8,296.7
3020010300,2023,3,2088568.1,1426938.6,866.8,288.2
3020010300,2023,4,2374506.8,1212243.0,985.4,244.9
3020010300,2023,5,2295931.0,1204241.0,952.8,243.3
3020010300,2023,6,2151254.5,1165196.0,892.8,235.4
3020010300,2023,7,2000278.0,1203601.0,830.1,243.1
3020010300,2023,8,1917016.5,1286581.5,795.6,259.9
3020010300,2023,9,1892521.6,1215830.4,785.4,245.6
3020010300,2023,10,2065506.8,1458533.6,857.2,294.6
3020010300,2023,11,2176172.0,1533852.0,903.1,309.8
3020010300,2023,12,2068937.2,1754946.6,858.6,354.5
3020010400,2023,1,527487.8,230424.92,218.9,46.5
3020010400,2023,2,441434.03,167418.58,183.2,33.8
3020010400,2023,3,411007.16,96921.42,170.6,19.6
3020010400,2023,4,498897.66,70864.08,207.0,14.3
3020010400,2023,5,561585.44,74967.016,233.1,15.1
3020010400,2023,6,525484.3,87334.92,218.1,17.6
3020010400,2023,7,513229.38,163567.7,213.0,33.0
3020010400,2023,8,514228.75,140169.23,213.4,28.3
3020010400,2023,9,495973.75,213250.22,205.8,43.1
3020010400,2023,10,521394.88,214397.72,216.4,43.3
3020010400,2023,11,537336.5,254303.31,223.0,51.4
3020010400,2023,12,556584.94,266189.94,231.0,53.8
3020010500,2023,1,115111.19,79841.305,47.8,16.1
3020010500,2023,2,83756.336,47575.973,34.8,9.6
3020010500,2023,3,63860.59,46623.06,26.5,9.4
3020010500,2023,4,69335.82,47553.273,28.8,9.6
3020010500,2023,5,90355.01,53677.152,37.5,10.8
3020010500,2023,6,40618.832,75388.49,16.9,15.2
3020010500,2023,7,31547.48,59711.668,13.1,12.1
3020010500,2023,8,30981.047,52942.332,12.9,10.7
3020010500,2023,9,39014.414,78763.36,16.2,15.9
3020010500,2023,10,43617.37,74364.19,18.1,15.0
3020010500,2023,11,59511.812,76582.91,24.7,15.5
3020010500,2023,12,51548.246,78888.695,21.4,15.9
3020010600,2023,1,147427.95,125710.55,61.2,25.4
3020010600,2023,2,121866.11,97094.79,50.6,19.6
3020010600,2023,3,129043.88,91001.195,53.6,18.4
3020010600,2023,4,129937.45,87939.08,53.9,17.8
3020010600,2023,5,141794.88,89141.76,58.8,18.0
3020010600,2023,6,123391.21,106656.75,51.2,21.5
3020010600,2023,7,105766.64,68848.7,43.9,13.9
3020010600,2023,8,100195.37,93705.07,41.6,18.9
3020010600,2023,9,107516.445,81161.53,44.6,16.4
3020010600,2023,10,121584.64,108273.36,50.5,21.9
3020010600,2023,11,126488.28,86203.54,52.5,17.4
3020010600,2023,12,145570.45,110557.875,60.4,22.3
3020010700,2023,1,24177.564,0.0,10.0,0.0
3020010700,2023,2,15948.829,0.0,6.6,0.0
3020010700,2023,3,17051.916,0.0,7.1,0.0
3020010700,2023,4,16389.324,0.0,6.8,0.0
3020010700,2023,5,16982.04,0.0,7.0,0.0
3020010700,2023,6,18031.576,0.0,7.5,0.0
3020010700,2023,7,15977.292,0.0,6.6,0.0
3020010700,2023,8,15891.757,0.0,6.6,0.0
3020010700,2023,9,15676.787,0.0,6.5,0.0
3020010700,2023,10,21781.352,0.0,9.0,0.0
3020010700,2023,11,20382.883,0.0,8.5,0.0
3020010700,2023,12,21926.623,0.0,9.1,0.0
3020010800,2023,1,14524.803,0.0,6.0,0.0
3020010800,2023,2,11402.695,0.0,4.7,0.0
3020010800,2023,3,9652.214,0.0,4.0,0.0
3020010800,2023,4,7070.171,0.0,2.9,0.0
3020010800,2023,5,6865.79,0.0,2.8,0.0
3020010800,2023,6,7101.402,0.0,2.9,0.0
3020010800,2023,7,7091.4355,0.0,2.9,0.0
3020010800,2023,8,6802.539,0.0,2.8,0.0
3020010800,2023,9,6285.7476,0.0,2.6,0.0
3020010800,2023,10,10770.304,0.0,4.5,0.0
3020010800,2023,11,11665.968,0.0,4.8,0.0
3020010800,2023,12,11220.318,0.0,4.7,0.0
3020010900,2023,1,71831.84,0.0,29.8,0.0
3020010900,2023,2,67430.875,0.0,28.0,0.0
3020010900,2023,3,62008.035,0.0,25.7,0.0
3020010900,2023,4,50912.64,0.0,21.1,0.0
3020010900,2023,5,40570.96,0.0,16.8,0.0
3020010900,2023,6,40076.02,0.0,16.6,0.0
3020010900,2023,7,34650.098,0.0,14.4,0.0
3020010900,2023,8,37965.24,0.0,15.8,0.0
3020010900,2023,9,42361.566,0.0,17.6,0.0
3020010900,2023,10,42594.957,0.0,17.7,0.0
3020010900,2023,11,44741.484,0.0,18.6,0.0
3020010900,2023,12,45711.625,0.0,19.0,0.0
3020011000,2023,1,118070.77,35902.66,49.0,7.3
3020011000,2023,2,102177.805,29408.658,42.4,5.9
3020011000,2023,3,97029.4,30292.252,40.3,6.1
3020011000,2023,4,100303.48,21935.037,41.6,4.4
3020011000,2023,5,110240.22,20604.738,45.7,4.2
3020011000,2023,6,113577.86,18783.64,47.1,3.8
3020011000,2023,7,86684.87,22322.762,36.0,4.5
3020011000,2023,8,93585.55,29988.164,38.8,6.1
3020011000,2023,9,86637.61,32349.207,36.0,6.5
3020011000,2023,10,91783.45,38239.27,38.1,7.7
3020011000,2023,11,91489.375,41981.027,38.0,8.5
3020011000,2023,12,100433.53,46162.797,41.7,9.3
3020011100,2023,1,14689466.0,10460683.0,6096.1,2113.1
3020011100,2023,2,10771990.0,10622319.0,4470.4,2145.7
3020011100,2023,3,11996655.0,10880590.0,4978.6,2197.9
3020011100,2023,4,11709607.0,11006670.0,4859.5,2223.3
3020011100,2023,5,11704750.0,11419079.0,4857.5,2306.7
3020011100,2023,6,12528014.0,11108788.0,5199.1,2244.0
3020011100,2023,7,11941505.0,10419538.0,4955.7,2104.7
3020011100,2023,8,10521770.0,9831197.0,4366.5,1985.9
3020011100,2023,9,10825081.0,9518626.0,4492.4,1922.8
3020011100,2023,10,10751168.0,7510189.0,4461.7,1517.1
3020011100,2023,11,10779842.0,7378214.5,4473.6,1490.4
3020011100,2023,12,11787075.0,7282628.0,4891.6,1471.1
3020011200,2023,1,1477683.8,655537.4,613.2,132.4
3020011200,2023,2,1362058.6,436041.0,565.3,88.1
3020011200,2023,3,1302291.8,282716.28,540.5,57.1
3020011200,2023,4,1450045.9,286385.25,601.8,57.8
3020011200,2023,5,1515701.6,322757.9,629.0,65.2
3020011200,2023,6,1556819.6,312212.88,646.1,63.1
3020011200,2023,7,1252390.0,302700.56,519.7,61.1
3020011200,2023,8,1358655.8,336100.12,563.8,67.9
3020011200,2023,9,1399781.2,512895.66,580.9,103.6
3020011200,2023,10,1427755.4,614119.8,592.5,124.1
3020011200,2023,11,1434555.1,690158.0,595.3,139.4
3020011200,2023,12,1504065.2,588328.7,624.2,118.8
3020011300,2023,1,1463807.6,1533583.4,607.5,309.8
3020011300,2023,2,1370544.2,1558787.9,568.8,314.9
3020011300,2023,3,1311320.4,1464322.8,544.2,295.8
3020011300,2023,4,1369551.1,1383106.5,568.4,279.4
3020011300,2023,5,1356856.4,1383947.0,563.1,279.6
3020011300,2023,6,1310174.6,1277915.6,543.7,258.1
3020011300,2023,7,1205105.4,1054891.4,500.1,213.1
3020011300,2023,8,1392139.0,896095.56,577.7,181.0
3020011300,2023,9,1380169.4,947395.06,572.8,191.4
3020011300,2023,10,1404172.2,1032227.7,582.7,208.5
3020011300,2023,11,1497569.9,986948.6,621.5,199.4
3020011300,2023,12,1334581.9,948720.4,553.9,191.6
3020011400,2023,1,2238911.8,619494.9,929.1,125.1
3020011400,2023,2,2062928.1,411098.72,856.1,83.0
3020011400,2023,3,2043001.6,485371.72,847.8,98.0
3020011400,2023,4,2410123.8,532585.1,1000.2,107.6
3020011400,2023,5,2662008.8,550124.6,1104.7,111.1
3020011400,2023,6,2538305.2,505863.06,1053.4,102.2
3020011400,2023,7,2074810.6,460564.47,861.0,93.0
3020011400,2023,8,2023950.8,523147.72,839.9,105.7
3020011400,2023,9,2148431.0,583168.7,891.6,117.8
3020011400,2023,10,2403356.8,606406.25,997.4,122.5
3020011400,2023,11,2225205.2,567113.8,923.5,114.6
3020011400,2023,12,2272758.8,564690.0,943.2,114.1
3020011500,2023,1,3347902.0,1076102.0,1389.4,217.4
3020011500,2023,2,3197230.5,934937.2,1326.9,188.9
3020011500,2023,3,3365574.8,938627.3,1396.7,189.6
3020011500,2023,4,3633879.8,989520.2,1508.1,199.9
3020011500,2023,5,3753525.5,990891.3,1557.7,200.2
3020011500,2023,6,3167191.5,984425.9,1314.4,198.9
3020011500,2023,7,2991169.5,942875.6,1241.3,190.5
3020011500,2023,8,3255197.5,1301820.4,1350.9,263.0
3020011500,2023,9,3228326.0,1303978.2,1339.8,263.4
3020011500,2023,10,3160963.5,1282393.1,1311.8,259.0
3020011500,2023,11,3137822.0,1314449.2,1302.2,265.5
3020011500,2023,12,3218238.0,1302037.0,1335.6,263.0
3020011600,2023,1,494596.56,53391.293,205.3,10.8
3020011600,2023,2,333826.62,9652478.0,138.5,1949.8
3020011600,2023,3,302775.1,97370.945,125.7,19.7
3020011600,2023,4,345520.94,111898.13,143.4,22.6
3020011600,2023,5,439785.88,104294.18,182.5,21.1
3020011600,2023,6,438750.28,85703.99,182.1,17.3
3020011600,2023,7,361097.6,102770.29,149.9,20.8
3020011600,2023,8,350044.62,47057.336,145.3,9.5
3020011600,2023,9,365640.25,65580.95,151.7,13.2
3020011600,2023,10,428230.12,82085.71,177.7,16.6
3020011600,2023,11,465785.0,91645.93,193.3,18.5
3020011600,2023,12,533017.44,102016.19,221.2,20.6
3020011700,2023,1,2588102.5,2987347.5,1074.1,603.4
3020011700,2023,2,2547288.0,1814941.6,1057.1,366.6
3020011700,2023,3,2256889.2,1334590.1,936.6,269.6
3020011700,2023,4,2455875.5,791184.6,1019.2,159.8
3020011700,2023,5,2326685.0,669886.2,965.6,135.3
3020011700,2023,6,2081969.2,736644.0,864.0,148.8
3020011700,2023,7,2189224.0,759253.1,908.5,153.4
3020011700,2023,8,2237622.5,992312.3,928.6,200.4
3020011700,2023,9,2231911.8,1307798.2,926.2,264.2
3020011700,2023,10,2261288.5,2632486.5,938.4,531.8
3020011700,2023,11,2241572.5,2890084.8,930.3,583.8
3020011700,2023,12,2258139.0,2939436.2,937.1,593.8
3020011800,2023,1,425079.9,77404.805,176.4,15.6
3020011800,2023,2,242981.44,52131.094,100.8,10.5
3020011800,2023,3,199391.33,43395.36,82.7,8.8
3020011800,2023,4,185924.0,47552.65,77.2,9.6
3020011800,2023,5,205549.66,45852.727,85.3,9.3
3020011800,2023,6,180246.08,47750.676,74.8,9.6
3020011800,2023,7,171303.58,49288.703,71.1,10.0
3020011800,2023,8,166464.0,53517.895,69.1,10.8
3020011800,2023,9,183849.9,56692.812,76.3,11.5
3020011800,2023,10,171345.39,63461.414,71.1,12.8
3020011800,2023,11,209713.19,63252.375,87.0,12.8
3020011800,2023,12,196006.14,73552.11,81.3,14.9
3020011900,2023,1,3777700.5,4830370.5,1567.7,975.7
3020011900,2023,2,3360106.8,2751600.8,1394.4,555.8
3020011900,2023,3,3305256.5,1493630.1,1371.7,301.7
3020011900,2023,4,3588288.8,1117270.6,1489.1,225.7
3020011900,2023,5,4057417.8,980478.06,1683.8,198.1
3020011900,2023,6,4233133.0,1109527.5,1756.8,224.1
3020011900,2023,7,3638941.8,1360773.2,1510.2,274.9
3020011900,2023,8,3438140.8,1361235.9,1426.8,275.0
3020011900,2023,9,3246257.2,2222026.0,1347.2,448.8
3020011900,2023,10,3193071.8,4740392.0,1325.1,957.6
3020011900,2023,11,3454333.0,4738291.0,1433.5,957.1
3020011900,2023,12,3600868.8,5051124.5,1494.4,1020.3
3020012000,2023,1,10694781.0,10354579.0,4438.3,2091.6
3020012000,2023,2,9962442.0,6222316.5,4134.4,1256.9
3020012000,2023,3,9454939.0,5662845.5,3923.8,1143.9
3020012000,2023,4,10328494.0,5254662.5,4286.3,1061.4
3020012000,2023,5,11861083.0,5139968.0,4922.3,1038.3
3020012000,2023,6,11826016.0,4042456.5,4907.8,816.6
3020012000,2023,7,10349368.0,3024616.0,4295.0,611.0
3020012000,2023,8,10692773.0,3580548.8,4437.5,723.3
3020012000,2023,9,10815582.0,2646164.5,4488.5,534.5
3020012000,2023,10,10600333.0,2846365.8,4399.1,575.0
3020012000,2023,11,11126061.0,2543996.2,4617.3,513.9
3020012000,2023,12,10766228.0,2563444.5,4468.0,517.8
3020012100,2023,1,4265979.0,4488167.0,1770.4,906.6
3020012100,2023,2,3654446.0,4215395.0,1516.6,851.5
3020012100,2023,3,3655181.8,1593472.4,1516.9,321.9
3020012100,2023,4,4120100.8,1536107.9,1709.8,310.3
3020012100,2023,5,4635521.5,1381109.5,1923.7,279.0
3020012100,2023,6,4422181.5,1660069.5,1835.2,335.3
3020012100,2023,7,3717390.8,1743950.1,1542.7,352.3
3020012100,2023,8,3401935.0,2354764.8,1411.8,475.7
3020012100,2023,9,3639097.0,2893335.5,1510.2,584.5
3020012100,2023,10,3816588.8,3215979.2,1583.9,649.6
3020012100,2023,11,4015753.5,4784628.0,1666.5,966.5
3020012100,2023,12,3979277.5,5477326.0,1651.4,1106.4
3020012200,2023,1,1692591.6,3810879.2,702.4,769.8
3020012200,2023,2,1748142.1,2434651.2,725.5,491.8
3020012200,2023,3,1786005.2,2362159.2,741.2,477.2
3020012200,2023,4,1778738.0,2977043.2,738.2,601.4
3020012200,2023,5,2063278.0,3144294.5,856.3,635.1
3020012200,2023,6,1959163.9,1311447.5,813.1,264.9
3020012200,2023,7,1818749.4,2065924.4,754.8,417.3
3020012200,2023,8,1805641.6,2253066.5,749.3,455.1
3020012200,2023,9,1821740.1,4687059.5,756.0,946.8
3020012200,2023,10,1877585.2,5012290.5,779.2,1012.5
3020012200,2023,11,1782466.0,4638715.5,739.7,937.0
3020012200,2023,12,1830889.8,2898839.5,759.8,585.6
3020012300,2023,1,7918230.5,1277147.1,3286.1,258.0
3020012300,2023,2,7152171.0,970495.94,2968.2,196.0
3020012300,2023,3,7465682.5,949262.44,3098.3,191.8
3020012300,2023,4,7454428.0,1114488.6,3093.6,225.1
3020012300,2023,5,11540201.0,1553053.8,4789.2,313.7
3020012300,2023,6,15644757.0,1572633.4,6492.6,317.7
3020012300,2023,7,12235488.0,1110693.0,5077.7,224.4
3020012300,2023,8,13200605.0,1156151.2,5478.3,233.5
3020012300,2023,9,12365200.0,1167554.2,5131.6,235.8
3020012300,2023,10,11173371.0,1146205.5,4636.9,231.5
