대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 유성구 구암동 662-3,179.61,철근콘크리트구조,단독주택,(철근)콘크리트,2018-07-26
대전광역시 유성구 구암동 662-4,154.58,철근콘크리트구조,단독주택,(철근)콘크리트,2014-08-21
대전광역시 유성구 구암동 662-7,151.9,경량철골구조,단독주택,기타지붕,2015-05-21
대전광역시 유성구 구암동 663-1,181.79,철근콘크리트구조,단독주택,(철근)콘크리트,2014-06-13
대전광역시 유성구 구암동 663-2,204.9,철근콘크리트구조,단독주택,(철근)콘크리트,2015-06-29
대전광역시 유성구 구암동 663-3,112.98,철근콘크리트구조,단독주택,(철근)콘크리트,2023-02-28
대전광역시 유성구 구암동 663-4,237.33,철근콘크리트구조,단독주택,(철근)콘크리트,2023-03-20
대전광역시 유성구 구암동 663-6,305.58,일반철골구조,단독주택,기타지붕,2012-12-07
대전광역시 유성구 구암동 663-8,113.41,철근콘크리트구조,단독주택,(철근)콘크리트,2021-05-27
대전광역시 유성구 구암동 664-1,195.08,철근콘크리트구조,단독주택,(철근)콘크리트,2021-10-18
대전광역시 유성구 구암동 664-2,194.86,철근콘크리트구조,단독주택,(철근)콘크리트,2021-10-18
대전광역시 유성구 구암동 665-1,122.91,철근콘크리트구조,단독주택,(철근)콘크리트,2022-12-12
대전광역시 유성구 구암동 665-2,156.42,철근콘크리트구조,단독주택,(철근)콘크리트,2015-07-22
대전광역시 유성구 구암동 665-3,209.96,철근콘크리트구조,단독주택,(철근)콘크리트,2022-02-28
대전광역시 유성구 구암동 665-5,168.82,철근콘크리트구조,단독주택,(철근)콘크리트,2012-12-03
대전광역시 유성구 구암동 665-6,180.29,철근콘크리트구조,단독주택,기타지붕,2020-12-15
대전광역시 유성구 구암동 666-1,131.11,철근콘크리트구조,단독주택,(철근)콘크리트,2014-11-18
대전광역시 유성구 구암동 666-2,152.64,철근콘크리트구조,단독주택,(철근)콘크리트,2014-11-18
대전광역시 유성구 구암동 666-3,579.61,철근콘크리트구조,업무시설,(철근)콘크리트,2011-07-14
대전광역시 유성구 구암동 666-5,145.41,철근콘크리트구조,단독주택,(철근)콘크리트,2015-02-13
대전광역시 유성구 구암동 666-6,156.69,철근콘크리트구조,단독주택,(철근)콘크리트,2012-09-18
대전광역시 유성구 구암동 666-8,146.32,철근콘크리트구조,단독주택,(철근)콘크리트,2014-07-12
대전광역시 유성구 구암동 667-1,157.93,철근콘크리트구조,단독주택,(철근)콘크리트,2017-07-05
대전광역시 유성구 구암동 667-10,152.45,철근콘크리트구조,단독주택,(철근)콘크리트,2014-02-24
대전광역시 유성구 구암동 667-11,156.53,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-07
대전광역시 유성구 구암동 667-2,174.27,철근콘크리트구조,단독주택,(철근)콘크리트,2017-10-25
대전광역시 유성구 구암동 667-4,163.85,철근콘크리트구조,단독주택,(철근)콘크리트,2017-05-15
대전광역시 유성구 구암동 667-5,164.23,철근콘크리트구조,단독주택,(철근)콘크리트,2016-09-12
대전광역시 유성구 구암동 667-6,167.44,철근콘크리트구조,단독주택,(철근)콘크리트,2014-11-11
대전광역시 유성구 구암동 667-7,176.8,철근콘크리트구조,단독주택,(철근)콘크리트,2019-10-25
대전광역시 유성구 구암동 667-8,163.22,철근콘크리트구조,단독주택,(철근)콘크리트,2017-07-31
대전광역시 유성구 구암동 667-9,154.67,철근콘크리트구조,단독주택,(철근)콘크리트,2014-12-11
대전광역시 유성구 구암동 668,6.93,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2013-04-18
대전광역시 유성구 구암동 669-1,145.26,철근콘크리트구조,단독주택,(철근)콘크리트,2014-06-20
대전광역시 유성구 구암동 669-2,142.86,철근콘크리트구조,단독주택,(철근)콘크리트,2014-04-24
대전광역시 유성구 구암동 669-3,143.5,철근콘크리트구조,단독주택,(철근)콘크리트,2014-08-13
대전광역시 유성구 구암동 669-4,146.34,철근콘크리트구조,단독주택,(철근)콘크리트,2015-03-19
대전광역시 유성구 구암동 669-5,171.04,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-15
대전광역시 유성구 구암동 669-6,147.0,철근콘크리트구조,단독주택,(철근)콘크리트,2014-07-31
대전광역시 유성구 구암동 670-1,170.22,철근콘크리트구조,단독주택,(철근)콘크리트,2018-08-22
대전광역시 유성구 구암동 670-10,165.36,철근콘크리트구조,단독주택,(철근)콘크리트,2018-01-22
대전광역시 유성구 구암동 670-2,158.17,철근콘크리트구조,단독주택,(철근)콘크리트,2019-12-03
대전광역시 유성구 구암동 670-3,164.82,철근콘크리트구조,단독주택,(철근)콘크리트,2014-06-27
대전광역시 유성구 구암동 670-4,155.56,철근콘크리트구조,단독주택,(철근)콘크리트,2017-07-10
대전광역시 유성구 구암동 670-5,156.54,철근콘크리트구조,단독주택,(철근)콘크리트,2017-09-06
대전광역시 유성구 구암동 670-6,145.31,철근콘크리트구조,단독주택,기타지붕,2016-11-30
대전광역시 유성구 구암동 670-7,166.5,철근콘크리트구조,단독주택,(철근)콘크리트,2016-12-07
대전광역시 유성구 구암동 670-8,165.09,철근콘크리트구조,단독주택,(철근)콘크리트,2018-02-09
대전광역시 유성구 구암동 670-9,165.36,철근콘크리트구조,단독주택,(철근)콘크리트,2018-01-31
대전광역시 유성구 구암동 671-1,176.09,철근콘크리트구조,단독주택,(철근)콘크리트,2013-12-30
대전광역시 유성구 구암동 671-2,171.52,철근콘크리트구조,단독주택,(철근)콘크리트,2015-06-18
대전광역시 유성구 구암동 671-3,171.52,철근콘크리트구조,단독주택,(철근)콘크리트,2016-10-27
대전광역시 유성구 구암동 671-4,169.55,철근콘크리트구조,단독주택,(철근)콘크리트,2014-05-15
대전광역시 유성구 구암동 671-5,177.08,철근콘크리트구조,단독주택,(철근)콘크리트,2016-01-11
대전광역시 유성구 구암동 672,441.33,철근콘크리트구조,위험물저장및처리시설,(철근)콘크리트,2001-11-08
대전광역시 유성구 구암동 673-1,158.0,철근콘크리트구조,단독주택,(철근)콘크리트,2014-08-08
대전광역시 유성구 구암동 673-3,192.15,철근콘크리트구조,단독주택,(철근)콘크리트,2016-09-23
대전광역시 유성구 구암동 674-1,132.8,철근콘크리트구조,단독주택,(철근)콘크리트,2014-06-02
대전광역시 유성구 구암동 674-2,145.845,철근콘크리트구조,단독주택,(철근)콘크리트,2014-05-09
대전광역시 유성구 구암동 674-3,141.12,철근콘크리트구조,단독주택,(철근)콘크리트,2014-07-01
대전광역시 유성구 구암동 674-4,280.24,철근콘크리트구조,단독주택,(철근)콘크리트,2015-11-06
대전광역시 유성구 구암동 674-6,144.145,철근콘크리트구조,단독주택,(철근)콘크리트,2014-07-11
대전광역시 유성구 구암동 675-1,139.2,철근콘크리트구조,단독주택,(철근)콘크리트,2019-10-15
대전광역시 유성구 구암동 675-2,151.24,철근콘크리트구조,단독주택,(철근)콘크리트,2014-11-07
대전광역시 유성구 구암동 675-3,152.4,철근콘크리트구조,단독주택,(철근)콘크리트,2014-10-23
대전광역시 유성구 구암동 675-4,147.18,철근콘크리트구조,단독주택,(철근)콘크리트,2020-10-12
대전광역시 유성구 구암동 675-5,156.78,철근콘크리트구조,단독주택,(철근)콘크리트,2014-08-04
대전광역시 유성구 구암동 675-6,153.16,철근콘크리트구조,단독주택,(철근)콘크리트,2017-11-24
대전광역시 유성구 구암동 676-1,251.13,일반철골구조,단독주택,기타지붕,2018-05-02
대전광역시 유성구 구암동 676-2,211.2,철근콘크리트구조,단독주택,(철근)콘크리트,2017-11-13
대전광역시 유성구 구암동 678-1,162.5,철근콘크리트구조,단독주택,(철근)콘크리트,2014-10-02
대전광역시 유성구 구암동 678-2,147.67,철근콘크리트구조,단독주택,(철근)콘크리트,2016-08-04
대전광역시 유성구 구암동 678-3,153.3,철근콘크리트구조,단독주택,(철근)콘크리트,2017-01-06
대전광역시 유성구 구암동 678-4,169.31,철근콘크리트구조,단독주택,(철근)콘크리트,2014-12-02
대전광역시 유성구 구암동 679-1,127.51,철근콘크리트구조,단독주택,(철근)콘크리트,2015-06-15
대전광역시 유성구 구암동 679-2,269.58,철근콘크리트구조,단독주택,기타지붕,2015-09-21
대전광역시 유성구 구암동 679-3,139.52,철근콘크리트구조,단독주택,(철근)콘크리트,2017-01-24
대전광역시 유성구 구암동 679-4,140.88,철근콘크리트구조,단독주택,(철근)콘크리트,2017-09-22
대전광역시 유성구 구암동 679-5,131.43,철근콘크리트구조,단독주택,(철근)콘크리트,2015-09-25
대전광역시 유성구 구암동 679-6,139.2,철근콘크리트구조,단독주택,기타지붕,2016-07-12
대전광역시 유성구 구암동 680-1,330.0,일반철골구조,단독주택,기타지붕,2023-03-06
대전광역시 유성구 구암동 680-3,165.3,철근콘크리트구조,단독주택,(철근)콘크리트,2020-11-20
대전광역시 유성구 구암동 680-4,165.0,철근콘크리트구조,단독주택,(철근)콘크리트,2013-12-20
대전광역시 유성구 구암동 680-5,125.26,철근콘크리트구조,단독주택,(철근)콘크리트,2013-06-21
대전광역시 유성구 구암동 681-1,112.96,철근콘크리트구조,단독주택,(철근)콘크리트,2017-09-07
대전광역시 유성구 구암동 681-2,129.47,철근콘크리트구조,단독주택,(철근)콘크리트,2017-01-24
대전광역시 유성구 구암동 681-3,119.8,철근콘크리트구조,단독주택,(철근)콘크리트,2016-09-28
대전광역시 유성구 구암동 681-4,300.92,철근콘크리트구조,단독주택,(철근)콘크리트,2014-10-27
대전광역시 유성구 구암동 7,290.91,벽돌구조,단독주택,기와,1948
대전광역시 유성구 구암동 80-1,96.0,경량철골구조,자동차관련시설,기타지붕,2012-10-10
대전광역시 유성구 구암동 80-2,79.8,경량철골구조,제2종근린생활시설,기타지붕,2015-11-17
대전광역시 유성구 구암동 80-3,290.29,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2021-01-06
대전광역시 유성구 구암동 91-12,3831.8098,철근콘크리트구조,공동주택,(철근)콘크리트,2024-03-29
대전광역시 유성구 구암동 91-6,1720.74,철근콘크리트구조,업무시설,(철근)콘크리트,2021-08-13
대전광역시 유성구 구암동 92-12,245.875,경량철골구조,창고시설,기타지붕,1995-06-26
대전광역시 유성구 구암동 92-13,198.67000000000002,벽돌구조,단독주택,(철근)콘크리트,1982-12-31
대전광역시 유성구 구암동 98-1,24.23,경량철골구조,제1종근린생활시설,기타지붕,2020-06-16
대전광역시 유성구 구암동 98-2,342.36,철근콘크리트구조,자동차관련시설,(철근)콘크리트,2022-04-08
대전광역시 유성구 궁동 1-1,127.24,철근콘크리트구조,단독주택,(철근)콘크리트,2006-07-06
대전광역시 유성구 궁동 1-10,134.29,철근콘크리트구조,단독주택,(철근)콘크리트,1996-04-26
대전광역시 유성구 궁동 1-11,128.79,철근콘크리트구조,단독주택,(철근)콘크리트,1992-09-15
대전광역시 유성구 궁동 1-12,130.35,철근콘크리트구조,단독주택,(철근)콘크리트,2002-09-04
대전광역시 유성구 궁동 1-13,130.44,철근콘크리트구조,단독주택,(철근)콘크리트,2016-12-29
대전광역시 유성구 궁동 1-14,127.92,벽돌구조,단독주택,(철근)콘크리트,1994-05-27
대전광역시 유성구 궁동 1-15,130.08,철근콘크리트구조,단독주택,(철근)콘크리트,2001-11-20
대전광역시 유성구 궁동 1-16,127.93,철근콘크리트구조,단독주택,(철근)콘크리트,2000-06-14
대전광역시 유성구 궁동 1-17,129.94,철근콘크리트구조,단독주택,(철근)콘크리트,2003-12-17
대전광역시 유성구 궁동 1-18,127.04,철근콘크리트구조,단독주택,(철근)콘크리트,1992-12-15
대전광역시 유성구 궁동 1-19,128.2,벽돌구조,단독주택,(철근)콘크리트,1982-09-29
대전광역시 유성구 궁동 1-20,123.62,철근콘크리트구조,단독주택,(철근)콘크리트,2001-11-05
대전광역시 유성구 궁동 1-21,143.39,철근콘크리트구조,단독주택,(철근)콘크리트,2002-10-16
대전광역시 유성구 궁동 1-22,143.97,철근콘크리트구조,단독주택,(철근)콘크리트,2008-09-09
대전광역시 유성구 궁동 1-23,142.45,철근콘크리트구조,단독주택,(철근)콘크리트,1999-08-09
대전광역시 유성구 궁동 1-24,129.88,벽돌구조,단독주택,(철근)콘크리트,1982-07-30
대전광역시 유성구 궁동 1-25,155.03,철근콘크리트구조,단독주택,(철근)콘크리트,2008-01-16
대전광역시 유성구 궁동 1-26,153.47,철근콘크리트구조,단독주택,(철근)콘크리트,2007-03-02
대전광역시 유성구 궁동 1-27,156.68,일반철골구조,제1종근린생활시설,기타지붕,2013-08-16
대전광역시 유성구 궁동 1-28,167.41,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1993-08-16
대전광역시 유성구 궁동 1-29,160.87,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1993-08-16
대전광역시 유성구 궁동 1-3,131.2,철근콘크리트구조,단독주택,(철근)콘크리트,1996-09-24
대전광역시 유성구 궁동 1-30,153.33,벽돌구조,단독주택,(철근)콘크리트,1982-10-13
대전광역시 유성구 궁동 1-31,153.49,벽돌구조,제1종근린생활시설,(철근)콘크리트,1983-02-08
대전광역시 유성구 궁동 1-32,165.12,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2005-05-13
대전광역시 유성구 궁동 1-33,151.48,철근콘크리트구조,단독주택,(철근)콘크리트,2016-08-16
대전광역시 유성구 궁동 1-34,79.84,벽돌구조,단독주택,(철근)콘크리트,1982-08-07
대전광역시 유성구 궁동 1-35,132.12,철근콘크리트구조,단독주택,(철근)콘크리트,2009-12-28
대전광역시 유성구 궁동 1-36,121.51,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2002-10-29
대전광역시 유성구 궁동 1-4,135.26,철근콘크리트구조,단독주택,(철근)콘크리트,2019-01-23
대전광역시 유성구 궁동 1-43,126.9,철근콘크리트구조,단독주택,(철근)콘크리트,1997-11-15
대전광역시 유성구 궁동 1-5,134.73,철근콘크리트구조,단독주택,(철근)콘크리트,2008-07-04
대전광역시 유성구 궁동 1-6,134.79,철근콘크리트구조,단독주택,(철근)콘크리트,2024-05-10
대전광역시 유성구 궁동 1-7,132.17,벽돌구조,단독주택,(철근)콘크리트,1996-01-18
대전광역시 유성구 궁동 1-8,135.26,철근콘크리트구조,단독주택,(철근)콘크리트,2001-12-31
대전광역시 유성구 궁동 1-9,129.22,철근콘크리트구조,단독주택,(철근)콘크리트,1997-02-17
대전광역시 유성구 궁동 16,59.5,블록구조,단독주택,기와,1968
대전광역시 유성구 궁동 18,19.83,벽돌구조,단독주택,슬레이트,1934
대전광역시 유성구 궁동 20,149.32,블록구조,단독주택,슬레이트,1983-02-05
대전광역시 유성구 궁동 220,134010.424,철근콘크리트구조,교육연구시설,(철근)콘크리트,2000-09-21
대전광역시 유성구 궁동 222,125.59,블록구조,단독주택,슬레이트,1915
대전광역시 유성구 궁동 227,52.9,일반목구조,단독주택,슬레이트,1922
대전광역시 유성구 궁동 227-4,109.25,경량철골구조,제2종근린생활시설,기타지붕,2016-11-10
대전광역시 유성구 궁동 234,99.17,일반목구조,단독주택,슬레이트,1921
대전광역시 유성구 궁동 234-1,209.13,일반철골구조,제2종근린생활시설,(철근)콘크리트,2017-01-05
대전광역시 유성구 궁동 242-4,131.05,철근콘크리트구조,단독주택,(철근)콘크리트,2002-03-06
대전광역시 유성구 궁동 244,29.75,벽돌구조,단독주택,슬레이트,1960
대전광역시 유성구 궁동 244-4,35.6,경량철골구조,제1종근린생활시설,기타지붕,2017-02-28
대전광역시 유성구 궁동 245-1,63.04,경량철골구조,제1종근린생활시설,기타지붕,2017-02-28
대전광역시 유성구 궁동 248-1,161.1,일반철골구조,단독주택,기타지붕,2019-02-13
대전광역시 유성구 궁동 249-1,55.86,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2022-03-07
대전광역시 유성구 궁동 253,36.36,벽돌구조,단독주택,슬레이트,1921
대전광역시 유성구 궁동 253-1,46.28,일반목구조,단독주택,슬레이트,1921
대전광역시 유성구 궁동 253-2,62.81,벽돌구조,단독주택,기와,1965
대전광역시 유성구 궁동 255-11,62.8,벽돌구조,단독주택,기와,1935
대전광역시 유성구 궁동 255-2,39.67,벽돌구조,단독주택,기타지붕,1923
대전광역시 유성구 궁동 255-5,52.89,블록구조,단독주택,슬레이트,1965
대전광역시 유성구 궁동 255-8,33.06,일반목구조,단독주택,슬레이트,1955
대전광역시 유성구 궁동 256-3,108.33,블록구조,단독주택,슬레이트,1983
대전광역시 유성구 궁동 256-4,119.01,블록구조,단독주택,슬레이트,1983
대전광역시 유성구 궁동 256-5,23.14,벽돌구조,단독주택,슬레이트,1942
대전광역시 유성구 궁동 269,76.03,일반목구조,단독주택,슬레이트,1921
대전광역시 유성구 궁동 272-12,110.43,벽돌구조,단독주택,(철근)콘크리트,1991-11-09
대전광역시 유성구 궁동 286,52.89,일반목구조,단독주택,슬레이트,1924
대전광역시 유성구 궁동 288,152.07,벽돌구조,단독주택,기타지붕,1921
대전광역시 유성구 궁동 39-1,842.06,블록구조,단독주택,(철근)콘크리트,1984-09-27
대전광역시 유성구 궁동 391,55.24,철근콘크리트구조,제1종근린생활시설,기와,1994-04-13
대전광역시 유성구 궁동 392,13708.72,벽돌구조,공동주택,(철근)콘크리트,1994-01-17
대전광역시 유성구 궁동 392-1,903.5665,철근콘크리트구조,공동주택,(철근)콘크리트,2022-07-28
대전광역시 유성구 궁동 392-2,738.45,철근콘크리트구조,종교시설,(철근)콘크리트,2002-01-07
대전광역시 유성구 궁동 392-3,1781.35,철근콘크리트구조,공동주택,(철근)콘크리트,1994-12-27
대전광역시 유성구 궁동 393,189.9,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2013-03-13
대전광역시 유성구 궁동 393-1,149.07,철근콘크리트구조,단독주택,(철근)콘크리트,2022-06-13
대전광역시 유성구 궁동 393-2,149.9,철근콘크리트구조,단독주택,(철근)콘크리트,2012-07-27
대전광역시 유성구 궁동 393-3,2475.149,철근콘크리트구조,공동주택,(철근)콘크리트,1998-10-22
대전광역시 유성구 궁동 394,401.26,경량철골구조,제1종근린생활시설,기타지붕,1993-11-11
대전광역시 유성구 궁동 395-10,282.72,철근콘크리트구조,교육연구시설,(철근)콘크리트,2000-03-04
대전광역시 유성구 궁동 395-11,144.16,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1994-09-16
대전광역시 유성구 궁동 395-12,141.64,철근콘크리트구조,단독주택,(철근)콘크리트,1994-09-16
대전광역시 유성구 궁동 395-13,146.56,철근콘크리트구조,단독주택,(철근)콘크리트,1993-09-01
대전광역시 유성구 궁동 395-14,141.75,철근콘크리트구조,제2종근린생활시설,기타지붕,1994-02-03
대전광역시 유성구 궁동 395-15,154.16,철근콘크리트구조,단독주택,(철근)콘크리트,1994-08-18
대전광역시 유성구 궁동 395-16,169.895,철근콘크리트구조,단독주택,(철근)콘크리트,1994-03-31
대전광역시 유성구 궁동 395-2,147.5,철근콘크리트구조,단독주택,(철근)콘크리트,1995-09-14
대전광역시 유성구 궁동 395-3,2360.11,철근콘크리트구조,공동주택,(철근)콘크리트,1995-01-13
대전광역시 유성구 궁동 395-4,137.1,철근콘크리트구조,단독주택,(철근)콘크리트,1993-01-12
대전광역시 유성구 궁동 395-5,146.65,철근콘크리트구조,단독주택,(철근)콘크리트,2016-07-04
대전광역시 유성구 궁동 395-6,142.84,철근콘크리트구조,단독주택,(철근)콘크리트,2016-07-29
대전광역시 유성구 궁동 395-7,143.54,철근콘크리트구조,단독주택,(철근)콘크리트,2019-11-04
대전광역시 유성구 궁동 395-8,143.93,철근콘크리트구조,단독주택,(철근)콘크리트,2015-12-16
대전광역시 유성구 궁동 395-9,139.5,철근콘크리트구조,단독주택,(철근)콘크리트,1993-09-06
대전광역시 유성구 궁동 396-1,466.09,철근콘크리트구조,문화및집회시설,(철근)콘크리트,2002-07-15
대전광역시 유성구 궁동 396-4,303.81,철근콘크리트구조,문화및집회시설,(철근)콘크리트,1995-08-08
대전광역시 유성구 궁동 396-6,150.32,철근콘크리트구조,단독주택,(철근)콘크리트,2021-08-12
대전광역시 유성구 궁동 397-1,140.37,철근콘크리트구조,단독주택,(철근)콘크리트,2003-08-25
대전광역시 유성구 궁동 397-10,117.54,철근콘크리트구조,단독주택,(철근)콘크리트,2010-07-22
대전광역시 유성구 궁동 397-11,117.6,철근콘크리트구조,단독주택,(철근)콘크리트,2011-06-24
대전광역시 유성구 궁동 397-12,128.37,철근콘크리트구조,단독주택,(철근)콘크리트,2011-07-07
대전광역시 유성구 궁동 397-13,127.04,철근콘크리트구조,단독주택,(철근)콘크리트,2022-01-17
대전광역시 유성구 궁동 397-2,120.13,철근콘크리트구조,단독주택,(철근)콘크리트,2021-03-17
대전광역시 유성구 궁동 397-3,115.14,철근콘크리트구조,단독주택,(철근)콘크리트,2011-06-28
대전광역시 유성구 궁동 397-4,114.13,철근콘크리트구조,단독주택,(철근)콘크리트,2009-02-24
대전광역시 유성구 궁동 397-5,95.18,벽돌구조,단독주택,(철근)콘크리트,1988-11-08
대전광역시 유성구 궁동 397-6,117.97,철근콘크리트구조,단독주택,(철근)콘크리트,2016-07-22
대전광역시 유성구 궁동 397-7,117.26,철근콘크리트구조,단독주택,(철근)콘크리트,2013-12-17
대전광역시 유성구 궁동 397-8,111.66,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1992-06-29
대전광역시 유성구 궁동 397-9,132.98,벽돌구조,단독주택,(철근)콘크리트,1991-05-28
대전광역시 유성구 궁동 398-1,132.91,철근콘크리트구조,단독주택,(철근)콘크리트,2014-07-25
대전광역시 유성구 궁동 398-10,105.13,철근콘크리트구조,단독주택,(철근)콘크리트,1988-12-26
대전광역시 유성구 궁동 398-11,109.36,철근콘크리트구조,단독주택,(철근)콘크리트,2013-01-25
대전광역시 유성구 궁동 398-12,106.05,벽돌구조,단독주택,(철근)콘크리트,1990-02-08
대전광역시 유성구 궁동 398-13,109.865,철근콘크리트구조,단독주택,(철근)콘크리트,2016-12-27
대전광역시 유성구 궁동 398-14,108.1,철근콘크리트구조,단독주택,(철근)콘크리트,2006-09-20
대전광역시 유성구 궁동 398-15,110.2,철근콘크리트구조,단독주택,(철근)콘크리트,2011-02-01
대전광역시 유성구 궁동 398-16,111.2,철근콘크리트구조,단독주택,(철근)콘크리트,2006-12-29
대전광역시 유성구 궁동 398-2,148.77,철근콘크리트구조,단독주택,(철근)콘크리트,2010-07-13
대전광역시 유성구 궁동 398-3,140.0,철근콘크리트구조,단독주택,(철근)콘크리트,2006-07-26
대전광역시 유성구 궁동 398-4,108.98,철근콘크리트구조,단독주택,(철근)콘크리트,2010-01-27
대전광역시 유성구 궁동 398-5,108.98,철근콘크리트구조,단독주택,(철근)콘크리트,2010-01-27
대전광역시 유성구 궁동 398-6,105.27,벽돌구조,단독주택,(철근)콘크리트,1989-10-05
대전광역시 유성구 궁동 398-7,110.37,철근콘크리트구조,단독주택,(철근)콘크리트,2012-01-20
대전광역시 유성구 궁동 398-8,109.24,철근콘크리트구조,단독주택,(철근)콘크리트,2001-08-24
대전광역시 유성구 궁동 398-9,102.54,철근콘크리트구조,단독주택,(철근)콘크리트,1989-04-25
대전광역시 유성구 궁동 399-1,140.11,철근콘크리트구조,단독주택,(철근)콘크리트,2010-01-28
대전광역시 유성구 궁동 399-10,97.99,벽돌구조,제2종근린생활시설,(철근)콘크리트,1991-07-23
대전광역시 유성구 궁동 399-11,106.2,철근콘크리트구조,단독주택,(철근)콘크리트,1989-05-08
대전광역시 유성구 궁동 399-12,114.87,철근콘크리트구조,단독주택,(철근)콘크리트,2016-07-04
대전광역시 유성구 궁동 399-13,114.9,철근콘크리트구조,단독주택,(철근)콘크리트,2017-02-09
대전광역시 유성구 궁동 399-14,114.42,철근콘크리트구조,단독주택,(철근)콘크리트,2011-07-12
대전광역시 유성구 궁동 399-15,114.78,철근콘크리트구조,단독주택,(철근)콘크리트,2018-03-06
대전광역시 유성구 궁동 399-16,89.7,벽돌구조,단독주택,(철근)콘크리트,1989-01-13
대전광역시 유성구 궁동 399-17,115.24,철근콘크리트구조,단독주택,(철근)콘크리트,2014-06-30
대전광역시 유성구 궁동 399-18,114.09,철근콘크리트구조,단독주택,(철근)콘크리트,2015-01-23
대전광역시 유성구 궁동 399-2,149.88,철근콘크리트구조,단독주택,(철근)콘크리트,2011-11-28
대전광역시 유성구 궁동 399-3,138.96,철근콘크리트구조,단독주택,(철근)콘크리트,2011-01-31
대전광역시 유성구 궁동 399-4,115.115,철근콘크리트구조,단독주택,(철근)콘크리트,2012-02-10
대전광역시 유성구 궁동 399-5,114.87,철근콘크리트구조,단독주택,(철근)콘크리트,2017-08-31
대전광역시 유성구 궁동 399-6,112.4,철근콘크리트구조,단독주택,(철근)콘크리트,2010-07-13
대전광역시 유성구 궁동 399-7,112.8,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2003-09-05
대전광역시 유성구 궁동 399-8,115.16,철근콘크리트구조,단독주택,(철근)콘크리트,2017-02-10
대전광역시 유성구 궁동 399-9,114.99,철근콘크리트구조,단독주택,(철근)콘크리트,2017-09-27
대전광역시 유성구 궁동 400-1,157.44,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1997-10-27
대전광역시 유성구 궁동 400-10,137.76,철근콘크리트구조,단독주택,(철근)콘크리트,2022-08-12
대전광역시 유성구 궁동 400-11,125.59,벽돌구조,단독주택,(철근)콘크리트,1990-10-27
대전광역시 유성구 궁동 400-12,166.23,철근콘크리트구조,단독주택,(철근)콘크리트,2003-01-15
대전광역시 유성구 궁동 400-13,166.35,철근콘크리트구조,단독주택,(철근)콘크리트,1998-02-18
대전광역시 유성구 궁동 400-14,134.25,철근콘크리트구조,단독주택,(철근)콘크리트,2011-07-12
대전광역시 유성구 궁동 400-15,136.11,철근콘크리트구조,단독주택,(철근)콘크리트,2011-07-14
대전광역시 유성구 궁동 400-16,136.11,철근콘크리트구조,단독주택,(철근)콘크리트,2011-07-14
대전광역시 유성구 궁동 400-17,136.3,철근콘크리트구조,단독주택,(철근)콘크리트,2019-08-30
대전광역시 유성구 궁동 400-18,136.67,철근콘크리트구조,단독주택,(철근)콘크리트,2021-08-31
대전광역시 유성구 궁동 400-2,158.86,철근콘크리트구조,단독주택,(철근)콘크리트,2017-08-08
대전광역시 유성구 궁동 400-3,136.48,철근콘크리트구조,단독주택,(철근)콘크리트,1990-09-21
대전광역시 유성구 궁동 400-4,138.26,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2001-12-24
대전광역시 유성구 궁동 400-5,144.93,철근콘크리트구조,단독주택,(철근)콘크리트,2011-12-15
대전광역시 유성구 궁동 400-6,139.6,철근콘크리트구조,단독주택,(철근)콘크리트,2002-07-24
대전광역시 유성구 궁동 400-7,134.91,철근콘크리트구조,단독주택,(철근)콘크리트,2002-09-04
대전광역시 유성구 궁동 400-8,136.44,철근콘크리트구조,단독주택,(철근)콘크리트,2022-11-15
대전광역시 유성구 궁동 400-9,138.56,철근콘크리트구조,단독주택,(철근)콘크리트,2014-08-11
대전광역시 유성구 궁동 401-1,224.76,철근콘크리트구조,단독주택,(철근)콘크리트,2022-12-09
대전광역시 유성구 궁동 401-11,132.66,철근콘크리트구조,단독주택,(철근)콘크리트,2012-08-31
대전광역시 유성구 궁동 401-12,111.36,철근콘크리트구조,단독주택,(철근)콘크리트,2006-12-19
대전광역시 유성구 궁동 401-13,122.21,철근콘크리트구조,단독주택,(철근)콘크리트,2007-08-14
대전광역시 유성구 궁동 401-14,129.2,철근콘크리트구조,단독주택,(철근)콘크리트,2011-07-08
대전광역시 유성구 궁동 401-15,161.02,철근콘크리트구조,단독주택,(철근)콘크리트,2009-08-21
대전광역시 유성구 궁동 401-16,131.93,철근콘크리트구조,단독주택,(철근)콘크리트,2018-08-03
