대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 서구 관저동 85-1,599.98,벽돌구조,단독주택,슬레이트,1968
대전광역시 서구 관저동 85-7,163.77,블록구조,단독주택,슬레이트,1972
대전광역시 서구 관저동 850-1,100.0,경량철골구조,창고시설,기타지붕,2006-09-01
대전광역시 서구 관저동 853-1,99.4,경량철골구조,창고시설,기타지붕,2023-12-05
대전광역시 서구 관저동 853-4,46.86,벽돌구조,단독주택,슬레이트,1947
대전광역시 서구 관저동 869-1,119.5,벽돌구조,단독주택,기와,1983-10-14
대전광역시 서구 관저동 872-10,144.16,벽돌구조,제2종근린생활시설,(철근)콘크리트,1988-12-28
대전광역시 서구 관저동 875-123,53.0,일반목구조,단독주택,기와,1950
대전광역시 서구 관저동 875-37,20.88,경량철골구조,제2종근린생활시설,기타지붕,1995-02-23
대전광역시 서구 관저동 875-91,43.0,일반목구조,단독주택,기와,1957
대전광역시 서구 관저동 875-93,48.8,벽돌구조,단독주택,(철근)콘크리트,1988-05-21
대전광역시 서구 관저동 877-61,83.95,벽돌구조,단독주택,(철근)콘크리트,1978-09-08
대전광역시 서구 관저동 9,241.86,벽돌구조,단독주택,슬레이트,1965
대전광역시 서구 관저동 978-53,87.45,벽돌구조,제2종근린생활시설,기타지붕,1991-06-11
대전광역시 서구 관저동 978-54,103.32,경량철골구조,제2종근린생활시설,기타지붕,2005-06-03
대전광역시 서구 관저동 978-55,133.08,벽돌구조,제2종근린생활시설,(철근)콘크리트,1979-09-10
대전광역시 서구 관저동 979,3926.62,철근콘크리트구조,공동주택,(철근)콘크리트,1997-07-03
대전광역시 서구 관저동 981,1969.76,철근콘크리트구조,자동차관련시설,(철근)콘크리트,2002-10-02
대전광역시 서구 관저동 983,3336.86,철근콘크리트구조,교육연구시설,(철근)콘크리트,1998-09-19
대전광역시 서구 관저동 984,7228.016,철근콘크리트구조,공동주택,(철근)콘크리트,1997-07-03
대전광역시 서구 관저동 984-1,295.06,철근콘크리트구조,노유자시설,(철근)콘크리트,1997-07-19
대전광역시 서구 관저동 984-2,414.42,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1997-07-03
대전광역시 서구 관저동 990,9190.122,철근콘크리트구조,교육연구시설,(철근)콘크리트,1998-11-30
대전광역시 서구 관저동 992,3655.195,철근콘크리트구조,교육연구시설,(철근)콘크리트,2015-08-24
대전광역시 서구 관저동 993,3870.847,철근콘크리트구조,교육연구시설,(철근)콘크리트,2016-04-11
대전광역시 서구 관저동 999,7471.791,철근콘크리트구조,공동주택,(철근)콘크리트,1997-07-03
대전광역시 서구 관저동 999-2,212.72,철근콘크리트구조,제1종근린생활시설,기타지붕,1998-12-09
대전광역시 서구 관저동 999-3,513.38,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2004-11-29
대전광역시 서구 관저동 999-4,476.59,철근콘크리트구조,제1종근린생활시설,기와,1997-07-03
대전광역시 서구 관저동 999-5,502.78,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2000-10-21
대전광역시 서구 괴곡동 10,112.89,일반목구조,단독주택,기타지붕,2014-06-10
대전광역시 서구 괴곡동 101,164.53,벽돌구조,단독주택,기와,1874
대전광역시 서구 괴곡동 101-1,130.98,철근콘크리트구조,단독주택,(철근)콘크리트,2001-05-16
대전광역시 서구 괴곡동 103,79.49,경량철골구조,단독주택,기타지붕,2017-01-12
대전광역시 서구 괴곡동 1045,136.83,벽돌구조,제1종근린생활시설,(철근)콘크리트,1994-12-09
대전광역시 서구 괴곡동 106,221.51,블록구조,단독주택,슬레이트,1964
대전광역시 서구 괴곡동 107,76.8,일반목구조,제1종근린생활시설,기타지붕,2009-10-01
대전광역시 서구 괴곡동 108,114.9,벽돌구조,단독주택,(철근)콘크리트,1991-11-23
대전광역시 서구 괴곡동 109,177.01,일반목구조,단독주택,기와,1954
대전광역시 서구 괴곡동 110,106.95,일반목구조,단독주택,기와,1909
대전광역시 서구 괴곡동 110-1,71.94,철근콘크리트구조,창고시설,(철근)콘크리트,2004-04-16
대전광역시 서구 괴곡동 111-2,180.3,일반철골구조,제2종근린생활시설,기타지붕,2020-06-16
대전광역시 서구 괴곡동 111-4,192.65,철근콘크리트구조,단독주택,(철근)콘크리트,2010-12-15
대전광역시 서구 괴곡동 114,105.25,일반목구조,단독주택,슬레이트,1904
대전광역시 서구 괴곡동 116,97.32,경량철골구조,노유자시설,기타지붕,1994-04-11
대전광역시 서구 괴곡동 122,97.29,경량철골구조,단독주택,기타지붕,2004-11-05
대전광역시 서구 괴곡동 124,93.35,벽돌구조,단독주택,기와,1979-03-27
대전광역시 서구 괴곡동 125,4.0,일반철골구조,묘지관련시설,기와,1971
대전광역시 서구 괴곡동 13,124.05,철근콘크리트구조,단독주택,(철근)콘크리트,2010-06-17
대전광역시 서구 괴곡동 133,135.0,경량철골구조,동.식물관련시설,기타지붕,1993-05-17
대전광역시 서구 괴곡동 136-1,108.45,철근콘크리트구조,단독주택,(철근)콘크리트,2003-03-27
대전광역시 서구 괴곡동 136-3,245.57999999999998,블록구조,단독주택,슬레이트,1960
대전광역시 서구 괴곡동 14,95.4,벽돌구조,단독주택,(철근)콘크리트,1991-03-08
대전광역시 서구 괴곡동 141-1,162.75,벽돌구조,단독주택,(철근)콘크리트,1999-06-22
대전광역시 서구 괴곡동 143,279.99,벽돌구조,단독주택,슬레이트,1959
대전광역시 서구 괴곡동 143-2,109.64,철근콘크리트구조,단독주택,(철근)콘크리트,2002-05-27
대전광역시 서구 괴곡동 143-3,183.53,벽돌구조,단독주택,기와,1971
대전광역시 서구 괴곡동 143-4,83.04,경량철골구조,단독주택,기타지붕,2012-12-28
대전광역시 서구 괴곡동 143-5,86.4,벽돌구조,단독주택,(철근)콘크리트,1991-11-23
대전광역시 서구 괴곡동 143-6,82.78,경량철골구조,단독주택,기타지붕,2010-07-16
대전광역시 서구 괴곡동 144,116.37,벽돌구조,단독주택,(철근)콘크리트,1993-07-30
대전광역시 서구 괴곡동 144-1,308.38,블록구조,단독주택,기와,1967
대전광역시 서구 괴곡동 144-2,114.2,벽돌구조,단독주택,기와,1966
대전광역시 서구 괴곡동 145,423.99,벽돌구조,단독주택,슬레이트,1924
대전광역시 서구 괴곡동 15,176.67,벽돌구조,단독주택,기와,1964
대전광역시 서구 괴곡동 163,97.2,경량철골구조,창고시설,기타지붕,2006-05-03
대전광역시 서구 괴곡동 164,99.08,경량철골구조,창고시설,기타지붕,2019-01-29
대전광역시 서구 괴곡동 166-3,99.49,경량철골구조,제2종근린생활시설,기타지붕,2012-12-07
대전광역시 서구 괴곡동 166-4,201.24,벽돌구조,단독주택,(철근)콘크리트,2004-06-30
대전광역시 서구 괴곡동 166-8,50.4,경량철골구조,창고시설,기타지붕,2013-11-12
대전광역시 서구 괴곡동 169-1,98.0,블록구조,제1종근린생활시설,슬레이트,1981-09-16
대전광역시 서구 괴곡동 169-3,116.3,벽돌구조,노유자시설,(철근)콘크리트,1996-07-31
대전광역시 서구 괴곡동 17,263.84000000000003,벽돌구조,단독주택,(철근)콘크리트,2002-01-31
대전광역시 서구 괴곡동 177,808.5,일반철골구조,창고시설,기타지붕,2009-12-03
대전광역시 서구 괴곡동 18,140.02,철근콘크리트구조,단독주택,(철근)콘크리트,2007-02-13
대전광역시 서구 괴곡동 194-1,293.28,일반철골구조,제1종근린생활시설,기타지붕,2004-07-31
대전광역시 서구 괴곡동 22-3,29.5,일반목구조,동.식물관련시설,슬레이트,1971
대전광역시 서구 괴곡동 249-2,93.02,경량철골구조,단독주택,기타지붕,2005-01-28
대전광역시 서구 괴곡동 249-3,93.19,일반목구조,단독주택,기와,1959
대전광역시 서구 괴곡동 249-4,92.91,일반목구조,단독주택,기와,1934
대전광역시 서구 괴곡동 263-2,420.81,블록구조,단독주택,슬레이트,1959
대전광역시 서구 괴곡동 28,135.015,블록구조,제2종근린생활시설,기타지붕,2000-02-24
대전광역시 서구 괴곡동 280-2,152.5,벽돌구조,단독주택,(철근)콘크리트,1971
대전광역시 서구 괴곡동 280-4,36.0,벽돌구조,단독주택,기와,1914
대전광역시 서구 괴곡동 280-5,84.98,벽돌구조,단독주택,(철근)콘크리트,1976-11-10
대전광역시 서구 괴곡동 293-1,142.3,일반철골구조,단독주택,기타지붕,1904
대전광역시 서구 괴곡동 306,125.64,철근콘크리트구조,단독주택,기와,1945
대전광역시 서구 괴곡동 325-5,115.19,철근콘크리트구조,노유자시설,(철근)콘크리트,1996-07-31
대전광역시 서구 괴곡동 333,344.546,블록구조,제2종근린생활시설,슬레이트,1994-12-17
대전광역시 서구 괴곡동 337-1,277.32,블록구조,창고시설,슬레이트,1976-06-25
대전광역시 서구 괴곡동 338-2,189.0,경량철골구조,제2종근린생활시설,기타지붕,2007-05-25
대전광역시 서구 괴곡동 338-3,106.6,블록구조,창고시설,(철근)콘크리트,1973-02-10
대전광역시 서구 괴곡동 338-4,99.0,철근콘크리트구조,단독주택,(철근)콘크리트,2003-09-09
대전광역시 서구 괴곡동 341-2,140.95,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2018-01-22
대전광역시 서구 괴곡동 341-4,82.9,경량철골구조,제1종근린생활시설,기타지붕,2009-06-16
대전광역시 서구 괴곡동 341-7,113.26,철근콘크리트구조,단독주택,(철근)콘크리트,2011-08-09
대전광역시 서구 괴곡동 341-9,96.48,벽돌구조,단독주택,(철근)콘크리트,1988-05-11
대전광역시 서구 괴곡동 342-1,141.29,벽돌구조,단독주택,기와,1983-12-23
대전광역시 서구 괴곡동 344,15.74,블록구조,제1종근린생활시설,(철근)콘크리트,1977
대전광역시 서구 괴곡동 350-8,91.6,벽돌구조,단독주택,슬레이트,1923
대전광역시 서구 괴곡동 361-2,6391.001,철근콘크리트구조,교육연구시설,(철근)콘크리트,2001-02-26
대전광역시 서구 괴곡동 377-7,101.22,벽돌구조,단독주택,기와,1985-12-13
대전광역시 서구 괴곡동 377-8,297.0,일반철골구조,제2종근린생활시설,기타지붕,2003-01-06
대전광역시 서구 괴곡동 389-4,88.0,일반목구조,제2종근린생활시설,기타지붕,1962
대전광역시 서구 괴곡동 4,103.47,벽돌구조,단독주택,슬레이트,1965
대전광역시 서구 괴곡동 413-3,131.42,벽돌구조,단독주택,기와,1916
대전광역시 서구 괴곡동 414-3,155.44,일반목구조,단독주택,기타지붕,
대전광역시 서구 괴곡동 417,189.6,경량철골구조,단독주택,기타지붕,2010-08-04
대전광역시 서구 괴곡동 437-2,24.67,조립식판넬조,제2종근린생활시설,기타지붕,2021-12-29
대전광역시 서구 괴곡동 440-4,93.34,벽돌구조,단독주택,(철근)콘크리트,2001-11-22
대전광역시 서구 괴곡동 440-7,213.75,경량철골구조,제2종근린생활시설,기타지붕,2004-05-28
대전광역시 서구 괴곡동 440-8,111.4,벽돌구조,단독주택,(철근)콘크리트,1997-12-19
대전광역시 서구 괴곡동 441-1,134.59,벽돌구조,단독주택,기와,1978-08-02
대전광역시 서구 괴곡동 445-1,150.81,벽돌구조,단독주택,(철근)콘크리트,1971
대전광역시 서구 괴곡동 446,88.0,일반목구조,단독주택,기와,1934
대전광역시 서구 괴곡동 448,148.23000000000002,철근콘크리트구조,단독주택,(철근)콘크리트,2015-12-14
대전광역시 서구 괴곡동 458,70.27,벽돌구조,단독주택,기와,1972
대전광역시 서구 괴곡동 461,286.86,블록구조,단독주택,기와,1978-08-18
대전광역시 서구 괴곡동 461-3,122.85,벽돌구조,단독주택,(철근)콘크리트,1994-04-06
대전광역시 서구 괴곡동 461-6,59.17,벽돌구조,제2종근린생활시설,기타지붕,1948-05-27
대전광역시 서구 괴곡동 466,539.8,일반목구조,단독주택,기와,1694
대전광역시 서구 괴곡동 469-3,199.78,경량철골구조,제2종근린생활시설,기타지붕,2002-01-18
대전광역시 서구 괴곡동 503,130.52,벽돌구조,단독주택,(철근)콘크리트,2000-09-26
대전광역시 서구 괴곡동 506,148.31,벽돌구조,단독주택,(철근)콘크리트,1972
대전광역시 서구 괴곡동 520-2,126.33,경량철골구조,단독주택,기타지붕,1998-10-31
대전광역시 서구 괴곡동 520-3,86.25,경량철골구조,단독주택,기타지붕,2010-07-02
대전광역시 서구 괴곡동 521-4,149.35,블록구조,단독주택,슬레이트,1937
대전광역시 서구 괴곡동 545,99.9,경량철골구조,단독주택,슬레이트,1972
대전광역시 서구 괴곡동 55,1718.87,철근콘크리트구조,묘지관련시설,(철근)콘크리트,2007-01-11
대전광역시 서구 괴곡동 574,102.05,경량철골구조,제1종근린생활시설,기타지붕,1995-04-04
대전광역시 서구 괴곡동 59-2,496.83,일반철골구조,동.식물관련시설,기타지붕,2020-04-07
대전광역시 서구 괴곡동 59-4,127.77,경량철골구조,창고시설,기타지붕,2020-11-23
대전광역시 서구 괴곡동 608-1,148.16,철근콘크리트구조,단독주택,(철근)콘크리트,2011-06-07
대전광역시 서구 괴곡동 620,258.7,벽돌구조,단독주택,(철근)콘크리트,2005-06-15
대전광역시 서구 괴곡동 7,116.45,일반목구조,단독주택,기타지붕,2021-10-12
대전광역시 서구 괴곡동 7-1,127.22,철근콘크리트구조,단독주택,(철근)콘크리트,2003-11-03
대전광역시 서구 괴곡동 71-1,106.9,블록구조,단독주택,슬레이트,1968
대전광역시 서구 괴곡동 732-1,98.62,경량철골구조,창고시설,기타지붕,2016-05-18
대전광역시 서구 괴곡동 739-3,84.24,경량철골구조,단독주택,기타지붕,2000-06-17
대전광역시 서구 괴곡동 747,137.61,철근콘크리트구조,단독주택,(철근)콘크리트,2014-12-11
대전광역시 서구 괴곡동 747-7,445.45,경량철골구조,동.식물관련시설,기타지붕,2017-07-25
대전광역시 서구 괴곡동 749-1,0.0,조적구조,창고시설,(철근)콘크리트,1988-03-14
대전광역시 서구 괴곡동 752-3,100.18,경량철골구조,단독주택,기타지붕,2015-08-12
대전광역시 서구 괴곡동 755-3,178.87,철근콘크리트구조,단독주택,(철근)콘크리트,2007-09-05
대전광역시 서구 괴곡동 757-1,66.5,벽돌구조,제2종근린생활시설,(철근)콘크리트,2004-11-26
대전광역시 서구 괴곡동 757-2,86.0,일반목구조,단독주택,기와,1945
대전광역시 서구 괴곡동 758,119.9629,철근콘크리트구조,단독주택,(철근)콘크리트,2001-07-25
대전광역시 서구 괴곡동 760,114.75,일반목구조,단독주택,기와,1971
대전광역시 서구 괴곡동 761-1,104.02,블록구조,단독주택,슬레이트,1992-09-30
대전광역시 서구 괴곡동 761-2,61.26,벽돌구조,단독주택,슬레이트,1989-09-07
대전광역시 서구 괴곡동 762-10,52.08,경량철골구조,창고시설,기타지붕,2018-07-11
대전광역시 서구 괴곡동 765,78.96,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2020-08-13
대전광역시 서구 괴곡동 765-1,67.54,블록구조,단독주택,슬레이트,1976-02-02
대전광역시 서구 괴곡동 766,101.0,벽돌구조,단독주택,기와,1965
대전광역시 서구 괴곡동 767,89.16,블록구조,단독주택,슬레이트,1969
대전광역시 서구 괴곡동 768,178.32999999999998,블록구조,단독주택,기와,1959
대전광역시 서구 괴곡동 769,80.82,블록구조,단독주택,슬레이트,1976-02-20
대전광역시 서구 괴곡동 770-1,97.5,경량철골구조,제2종근린생활시설,기타지붕,2017-07-21
대전광역시 서구 괴곡동 782-2,213.8,철근콘크리트구조,노유자시설,(철근)콘크리트,2012-06-25
대전광역시 서구 괴곡동 784,163.77,벽돌구조,단독주택,슬레이트,1987-07-15
대전광역시 서구 괴곡동 790-1,139.31,벽돌구조,단독주택,(철근)콘크리트,1942
대전광역시 서구 괴곡동 792,94.16,일반목구조,단독주택,기와,1948
대전광역시 서구 괴곡동 795,154.8,일반목구조,단독주택,슬레이트,1899
대전광역시 서구 괴곡동 796,79.06,벽돌구조,단독주택,기와,1980-10-14
대전광역시 서구 괴곡동 796-2,70.68,경량철골구조,단독주택,기타지붕,2017-08-16
대전광역시 서구 괴곡동 797,268.64,블록구조,단독주택,슬레이트,1977-04-29
대전광역시 서구 괴곡동 798,117.44,일반목구조,단독주택,기와,1945
대전광역시 서구 괴곡동 800,137.07,일반목구조,단독주택,슬레이트,1947
대전광역시 서구 괴곡동 802,435.86,벽돌구조,단독주택,기와,1980-08-28
대전광역시 서구 괴곡동 803,85.92,벽돌구조,단독주택,슬레이트,
대전광역시 서구 괴곡동 803-1,101.61,경량철골구조,단독주택,기타지붕,2000-06-08
대전광역시 서구 괴곡동 804,165.48,철근콘크리트구조,제2종근린생활시설,기와,2008-09-03
대전광역시 서구 괴곡동 805,98.24,벽돌구조,단독주택,(철근)콘크리트,
대전광역시 서구 괴곡동 812,450.32,벽돌구조,단독주택,기와,1972
대전광역시 서구 괴곡동 824,146.8,일반목구조,단독주택,기와,1934
대전광역시 서구 괴곡동 866-1,118.0,블록구조,단독주택,(철근)콘크리트,1978-08-03
대전광역시 서구 괴곡동 866-2,137.62,블록구조,단독주택,기와,1978-08-02
대전광역시 서구 괴곡동 868-3,68.52,벽돌구조,단독주택,기와,1970
대전광역시 서구 괴곡동 868-5,77.72,블록구조,단독주택,(철근)콘크리트,1988-07-15
대전광역시 서구 괴곡동 868-7,70.45,블록구조,단독주택,기와,1970
대전광역시 서구 괴곡동 868-8,108.92,블록구조,단독주택,기와,1978-08-02
대전광역시 서구 괴곡동 868-9,111.0,철근콘크리트구조,단독주택,(철근)콘크리트,2013-08-01
대전광역시 서구 괴곡동 877,149.45999999999998,벽돌구조,단독주택,(철근)콘크리트,1983-08-01
대전광역시 서구 괴곡동 877-1,110.95,철근콘크리트구조,단독주택,(철근)콘크리트,2013-11-01
대전광역시 서구 괴곡동 877-2,100.16,일반목구조,단독주택,기와,
대전광역시 서구 괴곡동 878,179.82999999999998,일반목구조,단독주택,기와,1943
대전광역시 서구 괴곡동 879,190.99,벽돌구조,단독주택,기와,1972
대전광역시 서구 괴곡동 894-8,148.68,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2006-05-01
대전광역시 서구 괴곡동 90,76.0,경량철골구조,단독주택,기타지붕,1904
대전광역시 서구 괴곡동 960-4,0.0,벽돌구조,창고시설,슬레이트,1985-02-02
대전광역시 서구 괴곡동 963,48.45,조립식판넬조,제2종근린생활시설,기타지붕,2021-12-28
대전광역시 서구 괴곡동 989-1,66.0,벽돌구조,단독주택,기와,1978-06-01
대전광역시 서구 괴곡동 99,135.18,벽돌구조,단독주택,슬레이트,1945
대전광역시 서구 괴정동 1-1,161.92,철근콘크리트구조,단독주택,슬레이트,1961
대전광역시 서구 괴정동 1-12,248.42,철근콘크리트구조,단독주택,(철근)콘크리트,2010-06-09
대전광역시 서구 괴정동 1-14,242.85,철근콘크리트구조,단독주택,(철근)콘크리트,2008-10-21
대전광역시 서구 괴정동 1-2,87.64,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2005-02-22
대전광역시 서구 괴정동 1-3,949.66,철골철근콘크리트구조,종교시설,기타지붕,2000-11-07
대전광역시 서구 괴정동 1-37,198.87,철근콘크리트구조,단독주택,(철근)콘크리트,2008-10-20
대전광역시 서구 괴정동 1-4,93.04,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1991-11-25
대전광역시 서구 괴정동 1-5,310.542,철근콘크리트구조,교육연구시설,(철근)콘크리트,1994-10-05
대전광역시 서구 괴정동 1-7,108.47,철근콘크리트구조,단독주택,(철근)콘크리트,2015-03-12
대전광역시 서구 괴정동 10-1,56.43,벽돌구조,제2종근린생활시설,(철근)콘크리트,1978-09-07
대전광역시 서구 괴정동 10-12,217.66,철근콘크리트구조,공동주택,(철근)콘크리트,1997-09-05
대전광역시 서구 괴정동 10-13,66.64,벽돌구조,제2종근린생활시설,기와,1968-12-05
대전광역시 서구 괴정동 10-14,255.31,철근콘크리트구조,단독주택,(철근)콘크리트,2016-08-29
대전광역시 서구 괴정동 10-15,105.24,벽돌구조,단독주택,기타지붕,1997-07-22
대전광역시 서구 괴정동 10-16,215.25,철근콘크리트구조,단독주택,(철근)콘크리트,2012-09-17
대전광역시 서구 괴정동 10-18,226.21,철근콘크리트구조,단독주택,(철근)콘크리트,2017-01-18
대전광역시 서구 괴정동 10-2,81.25,경량철골구조,단독주택,기타지붕,2017-03-28
대전광역시 서구 괴정동 10-20,56.2,벽돌구조,단독주택,슬레이트,1970-11-14
대전광역시 서구 괴정동 10-21,55.33,벽돌구조,단독주택,기와,1970-12-22
대전광역시 서구 괴정동 10-22,55.33,벽돌구조,단독주택,기와,1970-11-14
대전광역시 서구 괴정동 10-23,68.33,벽돌구조,단독주택,슬레이트,1970-12-23
대전광역시 서구 괴정동 10-25,216.35,철근콘크리트구조,단독주택,(철근)콘크리트,2001-04-30
대전광역시 서구 괴정동 10-26,205.76,철근콘크리트구조,공동주택,(철근)콘크리트,1998-02-24
대전광역시 서구 괴정동 10-27,79.67,철근콘크리트구조,단독주택,(철근)콘크리트,2002-03-18
대전광역시 서구 괴정동 10-3,226.89,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1979-12-31
대전광역시 서구 괴정동 10-36,206.17,철근콘크리트구조,단독주택,(철근)콘크리트,2001-04-14
대전광역시 서구 괴정동 10-4,59.51,벽돌구조,제1종근린생활시설,(철근)콘크리트,1978-02-02
대전광역시 서구 괴정동 10-6,106.25,블록구조,단독주택,기와,1975-09-08
대전광역시 서구 괴정동 10-7,82.74,벽돌구조,단독주택,(철근)콘크리트,1977-11-19
대전광역시 서구 괴정동 10-8,198.78,철근콘크리트구조,단독주택,(철근)콘크리트,2007-06-19
대전광역시 서구 괴정동 104-37,39.17,벽돌구조,단독주택,(철근)콘크리트,1975-12-26
대전광역시 서구 괴정동 104-47,52.76,벽돌구조,단독주택,기와,1970
대전광역시 서구 괴정동 107,57.7,벽돌구조,단독주택,(철근)콘크리트,1994-10-07
대전광역시 서구 괴정동 11,181.33,일반목구조,단독주택,기타지붕,1945
대전광역시 서구 괴정동 11-1,188.33,철근콘크리트구조,단독주택,(철근)콘크리트,2003-11-18
대전광역시 서구 괴정동 11-12,86.69,벽돌구조,단독주택,기와,1983-06-01
대전광역시 서구 괴정동 11-13,118.5,벽돌구조,공동주택,(철근)콘크리트,1980-12-08
대전광역시 서구 괴정동 11-14,67.0,벽돌구조,단독주택,(철근)콘크리트,1981-12-04
대전광역시 서구 괴정동 11-15,51.76,벽돌구조,단독주택,(철근)콘크리트,1982-03-30
대전광역시 서구 괴정동 11-16,47.73,벽돌구조,단독주택,(철근)콘크리트,1982-03-18
대전광역시 서구 괴정동 11-17,65.34,벽돌구조,단독주택,(철근)콘크리트,1982-06-05
대전광역시 서구 괴정동 11-19,63.14,벽돌구조,제2종근린생활시설,(철근)콘크리트,1982-06-05
대전광역시 서구 괴정동 11-2,67.0,벽돌구조,단독주택,(철근)콘크리트,1981-12-04
대전광역시 서구 괴정동 11-21,135.37,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1990-07-24
대전광역시 서구 괴정동 11-22,184.86,철근콘크리트구조,교육연구시설,(철근)콘크리트,1991-04-30
대전광역시 서구 괴정동 11-3,119.17,철근콘크리트구조,단독주택,(철근)콘크리트,2018-07-05
대전광역시 서구 괴정동 11-5,211.02,철근콘크리트구조,공동주택,(철근)콘크리트,1990-05-31
대전광역시 서구 괴정동 11-7,48.55,벽돌구조,단독주택,(철근)콘크리트,1982-06-05
대전광역시 서구 괴정동 11-8,152.24,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1990-07-24
대전광역시 서구 괴정동 11-9,249.97,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2022-10-07
대전광역시 서구 괴정동 110-1,75.87,벽돌구조,단독주택,(철근)콘크리트,1990-12-03
대전광역시 서구 괴정동 110-10,77.88,벽돌구조,단독주택,(철근)콘크리트,1981-05-12
대전광역시 서구 괴정동 110-13,136.35,철근콘크리트구조,단독주택,(철근)콘크리트,2015-11-24
대전광역시 서구 괴정동 110-14,88.7,벽돌구조,단독주택,(철근)콘크리트,1998-11-11
대전광역시 서구 괴정동 110-16,85.51,경량철골구조,단독주택,기타지붕,1998-07-15
대전광역시 서구 괴정동 110-19,103.68,경량철골구조,제1종근린생활시설,기타지붕,1994-04-29
대전광역시 서구 괴정동 110-2,75.87,벽돌구조,단독주택,(철근)콘크리트,1990-12-03
대전광역시 서구 괴정동 110-21,118.12,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1984-11-08
대전광역시 서구 괴정동 110-23,82.62,철근콘크리트구조,단독주택,(철근)콘크리트,2010-10-20
대전광역시 서구 괴정동 110-26,155.22,철근콘크리트구조,공동주택,(철근)콘크리트,1994-12-03
대전광역시 서구 괴정동 110-28,71.59,벽돌구조,단독주택,(철근)콘크리트,1980-09-08
대전광역시 서구 괴정동 110-3,85.7,벽돌구조,단독주택,(철근)콘크리트,1983-09-28
대전광역시 서구 괴정동 110-35,168.72,철근콘크리트구조,단독주택,(철근)콘크리트,2010-12-17
대전광역시 서구 괴정동 110-37,146.68,벽돌구조,제2종근린생활시설,(철근)콘크리트,1983-10-07
대전광역시 서구 괴정동 110-38,81.49,벽돌구조,단독주택,(철근)콘크리트,1984-08-14
대전광역시 서구 괴정동 110-39,94.48,벽돌구조,단독주택,(철근)콘크리트,1983-09-19
대전광역시 서구 괴정동 110-4,69.74,벽돌구조,단독주택,(철근)콘크리트,1979-09-10
대전광역시 서구 괴정동 110-41,185.32,철근콘크리트구조,공동주택,(철근)콘크리트,1994-06-09
대전광역시 서구 괴정동 110-42,185.32,철근콘크리트구조,공동주택,(철근)콘크리트,1994-06-09
대전광역시 서구 괴정동 110-43,132.38,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1995-10-16
대전광역시 서구 괴정동 110-5,81.78,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1994-04-29
대전광역시 서구 괴정동 110-7,185.32,철근콘크리트구조,공동주택,(철근)콘크리트,1994-06-09
대전광역시 서구 괴정동 110-8,344.08,철근콘크리트구조,단독주택,(철근)콘크리트,2010-09-30
대전광역시 서구 괴정동 110-9,1420.0,철근콘크리트구조,운동시설,(철근)콘크리트,1990-05-30
대전광역시 서구 괴정동 111-1,74.34,철근콘크리트구조,단독주택,(철근)콘크리트,2003-11-27
대전광역시 서구 괴정동 111-10,59.76,경량철골구조,창고시설,기타지붕,1991-03-29
대전광역시 서구 괴정동 111-11,97.43,벽돌구조,단독주택,(철근)콘크리트,1977-10-07
대전광역시 서구 괴정동 111-12,100.01,철근콘크리트구조,단독주택,(철근)콘크리트,1997-12-10
대전광역시 서구 괴정동 111-13,170.94,철근콘크리트구조,단독주택,(철근)콘크리트,2010-10-21
대전광역시 서구 괴정동 111-14,90.2,일반철골구조,제2종근린생활시설,기타지붕,2006-06-16
대전광역시 서구 괴정동 111-16,91.17,벽돌구조,단독주택,(철근)콘크리트,1980-12-09
대전광역시 서구 괴정동 111-17,75.9,철근콘크리트구조,단독주택,(철근)콘크리트,1994-09-14
대전광역시 서구 괴정동 111-22,84.72,벽돌구조,단독주택,(철근)콘크리트,1979-12-02
대전광역시 서구 괴정동 111-23,77.91,벽돌구조,단독주택,(철근)콘크리트,1979-02-27
대전광역시 서구 괴정동 111-24,72.43,벽돌구조,단독주택,(철근)콘크리트,1979-05-06
대전광역시 서구 괴정동 111-25,152.43,철근콘크리트구조,단독주택,(철근)콘크리트,2005-12-29
대전광역시 서구 괴정동 111-27,67.7,벽돌구조,단독주택,(철근)콘크리트,1979-05-06
대전광역시 서구 괴정동 111-28,72.43,벽돌구조,단독주택,(철근)콘크리트,1979-05-08
대전광역시 서구 괴정동 111-29,141.57,철근콘크리트구조,단독주택,(철근)콘크리트,2003-11-10
대전광역시 서구 괴정동 111-3,100.25,철근콘크리트구조,단독주택,(철근)콘크리트,2021-10-15
